accession,has_2cu,n_cu,cu_dist,cu_dist_ok,n_coord_his,his_ok,min_plddt,plddt_ok,canonical,his_positions
A0A3P9L231,True,2,3.84,True,6,True,97.6,True,True,"184,207,216,369,373,396"
A0A3P9L9J1,True,2,4.01,True,6,True,96.2,True,True,"182,204,213,362,366,389"
A0A3P9L9X8,True,2,3.96,True,6,True,95.9,True,True,"175,197,206,355,359,382"
A0A3P9M5H5,True,2,3.98,True,6,True,96.9,True,True,"180,203,212,364,368,391"
A0A3P9N0X5,True,2,4.1,True,6,True,93.8,True,True,"210,232,241,390,394,417"
A0A3P9N163,True,2,4.06,True,6,True,93.8,True,True,"210,232,241,390,394,417"
A0A3P9P2X5,True,2,3.82,True,6,True,97.4,True,True,"188,211,220,373,377,400"
A0A3P9P302,True,2,3.82,True,6,True,97.6,True,True,"204,227,236,389,393,416"
A0A3P9PBX1,True,2,3.94,True,6,True,97.0,True,True,"181,204,213,365,369,392"
A0A3P9PZR6,True,2,3.79,True,6,True,97.7,True,True,"186,209,218,371,375,398"
A0A3P9Q784,True,2,4.1,True,6,True,97.7,True,True,"181,204,213,365,369,392"
A0A3P9Q7I7,True,2,4.06,True,6,True,97.8,True,True,"185,208,217,369,373,396"
A0A3P9Q7S3,True,2,3.89,True,6,True,97.5,True,True,"180,203,212,364,368,391"
A0A3P9Q890,True,2,4.05,True,6,True,97.5,True,True,"186,209,218,370,374,397"
A0A3Q0KCI9,True,2,4.05,True,6,True,94.9,True,True,"181,206,215,368,372,395"
A0A3Q0KFQ6,True,2,4.02,True,6,True,93.8,True,True,"181,206,215,366,370,393"
A0A3Q0QR14,True,2,3.78,True,6,True,97.4,True,True,"197,220,229,382,386,409"
A0A3Q0RRH6,True,2,3.87,True,6,True,97.0,True,True,"172,195,204,356,360,383"
A0A3Q0RSE0,True,2,3.89,True,6,True,97.6,True,True,"182,205,214,366,370,393"
A0A3Q0RUU3,True,2,3.9,True,6,True,97.7,True,True,"182,205,214,367,371,394"
A0A3Q0RXU1,True,2,3.98,True,6,True,97.6,True,True,"174,197,206,358,362,385"
A0A3Q0RYG2,True,2,3.84,True,6,True,97.6,True,True,"180,203,212,364,368,391"
A0A3Q0SHH6,True,2,3.82,True,6,True,97.0,True,True,"186,208,217,366,370,393"
A0A3Q0SZ01,True,2,4.14,True,6,True,97.6,True,True,"182,205,214,366,370,393"
A0A3Q0T207,True,2,4.11,True,6,True,97.7,True,True,"181,204,213,365,369,392"
A0A3Q1AN08,True,2,3.95,True,6,True,92.8,True,True,"173,189,198,344,348,371"
A0A3Q1B9B7,True,2,4.04,True,6,True,95.3,True,True,"187,209,218,383,387,410"
A0A3Q1BB05,True,2,3.97,True,6,True,97.2,True,True,"180,203,212,364,368,391"
A0A3Q1BT11,True,2,4.02,True,6,True,97.3,True,True,"182,205,214,366,370,393"
A0A3Q1CK43,True,2,3.89,True,6,True,97.3,True,True,"184,207,216,369,373,396"
A0A3Q1CMG6,True,2,3.99,True,6,True,97.9,True,True,"187,210,219,372,376,399"
A0A3Q1F3M5,True,2,4.06,True,6,True,97.2,True,True,"182,205,214,366,370,393"
A0A3Q1F506,True,2,4.61,True,4,False,82.4,True,False,"104,120,129,268"
A0A3Q1FDS5,True,2,3.83,True,6,True,97.7,True,True,"181,204,213,366,370,393"
A0A3Q1FY32,True,2,4.02,True,6,True,97.1,True,True,"180,203,212,364,368,391"
A0A3Q1G2J3,True,2,3.81,True,6,True,97.5,True,True,"183,206,215,368,372,395"
A0A3Q1GSN1,True,2,3.92,True,6,True,95.8,True,True,"187,209,218,367,371,394"
A0A3Q1H2P4,True,2,3.96,True,6,True,97.3,True,True,"177,200,209,361,365,388"
A0A3Q1HM73,True,2,4.08,True,6,True,97.9,True,True,"182,205,214,366,370,393"
A0A3Q1IL05,True,2,4.0,True,6,True,96.4,True,True,"192,214,223,372,376,399"
A0A3Q1J1E2,True,2,3.78,True,6,True,97.7,True,True,"182,205,214,367,371,394"
A0A3Q1JJ77,True,2,3.77,True,6,True,97.2,True,True,"187,210,219,372,376,399"
A0A3Q2CB79,True,2,3.8,True,6,True,97.7,True,True,"186,209,218,371,375,398"
A0A3Q2CUV5,True,2,3.94,True,6,True,96.5,True,True,"197,219,228,377,381,404"
A0A3Q2D8V6,True,2,4.13,True,6,True,97.7,True,True,"182,205,214,366,370,393"
A0A3Q2DFD4,True,2,2.75,False,0,False,0,False,False,
A0A3Q2EEY2,True,2,4.04,True,6,True,97.0,True,True,"180,203,212,364,368,391"
A0A3Q2GWB6,True,2,3.95,True,6,True,92.2,True,True,"208,230,239,388,392,415"
A0A3Q2NSX4,True,2,3.82,True,6,True,97.7,True,True,"186,209,218,371,375,398"
A0A3Q2PRU3,True,2,4.1,True,6,True,44.3,False,False,"180,203,212,338,342,365"
A0A3Q2QD09,True,2,3.72,True,6,True,97.8,True,True,"188,211,220,373,377,400"
A0A3Q2R1G3,True,2,3.96,True,6,True,96.3,True,True,"191,213,222,371,375,398"
A0A3Q2U012,True,2,4.13,True,6,True,97.8,True,True,"182,205,214,366,370,393"
A0A3Q2VGF4,True,2,3.92,True,6,True,97.6,True,True,"180,203,212,364,368,391"
A0A3Q2VV73,True,2,4.18,True,6,True,97.7,True,True,"182,205,214,366,370,393"
A0A3Q2W562,True,2,3.95,True,6,True,96.3,True,True,"186,208,217,366,370,393"
A0A3Q2WSZ8,True,2,3.85,True,6,True,97.6,True,True,"198,221,230,383,387,410"
A0A3Q2XJH5,True,2,3.85,True,6,True,97.7,True,True,"183,206,215,368,372,395"
A0A3Q2XKX5,True,2,4.04,True,6,True,97.5,True,True,"175,198,207,359,363,386"
A0A3Q2XW78,True,2,4.07,True,6,True,97.7,True,True,"173,196,205,357,361,384"
A0A3Q2Y2Y4,True,2,4.07,True,6,True,97.7,True,True,"178,201,210,362,366,389"
A0A3Q2Z2G3,True,2,4.01,True,6,True,97.1,True,True,"179,202,211,361,365,388"
A0A3Q2Z9X0,True,2,3.86,True,6,True,97.8,True,True,"188,211,220,373,377,400"
A0A3Q2ZLR5,True,2,3.9,True,6,True,96.9,True,True,"180,203,212,364,368,391"
A0A3Q2ZVE6,True,2,3.86,True,6,True,97.5,True,True,"180,203,212,365,369,392"
A0A3Q3AGJ0,True,2,4.13,True,6,True,97.6,True,True,"182,205,214,366,370,393"
A0A3Q3BEH9,True,2,3.88,True,6,True,96.5,True,True,"187,209,218,367,371,394"
A0A3Q3BRV6,True,2,3.93,True,6,True,97.7,True,True,"182,205,214,367,371,394"
A0A3Q3D708,True,2,4.01,True,6,True,97.3,True,True,"179,202,211,363,367,390"
A0A3Q3DH73,True,2,3.71,True,6,True,97.5,True,True,"188,211,220,373,377,400"
A0A3Q3E0W9,True,2,3.94,True,6,True,96.1,True,True,"185,207,216,365,369,392"
A0A3Q3FCV4,True,2,4.01,True,6,True,97.2,True,True,"176,199,208,349,353,376"
A0A3Q3FES1,True,2,4.11,True,6,True,96.6,True,True,"181,204,213,363,367,390"
A0A3Q3FF19,True,2,4.04,True,6,True,97.0,True,True,"181,204,213,354,358,381"
A0A3Q3FFM2,True,2,4.1,True,6,True,97.2,True,True,"178,201,210,350,354,377"
A0A3Q3FG97,True,2,4.05,True,6,True,97.5,True,True,"181,204,213,354,358,381"
A0A3Q3FGQ7,True,2,3.92,True,6,True,96.2,True,True,"180,203,212,347,351,374"
A0A3Q3G2Y0,True,2,3.9,True,6,True,96.3,True,True,"187,209,218,367,371,394"
A0A3Q3IGK4,True,2,3.86,True,6,True,97.5,True,True,"189,212,221,374,378,401"
A0A3Q3KA35,True,2,4.11,True,6,True,97.3,True,True,"178,201,210,362,366,389"
A0A3Q3KSK6,True,2,4.13,True,6,True,97.4,True,True,"187,210,219,371,375,398"
A0A3Q3L0Y4,True,2,4.31,True,5,False,89.5,True,False,"176,199,208,362,366"
A0A3Q3LTG6,True,2,3.93,True,6,True,97.4,True,True,"179,202,211,363,367,390"
A0A3Q3M8U2,True,2,3.15,True,3,False,27.0,False,False,"187,209,218"
A0A3Q3ME81,True,2,4.0,True,6,True,97.2,True,True,"179,202,211,363,367,390"
A0A3Q3MIY8,True,2,3.87,True,6,True,97.6,True,True,"174,197,206,359,363,386"
A0A3Q3NRP3,True,2,3.9,True,6,True,97.4,True,True,"167,190,199,352,356,379"
A0A3Q3Q6F1,True,2,3.77,True,6,True,98.0,True,True,"182,205,214,367,371,394"
A0A3Q3QNB4,True,2,3.9,True,6,True,95.9,True,True,"187,209,218,367,371,394"
A0A3Q3RA35,True,2,4.13,True,6,True,97.3,True,True,"182,205,214,366,370,393"
A0A3Q3RR85,True,2,3.73,True,6,True,97.8,True,True,"182,205,214,367,371,394"
A0A3Q3RTU2,True,2,4.11,True,6,True,97.6,True,True,"182,205,214,366,370,393"
A0A3Q3W8S8,True,2,3.94,True,6,True,97.7,True,True,"164,187,196,348,352,375"
A0A3Q3WBI7,True,2,4.73,True,3,False,66.5,False,False,"182,365,369"
A0A3Q3WEW6,True,2,3.83,True,6,True,97.6,True,True,"183,206,215,368,372,395"
A0A3Q3WGT7,True,2,5.61,False,3,False,62.9,False,False,"177,360,364"
A0A3Q3WHI3,True,2,3.92,True,6,True,97.5,True,True,"162,185,194,346,350,373"
A0A3Q3WZB1,True,2,4.72,True,3,False,42.6,False,False,"182,353,357"
A0A3Q3X6A3,True,2,3.92,True,6,True,96.7,True,True,"153,175,184,333,337,360"
A0A3Q4BB99,True,2,3.94,True,6,True,93.8,True,True,"152,175,184,337,341,364"
A0A3Q4GXF6,True,2,3.71,True,6,True,97.5,True,True,"180,203,212,364,368,391"
A0A3Q4GXK8,True,2,3.91,True,6,True,97.7,True,True,"180,203,212,364,368,391"
A0A3Q4GY09,True,2,3.97,True,6,True,95.9,True,True,"186,208,217,366,370,393"
A0A3Q4H1Y3,True,2,3.7,True,6,True,97.6,True,True,"170,193,202,354,358,381"
A0A3Q4H240,True,2,3.87,True,6,True,97.4,True,True,"187,210,219,371,375,398"
A0A3Q4HL65,True,2,3.86,True,6,True,97.7,True,True,"198,221,230,383,387,410"
A0A3Q4HRA7,True,2,4.19,True,6,True,97.6,True,True,"181,204,213,365,369,392"
A0A3Q4HRD6,True,2,4.15,True,6,True,97.7,True,True,"182,205,214,366,370,393"
A0A3Q4I364,True,2,3.8,True,6,True,97.4,True,True,"182,205,214,367,371,394"
A0A3Q4MUN1,True,2,4.11,True,6,True,97.3,True,True,"178,201,210,362,366,389"
A0A3Q7F625,True,2,3.7,True,6,True,92.2,True,True,"192,213,222,343,347,377"
A0A3Q7HSQ3,True,2,3.87,True,6,True,92.3,True,True,"175,196,205,327,331,361"
A0A3Q7ILS0,True,2,3.93,True,6,True,89.5,True,True,"143,161,170,293,297,325"
A0A3Q7PLZ6,True,2,3.85,True,6,True,92.9,True,True,"189,211,220,369,373,396"
A0A3Q7QN99,True,2,3.97,True,6,True,97.3,True,True,"192,215,224,377,381,404"
A0A3Q7QSG7,True,2,3.98,True,6,True,97.8,True,True,"180,202,211,363,367,390"
A0A3Q7RSQ9,True,2,3.95,True,6,True,97.1,True,True,"192,215,224,377,381,404"
A0A3Q7SFB0,True,2,3.97,True,6,True,90.2,True,True,"104,126,135,284,288,311"
A0A3Q7SRN7,True,2,3.53,True,5,False,80.4,True,False,"143,152,301,305,328"
A0A3Q7T8P3,True,2,3.96,True,6,True,97.5,True,True,"192,215,224,377,381,404"
A0A3Q7TDD6,True,2,3.79,True,6,True,96.2,True,True,"221,243,252,401,405,428"
A0A3Q7TMT7,True,2,4.01,True,6,True,97.7,True,True,"180,202,211,363,367,390"
A0A3Q9BTA8,True,2,4.09,True,6,True,97.1,True,True,"38,54,63,190,194,216"
A0A3Q9TBL6,True,2,3.94,True,6,True,92.1,True,True,"180,201,210,330,334,364"
A0A3R6VBZ1,True,2,2.66,False,3,False,67.2,False,False,"63,73,81"
A0A3R6VQU0,True,2,4.16,True,6,True,97.4,True,True,"184,194,203,349,353,376"
A0A3R6VR99,True,2,4.11,True,6,True,97.0,True,True,"156,166,175,321,325,348"
A0A3R6VRZ5,True,2,4.15,True,6,True,91.1,True,True,"476,486,495,623,627,650"
A0A3R6WJ77,True,2,3.82,True,6,True,91.0,True,True,"53,61,70,210,214,237"
A0A3R6WRP8,True,2,22.73,False,3,False,95.5,True,False,"132,136,159"
A0A3R6WTM7,True,2,4.65,True,6,True,93.2,True,True,"13,23,32,182,186,209"
A0A3R6WVI8,True,2,3.27,True,2,False,55.1,False,False,"197,216"
A0A3R6X6W7,True,2,4.23,True,6,True,94.7,True,True,"54,64,73,216,220,243"
A0A3R6X7C8,True,2,3.61,True,3,False,66.5,False,False,"64,74,82"
A0A3R6XAD8,True,2,4.21,True,6,True,97.3,True,True,"152,162,171,319,323,346"
A0A3R6XJV4,True,2,3.89,True,4,False,95.5,True,False,"14,157,161,184"
A0A3R6XZM3,True,2,3.11,True,3,False,92.1,True,False,"223,233,242"
A0A3R6YQ77,True,2,3.94,True,4,False,33.3,False,False,"64,74,82,233"
A0A3R6YR15,True,2,14.15,False,2,False,66.8,False,False,"167,171"
A0A3R6Z2B6,True,2,4.05,True,6,True,80.1,True,True,"475,485,494,620,624,646"
A0A3R6ZA35,True,2,4.05,True,6,True,95.3,True,True,"155,165,174,317,321,344"
A0A3R6ZB32,True,2,3.86,True,3,False,79.0,True,False,"66,76,84"
A0A3R6ZGI7,True,2,2.42,False,4,False,29.1,False,False,"32,36,58,59"
A0A3R6ZIG5,True,2,3.85,True,4,False,43.2,False,False,"66,76,84,232"
A0A3R7A7P4,True,2,4.29,True,6,True,92.1,True,True,"414,424,433,561,565,588"
A0A3R7AHK3,True,2,5.51,False,3,False,90.0,True,False,"178,188,197"
A0A3R7BWT8,True,2,4.11,True,6,True,95.6,True,True,"13,23,32,175,179,202"
A0A3R7BYJ9,True,2,4.21,True,6,True,91.8,True,True,"53,61,70,210,214,237"
A0A3R7CD36,True,2,4.34,True,6,True,94.7,True,True,"26,36,45,195,199,222"
A0A3R7CFL8,True,2,4.02,True,6,True,91.1,True,True,"161,171,180,320,324,347"
A0A3R7DAX5,True,2,4.39,True,6,True,92.0,True,True,"115,125,134,275,279,302"
A0A3R7E8Z5,True,2,4.15,True,6,True,95.7,True,True,"178,188,197,340,344,367"
A0A3R7EE27,True,2,4.02,True,6,True,91.4,True,True,"195,205,213,367,371,393"
A0A3R7EK41,True,2,4.49,True,6,True,92.4,True,True,"414,424,433,561,565,588"
A0A3R7ES38,True,2,4.44,True,6,True,91.9,True,True,"202,212,221,362,366,389"
A0A3R7FSD3,True,2,4.07,True,6,True,98.3,True,True,"127,135,144,309,313,337"
A0A3R7FX46,True,2,19.95,False,0,False,0,False,False,
A0A3R7G723,True,2,4.38,True,6,True,92.8,True,True,"95,103,112,241,245,283"
A0A3R7GQK8,True,2,3.81,True,6,True,97.5,True,True,"30,40,49,189,193,215"
A0A3R7GVA7,True,2,4.11,True,6,True,91.6,True,True,"13,23,32,177,181,203"
A0A3R7JUU1,True,2,3.97,True,6,True,93.7,True,True,"17,27,36,105,109,131"
A0A3R7MJX7,True,2,3.92,True,6,True,93.4,True,True,"66,76,85,225,229,251"
A0A3R7WGA7,True,2,4.35,True,6,True,93.3,True,True,"218,228,237,387,391,414"
A0A3R7WQH8,True,2,4.19,True,6,True,93.0,True,True,"431,441,450,578,582,605"
A0A3R7WVT5,True,2,3.96,True,6,True,94.6,True,True,"53,61,70,210,214,237"
A0A3R7X123,True,2,4.48,True,6,True,92.0,True,True,"164,174,183,324,328,351"
A0A3R7YVR4,True,2,4.2,True,6,True,97.6,True,True,"156,166,175,323,327,350"
A0A3R7ZIF7,True,2,4.06,True,6,True,95.8,True,True,"173,183,192,335,339,362"
A0A3R7ZK64,True,2,4.15,True,3,False,53.7,False,False,"54,64,73"
A0A3R8D824,True,2,4.21,True,5,False,94.5,True,False,"66,76,84,235,239"
A0A3R8DKV5,True,2,3.45,True,3,False,35.2,False,False,"32,36,59"
A0A3R8QGE4,True,2,4.04,True,6,True,92.7,True,True,"36,52,61,197,201,223"
A0A3S0HHB5,True,2,3.9,True,6,True,92.3,True,True,"83,89,98,285,289,321"
A0A3S0IN34,True,2,4.22,True,6,True,96.2,True,True,"58,76,92,180,184,206"
A0A3S0XRM4,True,2,4.09,True,6,True,88.9,True,True,"46,80,89,211,215,258"
A0A3S0ZXU8,True,2,3.91,True,6,True,86.2,True,True,"98,107,116,228,232,255"
A0A3S1HLG0,True,2,19.38,False,1,False,82.7,True,False,73
A0A3S2M115,True,2,3.98,True,6,True,96.1,True,True,"181,203,212,361,365,388"
A0A3S2MHN1,True,2,3.75,True,6,True,97.8,True,True,"188,211,220,373,377,400"
A0A3S2MPP6,True,2,3.99,True,6,True,96.7,True,True,"180,203,212,364,368,391"
A0A3S2MQS8,True,2,4.13,True,6,True,97.6,True,True,"182,205,214,366,370,393"
A0A3S2NZS6,True,2,3.88,True,6,True,97.6,True,True,"184,207,216,369,373,396"
A0A3S3MQX4,True,2,4.15,True,6,True,92.2,True,True,"183,204,213,353,357,386"
A0A3S3NIU4,True,2,3.98,True,6,True,92.0,True,True,"180,201,210,332,336,366"
A0A3S3PGP3,True,2,2.91,True,3,False,90.2,True,False,"78,82,107"
A0A3S3Q853,True,2,4.25,True,5,False,94.8,True,False,"79,124,220,224,267"
A0A3S3QC21,True,2,4.15,True,6,True,94.7,True,True,"162,182,191,312,316,346"
A0A3S3QFY6,True,2,3.93,True,6,True,90.6,True,True,"232,253,262,384,388,418"
A0A3S4AJV5,True,2,3.97,True,6,True,98.0,True,True,"102,110,119,298,302,326"
A0A3S4AMG6,True,2,4.18,True,6,True,79.7,True,True,"100,124,133,295,299,331"
A0A3S4AUM2,True,2,4.01,True,6,True,94.0,True,True,"112,120,129,290,294,317"
A0A3S4DYZ3,True,2,3.93,True,6,True,88.5,True,True,"111,140,149,249,253,278"
A0A3S4NW51,True,2,3.76,True,6,True,88.3,True,True,"164,184,193,314,318,348"
A0A3S5CT06,True,2,26.8,False,4,False,79.3,True,False,"171,193,218,227"
A0A3S5CVR8,True,2,4.27,True,6,True,81.8,True,True,"65,93,102,273,277,302"
A0A3S5CXF1,True,2,3.98,True,6,True,98.2,True,True,"127,135,144,312,316,340"
A0A3S6E8Q4,True,2,3.78,True,6,True,97.3,True,True,"191,214,223,376,380,403"
A0A3S6E9F5,True,2,3.78,True,6,True,97.4,True,True,"191,214,223,376,380,403"
A0A3S6ERF6,True,2,4.07,True,6,True,97.2,True,True,"182,205,214,366,370,393"
A0A3S6R1C3,True,2,3.94,True,6,True,92.1,True,True,"180,201,210,330,334,364"
A0A3S7DZ19,True,2,2.55,False,2,False,44.3,False,False,"157,188"
A0A3S7DZ29,True,2,2.54,False,3,False,38.1,False,False,"157,179,188"
A0A3S9I0R4,True,2,4.02,True,6,True,96.3,True,True,"39,55,64,200,204,226"
A0A3S9M6T3,True,2,4.11,True,6,True,94.8,True,True,"39,55,64,198,202,224"
A0A3S9MKA4,True,2,4.04,True,6,True,96.0,True,True,"38,54,63,190,194,216"
A0A3S9PH06,True,2,4.03,True,6,True,97.2,True,True,"38,54,63,190,194,216"
A0A3S9Y5Y1,True,2,4.04,True,6,True,94.6,True,True,"38,54,63,190,194,216"
A0A3S9ZH84,True,2,4.06,True,6,True,96.0,True,True,"39,55,64,199,203,225"
A0A3T0JWD4,True,2,4.14,True,6,True,96.9,True,True,"48,63,72,192,196,218"
A0A3T1D022,True,2,4.57,True,6,True,94.4,True,True,"15,19,42,110,114,142"
A0A401IHQ9,True,2,4.0,True,6,True,97.8,True,True,"74,92,101,245,249,292"
A0A401KKJ5,True,2,4.04,True,6,True,97.9,True,True,"117,125,134,297,301,324"
A0A401KKL5,True,2,3.97,True,6,True,98.1,True,True,"77,85,94,253,257,280"
A0A401KLG2,True,2,4.31,True,6,True,94.8,True,True,"110,118,127,243,247,269"
A0A401KPF7,True,2,4.06,True,6,True,86.9,True,True,"51,72,81,274,278,319"
A0A401L2M0,True,2,3.98,True,6,True,98.0,True,True,"106,114,123,284,288,312"
A0A401L4E0,True,2,3.88,True,6,True,98.3,True,True,"124,132,141,307,311,335"
A0A401L788,True,2,3.88,True,6,True,97.5,True,True,"90,103,112,231,235,258"
A0A401L7K2,True,2,3.93,True,6,True,98.0,True,True,"98,111,120,239,243,266"
A0A401NZ10,True,2,3.81,True,6,True,97.4,True,True,"186,208,217,370,374,397"
A0A401P586,True,2,3.92,True,6,True,97.3,True,True,"179,201,210,362,366,389"
A0A401PX39,True,2,60.14,False,1,False,73.4,True,False,204
A0A401PZ68,True,2,4.14,True,6,True,91.1,True,True,"54,76,85,235,239,262"
A0A401Q7K5,True,2,2.58,False,3,False,35.5,False,False,"173,190,199"
A0A401QHW3,True,2,21.64,False,3,False,81.1,True,False,"53,70,79"
A0A401QJE7,True,2,3.2,True,3,False,32.9,False,False,"175,192,201"
A0A401RIM5,True,2,9.46,False,3,False,31.7,False,False,"172,189,198"
A0A401RKW3,True,2,28.85,False,4,False,78.1,True,False,"98,182,199,208"
A0A401RW73,True,2,4.13,True,6,True,97.4,True,True,"179,201,210,362,366,389"
A0A401RYW3,True,2,3.9,True,6,True,96.8,True,True,"185,207,216,366,370,393"
A0A401S865,True,2,3.8,True,6,True,97.6,True,True,"188,210,219,372,376,399"
A0A401TIS2,True,2,3.34,True,3,False,40.9,False,False,"183,200,209"
A0A401TJJ0,True,2,2.79,False,3,False,31.6,False,False,"177,194,203"
A0A401VX81,True,2,4.12,True,6,True,88.5,True,True,"158,177,186,340,344,366"
A0A401YGP4,True,2,3.87,True,6,True,96.3,True,True,"56,77,86,242,246,268"
A0A409VD99,True,2,18.27,False,1,False,78.7,True,False,264
A0A409VFE9,True,2,4.2,True,6,True,50.6,False,False,"58,84,93,255,259,284"
A0A409VNV3,True,2,3.93,True,6,True,98.2,True,True,"83,91,100,249,253,279"
A0A409VYZ6,True,2,4.38,True,6,True,97.8,True,True,"84,92,101,232,236,259"
A0A409VYZ7,True,2,4.53,True,6,True,90.0,True,True,"645,653,662,811,815,838"
A0A409W5M2,True,2,4.55,True,6,True,81.7,True,True,"107,115,141,291,295,318"
A0A409WEP5,True,2,3.95,True,6,True,94.5,True,True,"448,456,465,631,635,658"
A0A409WNK2,True,2,4.13,True,6,True,85.8,True,True,"112,133,142,337,341,381"
A0A409WQU7,True,2,4.08,True,6,True,96.6,True,True,"102,110,119,305,309,332"
A0A409WY02,True,2,4.42,True,6,True,72.6,True,True,"56,88,99,330,334,371"
A0A409WYL8,True,2,4.14,True,6,True,95.6,True,True,"100,108,117,263,267,290"
A0A409WYM8,True,2,4.0,True,4,False,84.6,True,False,"83,92,234,276"
A0A409X3M6,True,2,3.99,True,6,True,95.7,True,True,"121,129,138,282,286,309"
A0A409X545,True,2,4.2,True,6,True,71.0,True,True,"58,86,95,257,261,286"
A0A409X771,True,2,3.86,True,6,True,97.8,True,True,"85,93,102,248,252,278"
A0A409X7S8,True,2,4.02,True,6,True,80.3,True,True,"64,84,93,250,254,279"
A0A409X966,True,2,3.68,True,6,True,88.6,True,True,"64,84,93,250,254,279"
A0A409XHP2,True,2,2.63,False,5,False,35.2,False,False,"76,84,93,208,212"
A0A409XHT0,True,2,3.71,True,6,True,88.4,True,True,"64,85,94,251,255,280"
A0A409XK29,True,2,4.12,True,5,False,82.1,True,False,"91,99,108,237,241"
A0A409XKR0,True,2,4.96,True,4,False,74.8,True,False,"112,120,149,281"
A0A409XPQ5,True,2,3.97,True,6,True,92.5,True,True,"64,84,93,250,254,279"
A0A409XSF5,True,2,3.89,True,6,True,98.1,True,True,"73,81,90,236,240,266"
A0A409Y7Q5,True,2,4.07,True,6,True,77.3,True,True,"57,85,94,257,261,287"
A0A409Y9J2,True,2,4.08,True,6,True,80.5,True,True,"58,86,95,257,261,286"
A0A409YPA9,True,2,4.03,True,6,True,90.8,True,True,"407,415,424,569,573,599"
A0A409YTE4,True,2,4.08,True,6,True,79.5,True,True,"94,102,127,272,276,302"
A0A409YUP4,True,2,4.14,True,6,True,75.2,True,True,"57,85,94,256,260,286"
A0A409YZ54,True,2,4.09,True,6,True,97.7,True,True,"116,124,133,279,283,306"
A0A411DB89,True,2,3.95,True,3,False,93.1,True,False,"132,154,163"
A0A411DFH3,True,2,3.22,True,1,False,30.9,False,False,202
A0A411DFH8,True,2,2.93,True,3,False,91.0,True,False,"75,79,102"
A0A411DFI4,True,2,10.57,False,3,False,31.2,False,False,"180,202,211"
A0A411DFI8,True,2,3.85,True,6,True,97.4,True,True,"180,202,211,363,367,390"
A0A411JIB8,True,2,3.81,True,6,True,91.5,True,True,"184,207,216,337,341,371"
A0A411KAP3,True,2,3.97,True,6,True,91.6,True,True,"96,105,114,224,228,251"
A0A411MQ34,True,2,3.87,True,6,True,94.9,True,True,"40,63,72,218,222,244"
A0A411PB12,True,2,31.31,False,3,False,87.9,True,False,"123,145,154"
A0A417Y855,True,2,4.03,True,6,True,85.4,True,True,"50,68,80,220,224,254"
A0A418AHC0,True,2,4.3,True,6,True,97.2,True,True,"202,212,221,364,368,391"
A0A418AJW6,True,2,4.31,True,6,True,51.2,False,False,"13,23,31,180,184,206"
A0A418AJY7,True,2,4.19,True,6,True,97.5,True,True,"166,176,185,331,335,358"
A0A418AND4,True,2,4.3,True,6,True,95.8,True,True,"171,181,190,333,337,360"
A0A418AQE9,True,2,4.3,True,6,True,74.7,True,True,"277,287,296,446,450,473"
A0A418BCD2,True,2,3.88,True,6,True,92.3,True,True,"195,205,213,363,367,389"
A0A418BYI3,True,2,3.91,True,6,True,91.7,True,True,"53,61,70,210,214,237"
A0A418C2V2,True,2,4.43,True,6,True,91.9,True,True,"414,424,433,561,565,588"
A0A418CC15,True,2,3.94,True,6,True,90.4,True,True,"161,171,180,320,324,347"
A0A418CLC3,True,2,3.64,True,4,False,47.3,False,False,"13,23,31,210"
A0A418D139,True,2,4.46,True,6,True,92.9,True,True,"103,113,122,263,267,290"
A0A418DS48,True,2,4.31,True,6,True,93.2,True,True,"53,61,70,210,214,237"
A0A418E6Z8,True,2,4.59,True,6,True,94.1,True,True,"13,23,32,182,186,209"
A0A418FGP4,True,2,4.13,True,6,True,95.8,True,True,"13,23,32,175,179,202"
A0A418FZC5,True,2,3.0,True,3,False,93.1,True,False,"223,233,242"
A0A418G3G2,True,2,4.06,True,6,True,90.5,True,True,"283,293,301,455,459,481"
A0A418QUM1,True,2,3.96,True,6,True,89.3,True,True,"56,106,115,253,257,426"
A0A418YC39,True,2,4.07,True,6,True,61.0,False,False,"34,40,49,154,158,181"
A0A419QAV9,True,2,6.04,False,4,False,92.5,True,False,"211,220,375,397"
A0A420HGA6,True,2,4.14,True,6,True,90.3,True,True,"91,115,124,284,288,314"
A0A420HKD2,True,2,4.39,True,6,True,87.9,True,True,"109,133,142,314,318,343"
A0A420HLP9,True,2,4.54,True,5,False,69.1,False,False,"133,142,302,306,332"
A0A420HLW6,True,2,4.69,True,6,True,41.2,False,False,"109,133,142,302,306,332"
A0A420I744,True,2,2.61,False,2,False,36.9,False,False,"133,142"
