rep1	rep2	min_tm
A0A812QP07_taxID_1628268_model	A0A812SAZ7_taxID_2952_model	0.5634
A0A8B6CPY6_taxID_29158_model_A	A0A8B6GYH0_taxID_29158_model_A	0.5632
A0A485KIX8_taxID_120398_model_A	A0A485LKF7_taxID_120398_model	0.5632
A0A163HZN4_taxID_5454_model_A	A0A1L9Q161_taxID_1036611_model_A	0.5632
A0A4U0XX60_taxID_329884_model	A0ABR2J691_taxID_335852_model	0.5632
A0AAE0W1K7_taxID_2493646_model	A0AAE0W2I3_taxID_2493646_model	0.5631
A0AAN8MVU2_taxID_47235_model_A	A0ABR4KUJ7_taxID_1810923_model	0.5631
A0A1I7VBE5_taxID_7209_model	A0A914L211_taxID_6306_model	0.5631
A0A437A308_taxID_97331_model_A	A0ABR4K145_taxID_176178_model	0.5630
A0A0C2GMT1_taxID_51022_model	A0A914L211_taxID_6306_model	0.5630
D5GIK5_taxID_656061_model	W7HSW3_taxID_1043628_model	0.5629
A0A0C2GMT1_taxID_51022_model	A0A914S644_taxID_6256_model	0.5629
A0A0H5S2I7_taxID_6279_model	A0ABD2L179_taxID_157864_model	0.5629
A0A437A308_taxID_97331_model_A	A0A9X0BDN5_taxID_1131564_model_A	0.5628
A0ACC2JI51_taxID_1108764_model	S8ARG7_taxID_1284197_model	0.5628
A0A9W8XCZ5_taxID_1932322_model	G1X3U2_taxID_756982_model_A	0.5628
A0A067BRT6_taxID_695850_model	T0PNV2_taxID_1156394_model	0.5628
A0A1S0UA83_taxID_7209_model	A0ABD2LG15_taxID_157864_model	0.5628
A0A2S6BQA0_taxID_357750_model	A0A9P3CF74_taxID_84275_model	0.5628
A0A485KIX8_taxID_120398_model_A	A0A6G0X2P4_taxID_100861_model_A	0.5627
A0A1L9Q161_taxID_1036611_model_A	A0AAV9W5A3_taxID_47236_model_A	0.5627
A0A9P9WMZ2_taxID_1658444_model_A	A0ACC2J646_taxID_110536_model_A	0.5627
A0AA36CWW9_taxID_96644_model	A0ABD2L179_taxID_157864_model	0.5626
A0AAN8RWQ7_taxID_74498_model_A	A0ACC2JI51_taxID_1108764_model	0.5626
A0A1H9TR89_taxID_402600_model_A	A0A2A2CZR1_taxID_1940_model_A	0.5626
A0A388KI27_taxID_69332_model	D8PI13_taxID_330214_model	0.5626
A0A7W9ZFQ6_taxID_189_model_A	E8T7H2_taxID_765698_model_A	0.5626
A0A7C8JJK0_taxID_2813651_model	A0AAN7UYZ7_taxID_326684_model	0.5626
A0AAP5IG72_taxID_2712845_model_A	A0ABU2WI91_taxID_3075609_model	0.5626
A0A0F8A0A1_taxID_1043627_model	J5JNM7_taxID_655819_model	0.5626
A0A914GX34_taxID_31243_model_A	A0AA39HID6_taxID_289476_model	0.5626
A0A9P4WSQ5_taxID_1769908_model	S8A5L9_taxID_1284197_model	0.5626
A0A7C8TZL1_taxID_2813651_model	A0ACC2JI51_taxID_1108764_model	0.5625
A0A9X0BDN5_taxID_1131564_model_A	A0AAV9XCL7_taxID_2528407_model	0.5623
A0A183C149_taxID_36090_model	A0A914MEB5_taxID_6306_model	0.5623
A0A0V1DE70_taxID_45882_model	A0A0V1MUW3_taxID_268474_model	0.5623
A0A1I7VEA5_taxID_7209_model	A0A498S2C2_taxID_6277_model_A	0.5623
A0A914GX34_taxID_31243_model_A	A0A914V2B7_taxID_2011161_model	0.5622
A0A1Y2D0T3_taxID_329046_model_A	A0A507F697_taxID_246404_model	0.5622
A0A0C2GMT1_taxID_51022_model	A0ABD6EFA7_taxID_75299_model	0.5621
A0AA88AFA7_taxID_3494_model_A	U3AIJ7_taxID_1337093_model	0.5621
A0AAW0RA81_taxID_1337665_model	W7HSW3_taxID_1043628_model	0.5621
A0ABN1IGD7_taxID_584605_model_A	A0ABY3QAS2_taxID_2992140_model_A	0.5621
A0A914L827_taxID_6306_model	A0A914V2B7_taxID_2011161_model	0.5620
A0A1H7K5B5_taxID_1233_model_A	A0A9X2E6U5_taxID_2951408_model	0.5620
A0A7X5ASN3_taxID_265726_model	A0A918K8V8_taxID_418750_model_A	0.5620
A0AAV9W2Y7_taxID_47236_model	C0NHD4_taxID_447093_model	0.5619
A0A9X0BDN5_taxID_1131564_model_A	A0AAV9W5A3_taxID_47236_model_A	0.5619
A0A6J8CIJ4_taxID_42192_model	A0AAD8AV10_taxID_112525_model	0.5619
A0A6A7AQI4_taxID_1408161_model	A0A9P4N5L3_taxID_147567_model_A	0.5619
A0AA88AFA7_taxID_3494_model_A	A0ABD1H6K2_taxID_28513_model	0.5618
A0A396ZRZ2_taxID_112090_model	A0A6G0X2P4_taxID_100861_model_A	0.5618
A0A0P7APX3_taxID_78410_model	A0A9X0BDN5_taxID_1131564_model_A	0.5617
A0A1L9Q161_taxID_1036611_model_A	A0AAV9XCL7_taxID_2528407_model	0.5617
A0A0H1BRE8_taxID_2060906_model_A	A0A437A308_taxID_97331_model_A	0.5616
A0A024SD58_taxID_1344414_model_A	K3V6C2_taxID_1028729_model	0.5616
A0A6V7VXB7_taxID_390850_model	A0A6V7X733_taxID_390850_model	0.5616
A0A914MEB5_taxID_6306_model	A0A914V2B7_taxID_2011161_model	0.5615
P12031_taxID_6536_model	R1E1C7_taxID_2903_model	0.5615
A0AAW0QQB4_taxID_1337665_model	S8ARG7_taxID_1284197_model	0.5615
A0A545VX13_taxID_43265_model_A	A0ABR4K145_taxID_176178_model	0.5615
A0A7C8JJK0_taxID_2813651_model	A0ACC2JI51_taxID_1108764_model	0.5614
A0A1L9Q161_taxID_1036611_model_A	A0A6G1MF13_taxID_2813651_model	0.5614
A0A437A308_taxID_97331_model_A	A0ACC2JI51_taxID_1108764_model	0.5613
A0A0V1ESS6_taxID_6337_model	A0A0V1I3Y0_taxID_268475_model	0.5613
A0A0D3G0L1_taxID_65489_model_A	A0A166F114_taxID_79200_model	0.5613
A0A507EZH3_taxID_246404_model	A0AAD5SIR0_taxID_64517_model	0.5613
A0AAD8AV10_taxID_112525_model	A0AAE0W1K7_taxID_2493646_model	0.5612
A0A183C149_taxID_36090_model	A0A914GX34_taxID_31243_model_A	0.5612
A0A1V6PRI1_taxID_416450_model	A0AAD4EYT8_taxID_669026_model_A	0.5611
A0A158P622_taxID_6313_model	A0A183C147_taxID_36090_model	0.5610
A0A4U0XX60_taxID_329884_model	A0ABR4K145_taxID_176178_model	0.5610
A0A1S0UA83_taxID_7209_model	A0A915N8X1_taxID_6303_model	0.5610
A0A7S0WI35_taxID_1034604_model	Q8FPM1_taxID_196164_model	0.5610
A0A1H7K5B5_taxID_1233_model_A	A0ABW7AQ69_taxID_3351344_model	0.5609
A0ABR4N804_taxID_2732419_model	F4NVT9_taxID_684364_model	0.5609
A0A024T961_taxID_157072_model	A0A485LKF7_taxID_120398_model	0.5609
A0A6V7VXB7_taxID_390850_model	A0ABD2L179_taxID_157864_model	0.5609
A0A9W8XCZ5_taxID_1932322_model	A0AAV9W5A3_taxID_47236_model_A	0.5608
A0A9W8XCZ5_taxID_1932322_model	W7HSW3_taxID_1043628_model	0.5608
A0A9P8RMY0_taxID_152316_model_A	A0AAN7UR73_taxID_326684_model_A	0.5608
A0ABR3RK21_taxID_300254_model_A	S8ARG7_taxID_1284197_model	0.5608
A0A9N8JDS5_taxID_2773715_model_A	B2VY53_taxID_426418_model	0.5608
A0A0H1BRE8_taxID_2060906_model_A	G1X3U2_taxID_756982_model_A	0.5608
A0A8S3SWK0_taxID_6550_model	A0A8S4Q2L6_taxID_6347_model	0.5607
A0A016T1G5_taxID_53326_model	A0ABD6EFA7_taxID_75299_model	0.5607
A0A9P8RMY0_taxID_152316_model_A	A0ACC2J646_taxID_110536_model_A	0.5607
A0A4U0XX60_taxID_329884_model	A0AAW0QQB4_taxID_1337665_model	0.5607
A0ABW2YH98_taxID_262323_model	E8T7H2_taxID_765698_model_A	0.5606
A0A4Y8RPT3_taxID_2558362_model	A0AA88AFA7_taxID_3494_model_A	0.5606
A0AAD7XMM2_taxID_2483200_model	A0ABR1FIC3_taxID_44056_model	0.5606
A0AAV9W2Y7_taxID_47236_model	S8ARG7_taxID_1284197_model	0.5606
A0A0V1G4S3_taxID_6337_model	A0A0V1I3Y0_taxID_268475_model	0.5606
A0AAN7UYZ7_taxID_326684_model	A0AAN8MVU2_taxID_47235_model_A	0.5606
A0AAF3EKM6_taxID_2138241_model	A0ABD2I4S2_taxID_97005_model	0.5606
A0A9W9NGR8_taxID_63820_model	A0ABR2J691_taxID_335852_model	0.5606
A0A6J8BR51_taxID_42192_model_A	A0AAV4B738_taxID_259542_model	0.5605
A0A1S3HAX8_taxID_7574_model	A0A915JY09_taxID_13658_model	0.5605
A0A914L827_taxID_6306_model	A0ABD2M5Y3_taxID_157864_model	0.5604
F9G554_taxID_660025_model	S8ARG7_taxID_1284197_model	0.5604
A0ABR3RK21_taxID_300254_model_A	G1X3U2_taxID_756982_model_A	0.5604
A0A1H7L321_taxID_1038014_model_A	A0ABY3QAS2_taxID_2992140_model_A	0.5604
A0ACC0WCW2_taxID_230839_model	B7GA89_taxID_556484_model	0.5604
A0A8J2SFI9_taxID_35677_model	A0AAD7ULC6_taxID_2483200_model	0.5604
A0AAP5IG72_taxID_2712845_model_A	A0ABQ6B7I7_taxID_441950_model	0.5604
A0A085M8H3_taxID_68888_model	A0A0V1G4S3_taxID_6337_model	0.5604
A0A0V1I3Y0_taxID_268475_model	A0A0V1KD92_taxID_6337_model	0.5603
A0A6I3KHZ9_taxID_2665159_model_A	A0A937KDI5_taxID_2494733_model_A	0.5603
A0ACC1PKT5_taxID_42375_model	W7HSW3_taxID_1043628_model	0.5603
A0A0G4J7H3_taxID_37360_model	A0A0H5RCB1_taxID_70186_model_A	0.5603
A0A1W2TBG8_taxID_77044_model	A0A7C8JJK0_taxID_2813651_model	0.5602
A0A067C156_taxID_695850_model_A	A0A067D5R2_taxID_695850_model_A	0.5602
A0AAV9W5A3_taxID_47236_model_A	A0ABR4K145_taxID_176178_model	0.5602
A0A7C8TZL1_taxID_2813651_model	A0AAN7UYZ7_taxID_326684_model	0.5602
A0AA39UQR7_taxID_153913_model_A	M5CEE4_taxID_1108050_model	0.5601
A0A418BCD2_taxID_112090_model	T0PNV2_taxID_1156394_model	0.5601
A0A914MEB5_taxID_6306_model	A0ABD2M5Y3_taxID_157864_model	0.5601
A0ABW7AQ69_taxID_3351344_model	A0ABY0TKI0_taxID_1231_model_A	0.5601
A0AAD4EYT8_taxID_669026_model_A	K1X411_taxID_1072389_model	0.5601
A0A1S0UA83_taxID_7209_model	A0A914L211_taxID_6306_model	0.5601
A0A8B6GY87_taxID_29158_model_A	A0A8B6GYH0_taxID_29158_model_A	0.5600
A0A0P7APX3_taxID_78410_model	A0A5N7CL84_taxID_209559_model	0.5600
A0A2S7YA09_taxID_176275_model	A0AAJ0MJ41_taxID_260671_model_A	0.5600
A0AAF3EKM6_taxID_2138241_model	A0ABD2M5Y3_taxID_157864_model	0.5600
A0A077ZGT3_taxID_36087_model	A0A0V1ABN4_taxID_990121_model	0.5600
A0ABR3RK21_taxID_300254_model_A	W7HSW3_taxID_1043628_model	0.5600
A0AAW0QQB4_taxID_1337665_model	L7JPW8_taxID_1143193_model	0.5600
A0AA39HID6_taxID_289476_model	A0AAF3FNB6_taxID_2138241_model	0.5600
A0A249PKJ6_taxID_716928_model	A0A250X2B4_taxID_1157962_model	0.5600
A0A914V2B7_taxID_2011161_model	A0AAF3EKL4_taxID_2138241_model	0.5600
A0A9W8XCZ5_taxID_1932322_model	A0ABR2J691_taxID_335852_model	0.5599
A0A915N8X1_taxID_6303_model	A0ABD2M5Y3_taxID_157864_model	0.5599
A0A437A308_taxID_97331_model_A	A0AAN7UYZ7_taxID_326684_model	0.5598
A0A0F6AHE7_taxID_1129367_model	A0ABN3I3E9_taxID_66879_model_A	0.5598
A0A7C8JJK0_taxID_2813651_model	A0ABR4K145_taxID_176178_model	0.5598
A0A368FPR0_taxID_29170_model	A0A9J2Q8W3_taxID_6252_model	0.5598
A0A9X0BDN5_taxID_1131564_model_A	A0AAV9W2Y7_taxID_47236_model	0.5598
A0A0H1BRE8_taxID_2060906_model_A	W7HSW3_taxID_1043628_model	0.5598
A0A177WRB0_taxID_403673_model	A0ABR4NFV2_taxID_2732419_model_A	0.5598
A0A0V1KD92_taxID_6337_model	A0A5S6QIU3_taxID_70415_model	0.5597
A0A250X2B4_taxID_1157962_model	A0ABN3I3E9_taxID_66879_model_A	0.5597
R1DG64_taxID_2903_model	R1E1C7_taxID_2903_model	0.5597
A0A7C8TZL1_taxID_2813651_model	A0ABR3RK21_taxID_300254_model_A	0.5597
A0A418C2V2_taxID_112090_model	A0A6G0X2P4_taxID_100861_model_A	0.5597
A0A553HX16_taxID_2512241_model_A	A0A9P8RMY0_taxID_152316_model_A	0.5597
A0A0U1MAB1_taxID_28573_model	A0ABU5KX76_taxID_2219225_model	0.5597
A0ACC0V4A4_taxID_47278_model	A0ACC1PKT5_taxID_42375_model	0.5597
A0A9P9IXR3_taxID_1079267_model	A0AAD6IJM2_taxID_5083_model	0.5597
A0A914L211_taxID_6306_model	A0ABD2I4S2_taxID_97005_model	0.5597
A0A507FBC4_taxID_246404_model	A0AAD5SIR0_taxID_64517_model	0.5597
A0AAW0QQB4_taxID_1337665_model	C0NHD4_taxID_447093_model	0.5596
A0A8B6BMR6_taxID_29158_model_A	A0A8B6GYH0_taxID_29158_model_A	0.5596
A0A914V2B7_taxID_2011161_model	A0AAN4ZCE4_taxID_1317129_model	0.5596
A0AA36CWW9_taxID_96644_model	A0AA39HID6_taxID_289476_model	0.5595
A0AAV9W2Y7_taxID_47236_model	A0AAW0RA81_taxID_1337665_model	0.5595
A0A9E7GPQ8_taxID_320322_model_A	A0AAF6AWZ7_taxID_1480154_model	0.5594
A0AAN5CH76_taxID_1317129_model	A0ABD2LG15_taxID_157864_model	0.5594
A0A507FGD0_taxID_246404_model	A0A9W9ZU34_taxID_174260_model	0.5593
A0A183C147_taxID_36090_model	A0A2G9UPF2_taxID_45464_model	0.5593
A0A8R1Y3G8_taxID_6282_model	A0AAF3EKL4_taxID_2138241_model	0.5593
A0AAN7UYZ7_taxID_326684_model	W7HSW3_taxID_1043628_model	0.5593
A0ACC2JI51_taxID_1108764_model	G1X3U2_taxID_756982_model_A	0.5592
A0A1H9TR89_taxID_402600_model_A	A0ABQ6FQ12_taxID_3026934_model_A	0.5592
A0A1I3WXE9_taxID_52441_model_A	A0A285BU58_taxID_44577_model_A	0.5592
A0A368FPR0_taxID_29170_model	A0A6V7X733_taxID_390850_model	0.5592
A0A937KDI5_taxID_2494733_model_A	A0ABP2BNE3_taxID_1183428_model	0.5592
A0A183C149_taxID_36090_model	A0ABD2L179_taxID_157864_model	0.5592
A0A085M8H3_taxID_68888_model	A0A0V1ESS6_taxID_6337_model	0.5591
A0A7S3K2N9_taxID_44058_model	A0AAD7UIM9_taxID_2483200_model_A	0.5591
A0A4S4MP01_taxID_2447956_model	A0AAJ0MJ41_taxID_260671_model_A	0.5591
A0A183C147_taxID_36090_model	A0ABD6EFA7_taxID_75299_model	0.5591
A0A0U1MAB1_taxID_28573_model	A0A9W4KMZ8_taxID_1303716_model	0.5591
A0A1Y2D1M5_taxID_329046_model	A0A507F3F5_taxID_246404_model	0.5590
A0AAV9XCL7_taxID_2528407_model	A0ACC2JI51_taxID_1108764_model	0.5590
A0A6J4QLW3_taxID_349277_model_A	A0ABY9ITB8_taxID_2798799_model	0.5589
A0ABR4K145_taxID_176178_model	G1X3U2_taxID_756982_model_A	0.5589
A0A6J8CIJ4_taxID_42192_model	K1Q1M0_taxID_29159_model_A	0.5589
A0A9W8TQN1_taxID_114810_model	A0AAN6E594_taxID_2486360_model_A	0.5588
A0A2G9UPF2_taxID_45464_model	A0A368FPR0_taxID_29170_model	0.5587
A0AAV9W2Y7_taxID_47236_model	A0ABR4H9X8_taxID_176169_model_A	0.5587
A0A024SD58_taxID_1344414_model_A	A0ABR3GF19_taxID_1032678_model	0.5586
A0A8B6CNP6_taxID_29158_model	A0A8B8ERQ6_taxID_6565_model_A	0.5586
A0AAD7UIM9_taxID_2483200_model_A	A0ABW6M374_taxID_1306990_model_A	0.5586
A0A5N6JRM5_taxID_61186_model	A0ABR2XFG3_taxID_138064_model_A	0.5586
A0A0V0YE73_taxID_6337_model	A0A0V1ABN4_taxID_990121_model	0.5586
A0AAD7UHF1_taxID_2483200_model	A0ABR1FIC3_taxID_44056_model	0.5586
A0A5J5BCR2_taxID_561372_model_A	A0ABD1H6K2_taxID_28513_model	0.5585
A0A0A2VY68_taxID_1245745_model	A0AAJ0MJ41_taxID_260671_model_A	0.5585
A0A067D814_taxID_695850_model	A0A485KIX8_taxID_120398_model_A	0.5585
A0A7C8JJK0_taxID_2813651_model	A0ABR3RK21_taxID_300254_model_A	0.5584
A0A8H5Z2U4_taxID_1567541_model	S8ARG7_taxID_1284197_model	0.5584
A0A1W2TBG8_taxID_77044_model	A0A6G1MF13_taxID_2813651_model	0.5583
A0A0H5S2I7_taxID_6279_model	A0A1I7VBE5_taxID_7209_model	0.5583
A0A1L9Q161_taxID_1036611_model_A	G1X3U2_taxID_756982_model_A	0.5583
A0A0F6AHE7_taxID_1129367_model	A0ABW2YH98_taxID_262323_model	0.5582
A0A0P7APX3_taxID_78410_model	C0NHD4_taxID_447093_model	0.5582
A0AAF3EKM6_taxID_2138241_model	A0AAN5CH76_taxID_1317129_model	0.5582
D8PI13_taxID_330214_model	U3AIJ7_taxID_1337093_model	0.5581
A0A1I7H5J0_taxID_1231_model_A	A0A285BU58_taxID_44577_model_A	0.5581
A0A6J8BR51_taxID_42192_model_A	A0AAD8AV10_taxID_112525_model	0.5581
A0A6J8CL61_taxID_42192_model_A	A0A6J8ENF3_taxID_42192_model_A	0.5581
A0A914V2B7_taxID_2011161_model	A0ABD2I4S2_taxID_97005_model	0.5581
A0A2A2CZR1_taxID_1940_model_A	A0A9P4U804_taxID_1392251_model	0.5581
A0A3P7DNC2_taxID_6293_model	A0AAF5PZK9_taxID_6293_model	0.5580
A0A067D5R2_taxID_695850_model_A	A0A397DBR8_taxID_112090_model	0.5580
A0A160TMJ0_taxID_652676_model_A	U3AIJ7_taxID_1337093_model	0.5580
A0A8J4BKA8_taxID_51714_model	A0ABQ5SP08_taxID_51714_model	0.5580
A0AA36CWW9_taxID_96644_model	A0ABD2M5Y3_taxID_157864_model	0.5579
A0A8H6A0W2_taxID_209559_model	S8ARG7_taxID_1284197_model	0.5579
A0A368FPR0_taxID_29170_model	A0A914MEB5_taxID_6306_model	0.5579
A0A8B6CPY6_taxID_29158_model_A	A0A8B6GY87_taxID_29158_model_A	0.5578
A0A183I077_taxID_387005_model	A0A3P7DNC2_taxID_6293_model	0.5578
A0A1I5DX13_taxID_35799_model_A	A0ABW7AQ69_taxID_3351344_model	0.5578
A0A914V2B7_taxID_2011161_model	A0ABD2M5Y3_taxID_157864_model	0.5578
A0ABN8LP07_taxID_104178_model	A0ABN8SN36_taxID_104178_model	0.5578
A0A437A308_taxID_97331_model_A	C0NHD4_taxID_447093_model	0.5577
A0A9P6LG07_taxID_1095194_model_A	A0AA37L8J5_taxID_700344_model_A	0.5577
A0AAV9W2Y7_taxID_47236_model	A0ACC0V4A4_taxID_47278_model	0.5577
A0A1S0UA83_taxID_7209_model	A0AA36CWW9_taxID_96644_model	0.5576
A0A6G1MF13_taxID_2813651_model	A0ABR4K145_taxID_176178_model	0.5576
A0AAN7UYZ7_taxID_326684_model	G1X3U2_taxID_756982_model_A	0.5576
A0A7D9J5S3_taxID_317549_model	A0ABN8SN36_taxID_104178_model	0.5576
A0A0H5S2I7_taxID_6279_model	A0AAN4ZCE4_taxID_1317129_model	0.5576
A0A2T4BLM2_taxID_58853_model	A0A9P8ZYD0_taxID_152316_model	0.5575
A0A9P7HHT8_taxID_40199_model	A0ABR4H9X8_taxID_176169_model_A	0.5575
A0ABD2I4S2_taxID_97005_model	A0ABD2L179_taxID_157864_model	0.5575
A0A368FPR0_taxID_29170_model	A0ABD6EFA7_taxID_75299_model	0.5574
A0A077ZGT3_taxID_36087_model	A0A0V1DE70_taxID_45882_model	0.5574
A0A016T1G5_taxID_53326_model	A0ABD2IJ80_taxID_157864_model	0.5574
A0A1R4H7B9_taxID_360316_model	A0ABQ6B7I7_taxID_441950_model	0.5574
A0A914E230_taxID_290746_model	A0AAN5CH76_taxID_1317129_model	0.5573
A0ABR4H9X8_taxID_176169_model_A	W7HSW3_taxID_1043628_model	0.5573
A0A160TMJ0_taxID_652676_model_A	A0ABR6YEY6_taxID_2762297_model_A	0.5572
A0ABR4H9X8_taxID_176169_model_A	A0ACC0V4A4_taxID_47278_model	0.5572
A0A9P4WSQ5_taxID_1769908_model	A0AAW0RA81_taxID_1337665_model	0.5572
A0A8H4YZH8_taxID_48485_model	B2VY53_taxID_426418_model	0.5572
A0A914L827_taxID_6306_model	A0AAF3FNB6_taxID_2138241_model	0.5571
A0AAW2PFE9_taxID_2727405_model	A0ABD1S787_taxID_205694_model	0.5571
A0ABW7AQ69_taxID_3351344_model	Q2Y722_taxID_323848_model_A	0.5571
A0A0D2PWI2_taxID_945553_model	A0A409WY02_taxID_93625_model	0.5571
R1CU85_taxID_2903_model	R1D043_taxID_2903_model	0.5571
A0A0E0H672_taxID_4536_model	A0ABD1H6K2_taxID_28513_model	0.5570
A0A1H9TR89_taxID_402600_model_A	A0A6J4QLW3_taxID_349277_model_A	0.5570
A0A183I077_taxID_387005_model	A0A3P6S9E3_taxID_42156_model	0.5570
A0A6P8I583_taxID_6105_model	A0AAU9WDB8_taxID_46732_model_A	0.5570
A0A1L9Q161_taxID_1036611_model_A	A0AAW0QQB4_taxID_1337665_model	0.5570
A0A388KI27_taxID_69332_model	A0A811SJ34_taxID_422564_model	0.5569
A0ABR2J691_taxID_335852_model	A0ACC2JI51_taxID_1108764_model	0.5568
A0A4Q2V7C7_taxID_451672_model	A0A5N6JRM5_taxID_61186_model	0.5568
A0A1H8KQ84_taxID_387096_model	A0A9P4U804_taxID_1392251_model	0.5568
A0A7C8JJK0_taxID_2813651_model	A0ACC1PKT5_taxID_42375_model	0.5568
A0ABD2L179_taxID_157864_model	A0ABD6EFA7_taxID_75299_model	0.5568
A0A1I7H5J0_taxID_1231_model_A	A0ABW7AQ69_taxID_3351344_model	0.5568
A0A2J0YX98_taxID_382_model	A0A8H5LGT6_taxID_42677_model	0.5568
A0A0D3G0L1_taxID_65489_model_A	A0AA88AFA7_taxID_3494_model_A	0.5568
A0A160TMJ0_taxID_652676_model_A	A0A1L3FP25_taxID_375_model_A	0.5568
A0A183I077_taxID_387005_model	A0A498S2C2_taxID_6277_model_A	0.5568
A0A0U1MAB1_taxID_28573_model	A0A9P9IXR3_taxID_1079267_model	0.5568
A0A0H1BRE8_taxID_2060906_model_A	A0AAN8MVU2_taxID_47235_model_A	0.5568
A0A0H1BRE8_taxID_2060906_model_A	A0AAV9W2Y7_taxID_47236_model	0.5568
A0AAN7UYZ7_taxID_326684_model	A0AAN8RWQ7_taxID_74498_model_A	0.5568
A0A085M8H3_taxID_68888_model	A0A0V1KD92_taxID_6337_model	0.5566
A0A6G1MF13_taxID_2813651_model	A0A7C8IQU8_taxID_323545_model	0.5566
A0A7C8IQU8_taxID_323545_model	A0AAV9XCL7_taxID_2528407_model	0.5566
A0A160TMJ0_taxID_652676_model_A	A0A9X4BM46_taxID_2983605_model_A	0.5566
A0A0B4FMW4_taxID_3151832_model_A	S8ARG7_taxID_1284197_model	0.5566
A0AAV9W5A3_taxID_47236_model_A	A0ACC2JI51_taxID_1108764_model	0.5565
A0A177WRB0_taxID_403673_model	A0ABQ8FNS5_taxID_1357716_model	0.5565
A0A1X6PIR8_taxID_2786_model	A0ACC3CDQ3_taxID_2788_model	0.5565
A0A1I7VBE5_taxID_7209_model	A0AAN5CH76_taxID_1317129_model	0.5565
A0A6V7X733_taxID_390850_model	A0A914GX34_taxID_31243_model_A	0.5565
C0NHD4_taxID_447093_model	W7HSW3_taxID_1043628_model	0.5565
A0A9X0BDN5_taxID_1131564_model_A	A0AAW0QQB4_taxID_1337665_model	0.5565
A0A0H1BRE8_taxID_2060906_model_A	A0AAN8RWQ7_taxID_74498_model_A	0.5565
A0A163HZN4_taxID_5454_model_A	A0A9W8XCZ5_taxID_1932322_model	0.5564
A0A3P7DNC2_taxID_6293_model	A0A498S2C2_taxID_6277_model_A	0.5564
A0A485L8F1_taxID_120398_model	A0A6G0X2P4_taxID_100861_model_A	0.5564
A0A914E230_taxID_290746_model	A0AA36CWW9_taxID_96644_model	0.5563
A0ABR1G9T2_taxID_44056_model	F0YBG0_taxID_44056_model	0.5563
A0A7C8IQU8_taxID_323545_model	A0AAN8RWQ7_taxID_74498_model_A	0.5563
A0A5N6JRM5_taxID_61186_model	N1QEG0_taxID_692275_model_A	0.5563
A0ABR2J691_taxID_335852_model	C6H6I9_taxID_544712_model	0.5563
A0A8X8WIX2_taxID_180675_model	A0ABD1S787_taxID_205694_model	0.5562
A0AAN5CH76_taxID_1317129_model	A0ABD2I4S2_taxID_97005_model	0.5562
A0ABU2WI91_taxID_3075609_model	A0ABV1Z0I5_taxID_483206_model_A	0.5562
A0A9W8DSU2_taxID_417184_model	A0ABR4NFM0_taxID_2732419_model	0.5562
A0A1I7VBE5_taxID_7209_model	A0AA36CWW9_taxID_96644_model	0.5560
A0A5P8W6J8_taxID_2653204_model	A0A7W9ZFQ6_taxID_189_model_A	0.5560
A0ACC0WCW2_taxID_230839_model	T0PNV2_taxID_1156394_model	0.5560
A0A9X0BDN5_taxID_1131564_model_A	W7HSW3_taxID_1043628_model	0.5560
A0A166F114_taxID_79200_model	A0A8K0IA90_taxID_13894_model	0.5560
A0ACC1PKT5_taxID_42375_model	G1X3U2_taxID_756982_model_A	0.5560
A0A6S7IGK9_taxID_317549_model_A	A0A6S7IY75_taxID_317549_model_A	0.5559
A0AAW1PVV6_taxID_41462_model	A0ABN7UWA3_taxID_4874_model	0.5559
A0A4Y8RPT3_taxID_2558362_model	A0A952FIG1_taxID_171674_model	0.5559
A0A9P7HHT8_taxID_40199_model	A0AAW0RA81_taxID_1337665_model	0.5559
A0A1L9Q161_taxID_1036611_model_A	A0ACC0V4A4_taxID_47278_model	0.5559
A0A2G9UPF2_taxID_45464_model	A0A368GS35_taxID_29170_model	0.5559
A0A0B4FMW4_taxID_3151832_model_A	A0AAV9W2Y7_taxID_47236_model	0.5559
A0A6V7VXB7_taxID_390850_model	A0AAF3EKM6_taxID_2138241_model	0.5558
A0A7X5YKZ1_taxID_74314_model_A	A0ABV1Z0I5_taxID_483206_model_A	0.5558
A0A6V7VXB7_taxID_390850_model	A0A914L827_taxID_6306_model	0.5557
A0A6J8ENF3_taxID_42192_model_A	A0A8B6CNP6_taxID_29158_model	0.5557
A0A485KIX8_taxID_120398_model_A	W4H234_taxID_112090_model	0.5557
A0A0C2GMT1_taxID_51022_model	A0A1S0UA83_taxID_7209_model	0.5557
A0A7C8TZL1_taxID_2813651_model	C6H6I9_taxID_544712_model	0.5557
A0A0F6AHE7_taxID_1129367_model	D8PI13_taxID_330214_model	0.5556
A0A0P7APX3_taxID_78410_model	A0A4U0XX60_taxID_329884_model	0.5556
A0A1H9TR89_taxID_402600_model_A	A0A9X2E6U5_taxID_2951408_model	0.5555
A0AA40F7U2_taxID_314040_model	H1W0D6_taxID_759273_model	0.5555
A0A8H7EGD0_taxID_1187904_model	A0AAD4EYT8_taxID_669026_model_A	0.5554
A0A397DBR8_taxID_112090_model	F0WYB1_taxID_890382_model	0.5554
A0A8H7WI46_taxID_108018_model_A	A0AAD4EYT8_taxID_669026_model_A	0.5554
A0A915EFF9_taxID_166011_model	W6NCB7_taxID_6289_model	0.5554
