accession,new_pool,old_pool,canonical,n_his,core_ok_new,best_ref,best_qtm,n_helix_ok,old_reason,a1_dist,a1_plddt,a1_helical,a1_sat,a2_dist,a2_plddt,a2_helical,a2_sat,a3_dist,a3_plddt,a3_helical,a3_sat,a4_dist,a4_plddt,a4_helical,a4_sat
A0A1I8BFI8,discarded,discarded,False,4,False,ref_PmTYR,0.472,3,coreFail+ceFail+floor46,0.74,89.0,1,1,0.2,89.7,1,1,0.97,50.0,1,0,0.32,89.3,1,1
A0A1I8BFJ2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1I8BG70,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1I8BGA8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1I8BGZ3,discarded,discarded,False,3,False,ref_PmTYR,0.395,2,coreFail+ceFail,1.71,77.3,1,1,0.79,73.9,1,1,3.31,50.2,1,0,6.96,84.2,1,0
A0A1I8BTJ1,discarded,discarded,False,2,False,,,,coreFail+ceFail,,,,,,,,,,,,,,,,
A0A1I8BVK8,discarded,discarded,False,4,False,ref_PmTYR,0.458,2,coreFail+ceFail,0.52,80.5,1,1,0.27,83.8,1,1,2.21,68.7,1,0,7.04,83.8,1,0
A0A1I8EDM7,discarded,discarded,False,3,False,ref_PmTYR,0.171,3,coreFail+ceFail,8.97,85.6,1,0,2.8,84.7,1,1,1.75,95.2,1,1,2.13,88.6,1,1
A0A1I8EMD9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1I8F177,discarded,discarded,False,3,False,ref_2Y9W_Abisporus,0.03,0,coreFail+ceFail,,,,,,,,,,,,,,,,
A0A1I8GLN0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1I8I6W4,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.427,4,core+cealign+floor_ok,0.99,73.7,1,1,0.52,96.2,1,1,0.25,95.5,1,1,1.03,98.2,1,1
A0A1I8IJ91,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.254,4,core+cealign+floor_ok,1.14,71.3,1,1,0.26,95.2,1,1,0.14,89.3,1,1,0.41,96.3,1,1
A0A1I8J0F5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1I9FZH0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1I9G609,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.298,4,core+cealign+floor_ok,0.21,95.8,1,1,0.33,98.6,1,1,0.38,97.0,1,1,0.34,98.8,1,1
A0A1I9G629,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.358,4,core+cealign+floor_ok,0.24,97.2,1,1,0.18,98.9,1,1,0.38,98.3,1,1,0.26,98.9,1,1
A0A1I9G8X9,discarded,discarded,False,4,False,ref_PmTYR,0.262,2,coreFail+ceFail,5.47,92.3,1,0,6.79,94.7,1,0,0.2,94.9,1,1,0.44,94.7,1,1
A0A1I9GB10,discarded,discarded,False,2,False,ref_PmTYR,0.636,1,coreFail+ceFail,2.1,54.2,0,0,0.79,82.3,1,1,1.82,61.5,1,0,6.15,62.2,1,0
A0A1J0ERB0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J0HSK8,discarded,discarded,False,5,False,ref_PmTYR,0.632,3,ceFail+floor42,0.57,85.4,1,1,1.95,47.7,1,0,0.45,95.6,1,1,0.67,88.5,1,1
A0A1J0KEL5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J0KGN7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J4NW81,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J4P798,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J4PWI9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J6IKE9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J6IR06,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J6JLI9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J6JNC7,discarded,discarded,False,1,False,ref_5CE9_Jregia,0.204,0,coreFail+ceFail+floor40,6.3,50.7,1,0,5.3,58.0,1,0,2.25,51.1,1,0,2.43,64.8,1,0
A0A1J6KGZ9,discarded,discarded,False,2,False,ref_2Y9W_Abisporus,0.276,1,coreFail+ceFail,6.84,59.5,1,0,7.38,76.4,1,0,5.93,51.4,0,0,0.23,76.4,1,1
A0A1J7H1D4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7I5P1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7INL6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7IS49,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7ITX6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7J0G6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7J6R4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7JCM8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7JH22,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7JKX2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7JNG9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7JYB7,discarded,discarded,False,5,False,ref_PmTYR,0.471,3,coreFail+ceFail,0.33,97.9,1,1,0.62,97.8,1,1,0.6,97.3,1,1,6.72,92.8,0,0
A0A1J7K205,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J7K3Z8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9P452,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9P4E5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9PZZ1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9Q075,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9Q3N9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QCR0,discarded,discarded,False,2,False,,,,coreFail+ceFail+floor62,,,,,,,,,,,,,,,,
A0A1J9QCX9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QHL9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QI72,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QJX4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QK96,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QQD4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QRZ6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9QXP9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9R1D3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9R1M8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9R2U7,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.581,4,core+cealign+floor_ok,0.45,94.0,1,1,0.13,96.8,1,1,0.6,97.7,1,1,0.13,98.5,1,1
A0A1J9R8T8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9R915,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9RDU7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9RG32,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9RHE1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1J9RTH1,discarded,discarded,False,4,False,ref_PmTYR,0.481,2,coreFail+ceFail+floor42,4.1,32.1,0,0,2.52,40.0,1,0,0.7,89.9,1,1,0.43,78.7,1,1
A0A1J9RWN6,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.191,2,coreFail+ceFail+floor42,4.73,76.8,0,0,2.19,42.7,1,0,0.64,86.7,1,1,1.32,79.0,1,1
A0A1J9S725,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1K0FT98,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1K0FZI0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1K0GCJ9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1K0HF59,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1K1RX50,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L1ZLS6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L2JC71,discarded,discarded,False,3,False,ref_PmTYR,0.349,2,coreFail+ceFail,0.36,98.5,1,1,0.36,98.5,1,1,10.59,97.3,1,0,7.22,98.5,1,0
A0A1L2JC73,discarded,discarded,False,2,False,ref_PmTYR,0.315,0,coreFail+ceFail+floor58,0.64,57.7,1,0,0.92,57.2,1,0,9.02,44.8,1,0,7.46,57.2,1,0
A0A1L2LXS7,discarded,discarded,False,6,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0A1L2LXX9,discarded,discarded,False,6,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0A1L3FF99,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L3FP25,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L3FQJ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L5JHU3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L5NQ81,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L5PBE2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L5PR01,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7SRP7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7T4C3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7T7H4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7T7V9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7T8U3,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.524,4,core+cealign+floor_ok,0.49,98.6,1,1,0.29,98.9,1,1,0.21,98.5,1,1,0.44,99.0,1,1
A0A1L7TDB7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7TEG0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7TGL4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7THL1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7TSE2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7U023,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7U4U7,discarded,discarded,False,5,False,ref_2Y9W_Abisporus,0.347,2,coreFail+ceFail,7.12,93.6,1,0,7.2,97.3,1,0,0.11,94.4,1,1,0.3,97.3,1,1
A0A1L7U9F0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7UDF1,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.604,3,coreFail+ceFail+floor28,1.23,81.8,1,1,0.64,89.6,1,1,2.75,38.1,0,0,0.88,87.4,1,1
A0A1L7UG25,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7UH05,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7V6N4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7V6Z6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7V991,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.587,4,core+cealign+floor_ok,0.46,98.2,1,1,0.21,97.5,1,1,0.17,98.3,1,1,0.39,97.7,1,1
A0A1L7V9Q4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7VBG6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7VKD7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7VMF9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7VSH9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7VU15,discarded,discarded,False,4,False,ref_PmTYR,0.61,2,coreFail+ceFail,6.59,74.0,0,0,7.03,96.3,1,0,0.26,92.8,1,1,0.18,96.3,1,1
A0A1L7VVU2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7VXS6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7VXX5,discarded,discarded,False,5,False,ref_PmTYR,0.378,2,coreFail+ceFail,6.43,80.7,0,0,7.32,90.4,1,0,0.17,86.2,1,1,0.16,90.4,1,1
A0A1L7VZA8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7W176,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7W232,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7W6N9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7WBJ5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7WCH0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7WDN4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7WED2,discarded,discarded,False,5,False,ref_PmTYR,0.612,3,ceFail+floor57,1.2,89.6,1,1,1.13,54.8,1,0,0.5,91.3,1,1,0.48,88.8,1,1
A0A1L7WHP6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7WIT1,discarded,discarded,False,6,,,,,sixHis_fail_geometry,,,,,,,,,,,,,,,,
A0A1L7WRM3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7WVJ9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7WZ33,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7X762,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7X844,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XCA5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XEZ3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XFB0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XG75,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XGA1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XJ17,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XJB2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XKZ6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XKZ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XL86,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XQQ4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XU24,discarded,discarded,False,3,False,ref_PmTYR,0.613,2,coreFail+ceFail,0.94,98.1,1,1,0.27,96.3,1,1,5.84,95.1,1,0,6.34,97.6,0,0
A0A1L7XV02,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XVJ9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XVV4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XX15,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XX51,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L7XXI3,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.529,4,core+cealign+floor_ok,0.39,91.7,1,1,0.33,88.8,1,1,0.24,83.9,1,1,0.76,91.7,1,1
A0A1L8FPX0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L8FPY5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L8HAY8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L8HHA8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L8HNZ5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9B3D7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9MQY6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9N5U9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9NBE9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9NFH0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9NGC6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9NGU9,discarded,discarded,False,1,False,ref_PmTYR,0.17,1,coreFail+ceFail,6.29,74.2,1,0,6.9,79.5,1,0,6.39,60.0,0,0,0.42,79.5,1,1
A0A1L9NHP5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9P4N9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9P5K4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9PK31,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9PT91,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9PUQ4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9PZT9,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.616,4,core+cealign+floor_ok,0.42,95.5,1,1,0.24,96.9,1,1,0.37,91.3,1,1,0.42,98.3,1,1
A0A1L9Q0K3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9Q161,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9Q2X8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9Q5E1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9R444,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.327,2,coreFail+ceFail,6.48,85.7,1,0,7.53,86.8,1,0,0.46,93.4,1,1,0.06,89.0,1,1
A0A1L9RA92,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9RLV9,discarded,discarded,False,4,False,ref_2Y9W_Abisporus,0.42,3,ceFail+floor43,2.93,38.7,1,0,0.93,81.2,1,1,0.25,94.5,1,1,0.56,90.7,1,1
A0A1L9RMH3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9RSJ6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9RUP8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9RXI5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9S2T4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9S434,non-canonical,noncanonical,False,3,True,ref_PmTYR,0.727,4,core+cealign+floor_ok,0.71,96.1,1,1,0.41,98.1,1,1,0.97,96.3,1,1,0.58,98.6,1,1
A0A1L9SBJ3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9SFN0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9SFQ7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9SJA1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9SJV0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9T0I4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9T4S2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9T527,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9T5J5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9T6V0,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.59,4,core+cealign+floor_ok,0.48,94.5,1,1,0.34,97.1,1,1,0.31,93.4,1,1,0.47,98.3,1,1
A0A1L9T8P2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9TIM4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9TTH3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9U384,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9U5P7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9UCL6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9UDA4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9UF38,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9USF3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9V3Y6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9V8E5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9VNH5,discarded,discarded,False,3,False,ref_1BT3_Ibatatas,0.501,2,coreFail+ceFail,0.86,95.7,1,1,0.16,94.6,1,1,8.82,80.7,1,0,6.59,88.6,0,0
A0A1L9WGB2,non-canonical,noncanonical,False,5,True,ref_PmTYR,0.663,4,core+cealign+floor_ok,0.36,94.6,1,1,0.19,95.7,1,1,0.38,96.8,1,1,0.08,97.8,1,1
A0A1L9WIS1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9WN79,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9WQQ0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9WZZ5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1L9X8A5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M2V476,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M2VFH5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M2VPA5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M3KWQ3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M3T682,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M3T6R9,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M3T705,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M3TFS3,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M3TTS7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M3TZH4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M4WXD6,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M5EK35,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M5KSP5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6EG22,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6FXH1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6KPY0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6NA87,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6UBL7,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6UZM2,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6YZ20,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M6ZLB0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M7BKJ4,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M7HUV8,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M7HXU5,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M7JYU0,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M7UKR1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
A0A1M7UXB1,canonical,canonical,True,6,,,,,canonical_geometry,,,,,,,,,,,,,,,,
