accession	group	subgroup
A0A7C8MEQ8	candidate_pool	DCT_DHICA
A0A7C8N8T9	candidate_pool	oMP
A0A7C8U0Y1	candidate_pool	oMP
A0A7C8VB42	candidate_pool	oMP
A0A7D5YXM1	candidate_pool	oMP
A0A7D9IU48	candidate_pool	DCT_DHICA
A0A7D9IUI2	candidate_pool	DCT_DHICA
A0A7E6CJR0	candidate_pool	DCT_DHICA
A0A7E6EME7	candidate_pool	DCT_DHICA
A0A7E6ENM2	candidate_pool	DCT_DHICA
A0A7F8KE42	candidate_pool	DCT_DHICA
A0A7F8QT68	candidate_pool	DCT_DHICA
A0A7H1MHD8	candidate_pool	DCT_DHICA
A0A7H1MHD9	candidate_pool	DCT_DHICA
A0A7H8QRN6	candidate_pool	DCT_DHICA
A0A7I4NJW8	candidate_pool	DCT_DHICA
A0A7I4XWD5	candidate_pool	oMP
A0A7J0CCQ1	candidate_pool	oAPO
A0A7J5XLF9	candidate_pool	DCT_DHICA
A0A7J5Y3H3	candidate_pool	DCT_DHICA
A0A7J5ZQC8	candidate_pool	DCT_DHICA
A0A7J6AWZ0	candidate_pool	DCT_DHICA
A0A7J6CMY4	candidate_pool	DCT_DHICA
A0A7J6CT02	candidate_pool	DCT_DHICA
A0A7J6DJA2	candidate_pool	DCT_DHICA
A0A7J6IUN5	candidate_pool	oMP
A0A7J6J1N9	candidate_pool	oMP
A0A7J6J5U3	candidate_pool	oMP
A0A7J7EAG6	candidate_pool	DCT_DHICA
A0A7J7MFK5	candidate_pool	DCT_DHICA
A0A7J7MG66	candidate_pool	DCT_DHICA
A0A7J7URV0	candidate_pool	DCT_DHICA
A0A7J7VT81	candidate_pool	DCT_DHICA
A0A7J7W4I4	candidate_pool	DCT_DHICA
A0A7J7Z1H4	candidate_pool	DCT_DHICA
A0A7J7ZGX8	candidate_pool	DCT_DHICA
A0A7J7ZP73	candidate_pool	DCT_DHICA
A0A7J8DWG3	candidate_pool	DCT_DHICA
A0A7J8EH30	candidate_pool	DCT_DHICA
A0A7J8GJS6	candidate_pool	DCT_DHICA
A0A7J8IVX8	candidate_pool	DCT_DHICA
A0A7K4IWR2	candidate_pool	DCT_DHICA
A0A7K4JDM9	candidate_pool	DCT_DHICA
A0A7K4JYK1	candidate_pool	DCT_DHICA
A0A7K4K5T6	candidate_pool	DCT_DHICA
A0A7K4LK52	candidate_pool	DCT_DHICA
A0A7K4LM31	candidate_pool	DCT_DHICA
A0A7K4PFP2	candidate_pool	DCT_DHICA
A0A7K4PV44	candidate_pool	DCT_DHICA
A0A7K4R2Q6	candidate_pool	DCT_DHICA
A0A7K4REM3	candidate_pool	DCT_DHICA
A0A7K4RR87	candidate_pool	DCT_DHICA
A0A7K4S3I9	candidate_pool	DCT_DHICA
A0A7K4T2Y4	candidate_pool	DCT_DHICA
A0A7K4UJ77	candidate_pool	DCT_DHICA
A0A7K4ULA2	candidate_pool	DCT_DHICA
A0A7K4UW73	candidate_pool	DCT_DHICA
A0A7K4VSD2	candidate_pool	DCT_DHICA
A0A7K4W062	candidate_pool	DCT_DHICA
A0A7K4WKY7	candidate_pool	DCT_DHICA
A0A7K4XU50	candidate_pool	DCT_DHICA
A0A7K4YR05	candidate_pool	DCT_DHICA
A0A7K4YYA5	candidate_pool	DCT_DHICA
A0A7K4ZSQ1	candidate_pool	DCT_DHICA
A0A7K4ZX98	candidate_pool	DCT_DHICA
A0A7K5AXP8	candidate_pool	DCT_DHICA
A0A7K5BKU5	candidate_pool	DCT_DHICA
A0A7K5BZF7	candidate_pool	DCT_DHICA
A0A7K5CUS3	candidate_pool	DCT_DHICA
A0A7K5DVV1	candidate_pool	DCT_DHICA
A0A7K5ELW5	candidate_pool	DCT_DHICA
A0A7K5FKY3	candidate_pool	DCT_DHICA
A0A7K5FRT9	candidate_pool	DCT_DHICA
A0A7K5GJF0	candidate_pool	DCT_DHICA
A0A7K5H484	candidate_pool	DCT_DHICA
A0A7K5HGF8	candidate_pool	DCT_DHICA
A0A7K5HXS5	candidate_pool	DCT_DHICA
A0A7K5J7E1	candidate_pool	DCT_DHICA
A0A7K5JBY3	candidate_pool	DCT_DHICA
A0A7K5JRY8	candidate_pool	DCT_DHICA
A0A7K5K660	candidate_pool	DCT_DHICA
A0A7K5LQC5	candidate_pool	DCT_DHICA
A0A7K5M3T6	candidate_pool	DCT_DHICA
A0A7K5N9A6	candidate_pool	DCT_DHICA
A0A7K5NX62	candidate_pool	DCT_DHICA
A0A7K5P543	candidate_pool	DCT_DHICA
A0A7K5PF64	candidate_pool	DCT_DHICA
A0A7K5QFG8	candidate_pool	DCT_DHICA
A0A7K5QI23	candidate_pool	DCT_DHICA
A0A7K5RHP1	candidate_pool	DCT_DHICA
A0A7K5RUH2	candidate_pool	DCT_DHICA
A0A7K5T7E1	candidate_pool	DCT_DHICA
A0A7K5TKC5	candidate_pool	DCT_DHICA
A0A7K5TXZ7	candidate_pool	DCT_DHICA
A0A7K5TZS9	candidate_pool	DCT_DHICA
A0A7K5V7R9	candidate_pool	DCT_DHICA
A0A7K5V7Y2	candidate_pool	DCT_DHICA
A0A7K5WF20	candidate_pool	DCT_DHICA
A0A7K5WQH9	candidate_pool	DCT_DHICA
A0A7K5XD63	candidate_pool	DCT_DHICA
A0A7K5XS10	candidate_pool	DCT_DHICA
A0A7K5YP76	candidate_pool	DCT_DHICA
A0A7K5YRF1	candidate_pool	DCT_DHICA
A0A7K5ZND8	candidate_pool	DCT_DHICA
A0A7K6A4S3	candidate_pool	DCT_DHICA
A0A7K6AP01	candidate_pool	DCT_DHICA
A0A7K6AYP9	candidate_pool	DCT_DHICA
A0A7K6C5P7	candidate_pool	DCT_DHICA
A0A7K6CNF9	candidate_pool	DCT_DHICA
A0A7K6CRA7	candidate_pool	DCT_DHICA
A0A7K6DBV6	candidate_pool	DCT_DHICA
A0A7K6E2B8	candidate_pool	DCT_DHICA
A0A7K6EDS7	candidate_pool	DCT_DHICA
A0A7K6FUT0	candidate_pool	DCT_DHICA
A0A7K6G183	candidate_pool	DCT_DHICA
A0A7K6GF04	candidate_pool	DCT_DHICA
A0A7K6GXV9	candidate_pool	DCT_DHICA
A0A7K6HTJ4	candidate_pool	DCT_DHICA
A0A7K6HWW5	candidate_pool	DCT_DHICA
A0A7K6IUT7	candidate_pool	DCT_DHICA
A0A7K6JN09	candidate_pool	DCT_DHICA
A0A7K6KCX1	candidate_pool	DCT_DHICA
A0A7K6KFC9	candidate_pool	DCT_DHICA
A0A7K6KSV0	candidate_pool	DCT_DHICA
A0A7K6L755	candidate_pool	DCT_DHICA
A0A7K6MGQ7	candidate_pool	DCT_DHICA
A0A7K6MM84	candidate_pool	DCT_DHICA
A0A7K6N4G9	candidate_pool	DCT_DHICA
A0A7K6NBD3	candidate_pool	DCT_DHICA
A0A7K6PLK2	candidate_pool	DCT_DHICA
A0A7K6PQE0	candidate_pool	DCT_DHICA
A0A7K6QEH7	candidate_pool	DCT_DHICA
A0A7K6QHN2	candidate_pool	DCT_DHICA
A0A7K6RQY1	candidate_pool	DCT_DHICA
A0A7K6TKH7	candidate_pool	DCT_DHICA
A0A7K6U1U1	candidate_pool	DCT_DHICA
A0A7K6U4S0	candidate_pool	DCT_DHICA
A0A7K6V032	candidate_pool	DCT_DHICA
A0A7K6WFL7	candidate_pool	DCT_DHICA
A0A7K6WGG0	candidate_pool	DCT_DHICA
A0A7K6XT41	candidate_pool	DCT_DHICA
A0A7K6XTS5	candidate_pool	DCT_DHICA
A0A7K6Y9M2	candidate_pool	DCT_DHICA
A0A7K6Z8W6	candidate_pool	DCT_DHICA
A0A7K6ZSB5	candidate_pool	DCT_DHICA
A0A7K6ZWY2	candidate_pool	DCT_DHICA
A0A7K7AIN1	candidate_pool	DCT_DHICA
A0A7K7B6J0	candidate_pool	DCT_DHICA
A0A7K7BQZ9	candidate_pool	DCT_DHICA
A0A7K7C148	candidate_pool	DCT_DHICA
A0A7K7CUG3	candidate_pool	DCT_DHICA
A0A7K7CWS6	candidate_pool	DCT_DHICA
A0A7K7E8F7	candidate_pool	DCT_DHICA
A0A7K7ED05	candidate_pool	DCT_DHICA
A0A7K7EZ47	candidate_pool	DCT_DHICA
A0A7K7FP69	candidate_pool	DCT_DHICA
A0A7K7GC87	candidate_pool	DCT_DHICA
A0A7K7GS50	candidate_pool	DCT_DHICA
A0A7K7IAG4	candidate_pool	DCT_DHICA
A0A7K7J8F9	candidate_pool	DCT_DHICA
A0A7K7JQ00	candidate_pool	DCT_DHICA
A0A7K7KA02	candidate_pool	DCT_DHICA
A0A7K7L7Z8	candidate_pool	DCT_DHICA
A0A7K7LN57	candidate_pool	DCT_DHICA
A0A7K7MLP1	candidate_pool	DCT_DHICA
A0A7K7NLD0	candidate_pool	DCT_DHICA
A0A7K7NMI7	candidate_pool	DCT_DHICA
A0A7K7P778	candidate_pool	DCT_DHICA
A0A7K7PL37	candidate_pool	DCT_DHICA
A0A7K7Q815	candidate_pool	DCT_DHICA
A0A7K7QK55	candidate_pool	DCT_DHICA
A0A7K7RDM5	candidate_pool	DCT_DHICA
A0A7K7T9B0	candidate_pool	DCT_DHICA
A0A7K7TC10	candidate_pool	DCT_DHICA
A0A7K7TNX5	candidate_pool	DCT_DHICA
A0A7K7TRE0	candidate_pool	DCT_DHICA
A0A7K7VBF6	candidate_pool	DCT_DHICA
A0A7K7VEK3	candidate_pool	DCT_DHICA
A0A7K7VZU2	candidate_pool	DCT_DHICA
A0A7K7W3L7	candidate_pool	DCT_DHICA
A0A7K7XEP7	candidate_pool	DCT_DHICA
A0A7K7XKX7	candidate_pool	DCT_DHICA
A0A7K7YNR5	candidate_pool	DCT_DHICA
A0A7K7YW99	candidate_pool	DCT_DHICA
A0A7K7ZCJ3	candidate_pool	DCT_DHICA
A0A7K7ZJT5	candidate_pool	DCT_DHICA
A0A7K8APG4	candidate_pool	DCT_DHICA
A0A7K8AXY9	candidate_pool	DCT_DHICA
A0A7K8BN17	candidate_pool	DCT_DHICA
A0A7K8C890	candidate_pool	DCT_DHICA
A0A7K8DHJ7	candidate_pool	DCT_DHICA
A0A7K8DLW2	candidate_pool	DCT_DHICA
A0A7K8ET63	candidate_pool	DCT_DHICA
A0A7K8EUB4	candidate_pool	DCT_DHICA
A0A7K8EVI0	candidate_pool	DCT_DHICA
A0A7K8F2Q8	candidate_pool	DCT_DHICA
A0A7K8G597	candidate_pool	DCT_DHICA
A0A7K8GX76	candidate_pool	DCT_DHICA
A0A7K8HL61	candidate_pool	DCT_DHICA
A0A7K8I842	candidate_pool	DCT_DHICA
A0A7K8IBU2	candidate_pool	DCT_DHICA
A0A7K8ICN7	candidate_pool	DCT_DHICA
A0A7K8JYJ3	candidate_pool	DCT_DHICA
A0A7K8K578	candidate_pool	DCT_DHICA
A0A7K8KZA8	candidate_pool	DCT_DHICA
A0A7K8LBD2	candidate_pool	DCT_DHICA
A0A7K8LYL8	candidate_pool	DCT_DHICA
A0A7K8M561	candidate_pool	DCT_DHICA
A0A7K8NBA7	candidate_pool	DCT_DHICA
A0A7K8NG81	candidate_pool	DCT_DHICA
A0A7K8PGQ7	candidate_pool	DCT_DHICA
A0A7K8PGU2	candidate_pool	DCT_DHICA
A0A7K8QS69	candidate_pool	DCT_DHICA
A0A7K8RX68	candidate_pool	DCT_DHICA
A0A7K8TDF9	candidate_pool	DCT_DHICA
A0A7K8U8M0	candidate_pool	DCT_DHICA
A0A7K8UA59	candidate_pool	DCT_DHICA
A0A7K8URN5	candidate_pool	DCT_DHICA
A0A7K8V446	candidate_pool	DCT_DHICA
A0A7K8VYV9	candidate_pool	DCT_DHICA
A0A7K8WCE2	candidate_pool	DCT_DHICA
A0A7K8XM26	candidate_pool	DCT_DHICA
A0A7K8Y361	candidate_pool	DCT_DHICA
A0A7K8YCK8	candidate_pool	DCT_DHICA
A0A7K8Z7X4	candidate_pool	DCT_DHICA
A0A7K8ZDK7	candidate_pool	DCT_DHICA
A0A7K8ZQQ3	candidate_pool	DCT_DHICA
A0A7K9AQT6	candidate_pool	DCT_DHICA
A0A7K9BFT1	candidate_pool	DCT_DHICA
A0A7K9CBN6	candidate_pool	DCT_DHICA
A0A7K9CGN6	candidate_pool	DCT_DHICA
A0A7K9DDD6	candidate_pool	DCT_DHICA
A0A7K9DGA3	candidate_pool	DCT_DHICA
A0A7K9E428	candidate_pool	DCT_DHICA
A0A7K9E455	candidate_pool	DCT_DHICA
A0A7K9FAI8	candidate_pool	DCT_DHICA
A0A7K9FEN0	candidate_pool	DCT_DHICA
A0A7K9GNX4	candidate_pool	DCT_DHICA
A0A7K9H3X5	candidate_pool	DCT_DHICA
A0A7K9HBM5	candidate_pool	DCT_DHICA
A0A7K9HMM0	candidate_pool	DCT_DHICA
A0A7K9J1H8	candidate_pool	DCT_DHICA
A0A7K9J5M2	candidate_pool	DCT_DHICA
A0A7K9K590	candidate_pool	DCT_DHICA
A0A7K9KF69	candidate_pool	DCT_DHICA
A0A7K9KWE0	candidate_pool	DCT_DHICA
A0A7K9LIB2	candidate_pool	DCT_DHICA
A0A7K9M7L3	candidate_pool	DCT_DHICA
A0A7K9M7R1	candidate_pool	DCT_DHICA
A0A7K9MZB2	candidate_pool	DCT_DHICA
A0A7K9N7B9	candidate_pool	DCT_DHICA
A0A7K9PX33	candidate_pool	DCT_DHICA
A0A7K9QLW6	candidate_pool	DCT_DHICA
A0A7K9QU57	candidate_pool	DCT_DHICA
A0A7K9RKF2	candidate_pool	DCT_DHICA
A0A7K9RZ42	candidate_pool	DCT_DHICA
A0A7K9SMQ3	candidate_pool	DCT_DHICA
A0A7K9T7R5	candidate_pool	DCT_DHICA
A0A7K9TYV8	candidate_pool	DCT_DHICA
A0A7K9U6U8	candidate_pool	DCT_DHICA
A0A7K9UPL5	candidate_pool	DCT_DHICA
A0A7K9VIE7	candidate_pool	DCT_DHICA
A0A7K9W591	candidate_pool	DCT_DHICA
A0A7K9WIS0	candidate_pool	DCT_DHICA
A0A7K9XKA6	candidate_pool	DCT_DHICA
A0A7K9XPQ6	candidate_pool	DCT_DHICA
A0A7K9YM37	candidate_pool	DCT_DHICA
A0A7K9YUW9	candidate_pool	DCT_DHICA
A0A7K9ZED2	candidate_pool	DCT_DHICA
A0A7K9ZLF6	candidate_pool	DCT_DHICA
A0A7L0B1Z3	candidate_pool	DCT_DHICA
A0A7L0B2T3	candidate_pool	DCT_DHICA
A0A7L0BZ96	candidate_pool	DCT_DHICA
A0A7L0C8Z6	candidate_pool	DCT_DHICA
A0A7L0CXM6	candidate_pool	DCT_DHICA
A0A7L0D5Y2	candidate_pool	DCT_DHICA
A0A7L0E2B5	candidate_pool	DCT_DHICA
A0A7L0ESF5	candidate_pool	DCT_DHICA
A0A7L0FRN5	candidate_pool	DCT_DHICA
A0A7L0FZW3	candidate_pool	DCT_DHICA
A0A7L0GRV2	candidate_pool	DCT_DHICA
A0A7L0H0Y2	candidate_pool	DCT_DHICA
A0A7L0HK59	candidate_pool	DCT_DHICA
A0A7L0HQE4	candidate_pool	DCT_DHICA
A0A7L0IP32	candidate_pool	DCT_DHICA
A0A7L0IV34	candidate_pool	DCT_DHICA
A0A7L0JK12	candidate_pool	DCT_DHICA
A0A7L0K639	candidate_pool	DCT_DHICA
A0A7L0KV55	candidate_pool	DCT_DHICA
A0A7L0KWC2	candidate_pool	DCT_DHICA
A0A7L0LZK5	candidate_pool	DCT_DHICA
A0A7L0MEN2	candidate_pool	DCT_DHICA
A0A7L0N556	candidate_pool	DCT_DHICA
A0A7L0NFQ3	candidate_pool	DCT_DHICA
A0A7L0PCK2	candidate_pool	DCT_DHICA
A0A7L0QIA3	candidate_pool	DCT_DHICA
A0A7L0QN90	candidate_pool	DCT_DHICA
A0A7L0S180	candidate_pool	DCT_DHICA
A0A7L0S3P8	candidate_pool	DCT_DHICA
A0A7L0TFU8	candidate_pool	DCT_DHICA
A0A7L0TGK3	candidate_pool	DCT_DHICA
A0A7L0U6D7	candidate_pool	DCT_DHICA
A0A7L0UKC5	candidate_pool	DCT_DHICA
A0A7L0VIF4	candidate_pool	DCT_DHICA
A0A7L0VU62	candidate_pool	DCT_DHICA
A0A7L0W5J0	candidate_pool	DCT_DHICA
A0A7L0WCC8	candidate_pool	DCT_DHICA
A0A7L0Y6V9	candidate_pool	DCT_DHICA
A0A7L0ZCP6	candidate_pool	DCT_DHICA
A0A7L0ZR40	candidate_pool	DCT_DHICA
A0A7L1ATW9	candidate_pool	DCT_DHICA
A0A7L1B467	candidate_pool	DCT_DHICA
A0A7L1CDX9	candidate_pool	DCT_DHICA
A0A7L1CEI4	candidate_pool	DCT_DHICA
A0A7L1CKW9	candidate_pool	DCT_DHICA
A0A7L1D6I3	candidate_pool	DCT_DHICA
A0A7L1E050	candidate_pool	DCT_DHICA
A0A7L1EPK8	candidate_pool	DCT_DHICA
A0A7L1F781	candidate_pool	DCT_DHICA
A0A7L1FRB9	candidate_pool	DCT_DHICA
A0A7L1GWZ9	candidate_pool	DCT_DHICA
A0A7L1GYD3	candidate_pool	DCT_DHICA
A0A7L1HN82	candidate_pool	DCT_DHICA
A0A7L1HQV6	candidate_pool	DCT_DHICA
A0A7L1ID37	candidate_pool	DCT_DHICA
A0A7L1IVN4	candidate_pool	DCT_DHICA
A0A7L1JU38	candidate_pool	DCT_DHICA
A0A7L1KE61	candidate_pool	DCT_DHICA
A0A7L1KYW6	candidate_pool	DCT_DHICA
A0A7L1LCC0	candidate_pool	DCT_DHICA
A0A7L1LPW5	candidate_pool	DCT_DHICA
A0A7L1M379	candidate_pool	DCT_DHICA
A0A7L1N0R0	candidate_pool	DCT_DHICA
A0A7L1NBF2	candidate_pool	DCT_DHICA
A0A7L1PG34	candidate_pool	DCT_DHICA
A0A7L1PMV3	candidate_pool	DCT_DHICA
A0A7L1QMB0	candidate_pool	DCT_DHICA
A0A7L1QUL2	candidate_pool	DCT_DHICA
A0A7L1S2L1	candidate_pool	DCT_DHICA
A0A7L1SA63	candidate_pool	DCT_DHICA
A0A7L1STX6	candidate_pool	DCT_DHICA
A0A7L1T906	candidate_pool	DCT_DHICA
A0A7L1TZ87	candidate_pool	DCT_DHICA
A0A7L1TZI8	candidate_pool	DCT_DHICA
A0A7L1VAL2	candidate_pool	DCT_DHICA
A0A7L1VDM1	candidate_pool	DCT_DHICA
A0A7L1VWX7	candidate_pool	DCT_DHICA
A0A7L1WQE6	candidate_pool	DCT_DHICA
A0A7L1X1M9	candidate_pool	DCT_DHICA
A0A7L1XKT7	candidate_pool	DCT_DHICA
A0A7L1YMN5	candidate_pool	DCT_DHICA
A0A7L1Z5A0	candidate_pool	DCT_DHICA
A0A7L1ZMW2	candidate_pool	DCT_DHICA
A0A7L1ZTF1	candidate_pool	DCT_DHICA
A0A7L2ANV7	candidate_pool	DCT_DHICA
A0A7L2B5H9	candidate_pool	DCT_DHICA
A0A7L2BP46	candidate_pool	DCT_DHICA
A0A7L2CCL0	candidate_pool	DCT_DHICA
A0A7L2CNQ2	candidate_pool	DCT_DHICA
A0A7L2DF47	candidate_pool	DCT_DHICA
A0A7L2EJF2	candidate_pool	DCT_DHICA
A0A7L2EM86	candidate_pool	DCT_DHICA
A0A7L2EUG7	candidate_pool	DCT_DHICA
A0A7L2FHT0	candidate_pool	DCT_DHICA
A0A7L2GAV7	candidate_pool	DCT_DHICA
A0A7L2H0M8	candidate_pool	DCT_DHICA
A0A7L2HN11	candidate_pool	DCT_DHICA
A0A7L2I330	candidate_pool	DCT_DHICA
A0A7L2IJB7	candidate_pool	DCT_DHICA
A0A7L2J091	candidate_pool	DCT_DHICA
A0A7L2KIV0	candidate_pool	DCT_DHICA
A0A7L2KYV0	candidate_pool	DCT_DHICA
A0A7L2LH74	candidate_pool	DCT_DHICA
A0A7L2M4M1	candidate_pool	DCT_DHICA
A0A7L2MBV5	candidate_pool	DCT_DHICA
A0A7L2ME30	candidate_pool	DCT_DHICA
A0A7L2NPT8	candidate_pool	DCT_DHICA
A0A7L2P458	candidate_pool	DCT_DHICA
A0A7L2PSY7	candidate_pool	DCT_DHICA
A0A7L2QB16	candidate_pool	DCT_DHICA
A0A7L2RJ89	candidate_pool	DCT_DHICA
A0A7L2RRH8	candidate_pool	DCT_DHICA
A0A7L2S605	candidate_pool	DCT_DHICA
A0A7L2SMW7	candidate_pool	DCT_DHICA
A0A7L2TXS7	candidate_pool	DCT_DHICA
A0A7L2TZL4	candidate_pool	DCT_DHICA
A0A7L2UES8	candidate_pool	DCT_DHICA
A0A7L2V9Q3	candidate_pool	DCT_DHICA
A0A7L2VME6	candidate_pool	DCT_DHICA
A0A7L2W4K9	candidate_pool	DCT_DHICA
A0A7L2XQ04	candidate_pool	DCT_DHICA
A0A7L2Y2B3	candidate_pool	DCT_DHICA
A0A7L2YLU2	candidate_pool	DCT_DHICA
A0A7L3A0T2	candidate_pool	DCT_DHICA
A0A7L3BAG4	candidate_pool	DCT_DHICA
A0A7L3BE99	candidate_pool	DCT_DHICA
A0A7L3BWI7	candidate_pool	DCT_DHICA
A0A7L3CBN5	candidate_pool	DCT_DHICA
A0A7L3DA69	candidate_pool	DCT_DHICA
A0A7L3DHE2	candidate_pool	DCT_DHICA
A0A7L3E7A6	candidate_pool	DCT_DHICA
A0A7L3FZB7	candidate_pool	DCT_DHICA
A0A7L3G376	candidate_pool	DCT_DHICA
A0A7L3H565	candidate_pool	DCT_DHICA
A0A7L3HGN1	candidate_pool	DCT_DHICA
A0A7L3ICB1	candidate_pool	DCT_DHICA
A0A7L3IMJ1	candidate_pool	DCT_DHICA
A0A7L3JB49	candidate_pool	DCT_DHICA
A0A7L3JDC3	candidate_pool	DCT_DHICA
A0A7L3KC56	candidate_pool	DCT_DHICA
A0A7L3KS66	candidate_pool	DCT_DHICA
A0A7L3LBG2	candidate_pool	DCT_DHICA
A0A7L3N7G5	candidate_pool	DCT_DHICA
A0A7L3NKI9	candidate_pool	DCT_DHICA
A0A7L3P790	candidate_pool	DCT_DHICA
A0A7L3PYR3	candidate_pool	DCT_DHICA
A0A7L3QSU1	candidate_pool	DCT_DHICA
A0A7L3R603	candidate_pool	DCT_DHICA
A0A7L3RDQ2	candidate_pool	DCT_DHICA
A0A7L3RH59	candidate_pool	DCT_DHICA
A0A7L3T1J1	candidate_pool	DCT_DHICA
A0A7L3TU19	candidate_pool	DCT_DHICA
A0A7L3UE00	candidate_pool	DCT_DHICA
A0A7L3UUS7	candidate_pool	DCT_DHICA
A0A7L3VGL6	candidate_pool	DCT_DHICA
A0A7L3W3X9	candidate_pool	DCT_DHICA
A0A7L3WYQ2	candidate_pool	DCT_DHICA
A0A7L3XQE2	candidate_pool	DCT_DHICA
A0A7L3Y7R9	candidate_pool	DCT_DHICA
A0A7L3Z0N5	candidate_pool	DCT_DHICA
A0A7L3ZX04	candidate_pool	DCT_DHICA
A0A7L4AAE6	candidate_pool	DCT_DHICA
A0A7L4B2A4	candidate_pool	DCT_DHICA
A0A7L4CAL0	candidate_pool	DCT_DHICA
A0A7L4D2P2	candidate_pool	DCT_DHICA
A0A7L4DSA9	candidate_pool	DCT_DHICA
A0A7L4E408	candidate_pool	DCT_DHICA
A0A7L4EMH8	candidate_pool	DCT_DHICA
A0A7L4F899	candidate_pool	DCT_DHICA
A0A7L4FPS7	candidate_pool	DCT_DHICA
A0A7L4GCF9	candidate_pool	DCT_DHICA
A0A7L4GIS6	candidate_pool	DCT_DHICA
A0A7L4HXY3	candidate_pool	DCT_DHICA
A0A7L4I0J3	candidate_pool	DCT_DHICA
A0A7L4IRI8	candidate_pool	DCT_DHICA
A0A7L4ISY2	candidate_pool	DCT_DHICA
A0A7L4JNZ0	candidate_pool	DCT_DHICA
A0A7L4JSS3	candidate_pool	DCT_DHICA
A0A7L4KSH1	candidate_pool	DCT_DHICA
A0A7L4L8Z6	candidate_pool	DCT_DHICA
A0A7L4LYT9	candidate_pool	DCT_DHICA
A0A7L4M1H8	candidate_pool	DCT_DHICA
A0A7M4FN31	candidate_pool	DCT_DHICA
A0A7M4FNM3	candidate_pool	DCT_DHICA
A0A7M4FSZ7	candidate_pool	DCT_DHICA
A0A7M6DQ32	candidate_pool	DCT_DHICA
A0A7N6AJ73	candidate_pool	DCT_DHICA
A0A7N6BUK6	candidate_pool	DCT_DHICA
A0A7N8Y1J5	candidate_pool	DCT_DHICA
A0A7R7X9F5	candidate_pool	oMP
A0A7S0SRE9	candidate_pool	DCT_DHICA
A0A7S1A6W1	candidate_pool	hemocyanin
A0A7S1B601	candidate_pool	hemocyanin
A0A7S2CGN8	candidate_pool	DCT_DHICA
A0A7S2CGQ1	candidate_pool	DCT_DHICA
A0A7S2GZS8	candidate_pool	DCT_DHICA
A0A7S2MH92	candidate_pool	DCT_DHICA
A0A7S2SA39	candidate_pool	DCT_DHICA
A0A7S2SIM0	candidate_pool	DCT_DHICA
A0A7S2V1V1	candidate_pool	DCT_DHICA
A0A7S8D0B4	candidate_pool	oAPO
A0A7U2EU21	candidate_pool	oMP
A0A7U2EUN7	candidate_pool	oMP
A0A7U2F463	candidate_pool	oAPO
A0A7U2F4F3	candidate_pool	oMP
A0A7U2F4G3	candidate_pool	oMP
A0A7U2FAU1	candidate_pool	oMP
A0A7U2NQS5	candidate_pool	hemocyanin
A0A7W9DMW4	candidate_pool	oAPO
A0A7X0ULY4	candidate_pool	DCT_DHICA
A0A811KY04	candidate_pool	oMP
A0A811YWD2	candidate_pool	DCT_DHICA
A0A811ZGG6	candidate_pool	DCT_DHICA
A0A811ZGG6	candidate_pool	hemocyanin
A0A812CHS0	candidate_pool	oMP
A0A812CHS0	candidate_pool	hemocyanin
A0A812CSK2	candidate_pool	hemocyanin
A0A813E1C8	candidate_pool	DCT_DHICA
A0A813FLF8	candidate_pool	DCT_DHICA
A0A813G5P0	candidate_pool	DCT_DHICA
A0A813GUI6	candidate_pool	DCT_DHICA
A0A813HEG4	candidate_pool	DCT_DHICA
A0A813HFF9	candidate_pool	DCT_DHICA
A0A813I2M7	candidate_pool	DCT_DHICA
A0A813IMN3	candidate_pool	DCT_DHICA
A0A813JVL4	candidate_pool	DCT_DHICA
A0A813K9V7	candidate_pool	DCT_DHICA
A0A833R0A1	candidate_pool	DCT_DHICA
A0A833RDF0	candidate_pool	DCT_DHICA
A0A833RJ43	candidate_pool	DCT_DHICA
A0A833S9Q2	candidate_pool	hemocyanin
A0A833TJH1	candidate_pool	hemocyanin
A0A833TLW3	candidate_pool	hemocyanin
A0A833W147	candidate_pool	hemocyanin
A0A833WD19	candidate_pool	hemocyanin
A0A833YRW9	candidate_pool	DCT_DHICA
A0A834DL67	candidate_pool	DCT_DHICA
A0A834L0D5	candidate_pool	DCT_DHICA
A0A834L1H9	candidate_pool	DCT_DHICA
A0A834QUI8	candidate_pool	DCT_DHICA
A0A835NL15	candidate_pool	DCT_DHICA
A0A835P059	candidate_pool	DCT_DHICA
A0A835Z854	candidate_pool	DCT_DHICA
A0A835Z8Z2	candidate_pool	DCT_DHICA
A0A836D2D6	candidate_pool	DCT_DHICA
A0A836D6L9	candidate_pool	DCT_DHICA
A0A843XW89	candidate_pool	DCT_DHICA
A0A844TCM9	candidate_pool	DCT_DHICA
A0A850U9V1	candidate_pool	DCT_DHICA
A0A850URF3	candidate_pool	DCT_DHICA
A0A850UZL0	candidate_pool	DCT_DHICA
A0A850VNR0	candidate_pool	DCT_DHICA
A0A850WN44	candidate_pool	DCT_DHICA
A0A850XA38	candidate_pool	DCT_DHICA
A0A850XW74	candidate_pool	DCT_DHICA
A0A850ZXX6	candidate_pool	DCT_DHICA
A0A851A1W8	candidate_pool	DCT_DHICA
A0A851AYY8	candidate_pool	DCT_DHICA
A0A851BNH1	candidate_pool	DCT_DHICA
A0A851C745	candidate_pool	DCT_DHICA
