accession	organism_id	lineage	nucleotide_acc	protein_id	molecule_type	n_embl_refs
A0A4V1X6P4	156630		PEJP01000016	RYO67198.1	Genomic_DNA	1
A0A4V2K1S3	114155		ML143390	TBU33893.1	Genomic_DNA	1
A0A4V2K7N5	114155		ML145145	TBU56848.1	Genomic_DNA	1
A0A4V2PI10	401976		SMFZ01000002	TCK22796.1	Genomic_DNA	1
A0A4V3UQT0	1220188		SOSA01000005	THD00201.1	Genomic_DNA	1
A0A4V4KW54	5580		QZBJ01000008	THY78046.1	Genomic_DNA	1
A0A4V6DH29	1306861		PJEX01000111	TKW55096.1	Genomic_DNA	1
A0A4V6QED0	1347390		QAPG01000121	TDZ30719.1	Genomic_DNA	1
A0A4W2CV58	30522					0
A0A4W2CZF1	30522					0
A0A4W2CZF6	30522					0
A0A4W2DEQ4	30522					0
A0A4W2GFS0	30522					0
A0A4W2IS87	30522					0
A0A4W3I0J5	7868					0
A0A4W3I0L0	7868					0
A0A4W3I463	7868					0
A0A4W3I5I7	7868					0
A0A4W3I5L1	7868					0
A0A4W3I5Q3	7868					0
A0A4W3I5Q9	7868					0
A0A4W3I8Z7	7868					0
A0A4W3I926	7868					0
A0A4W3I954	7868					0
A0A4W3I973	7868					0
A0A4W3ICV8	7868					0
A0A4W3IEG1	7868					0
A0A4W3IN19	7868					0
A0A4W3INF1	7868					0
A0A4W3INV9	7868					0
A0A4W3INW1	7868					0
A0A4W3IXA9	7868					0
A0A4W4EP59	8005					0
A0A4W4EPK5	8005					0
A0A4W4EPW9	8005					0
A0A4W4EQ15	8005					0
A0A4W4ERN1	8005					0
A0A4W4GT88	8005					0
A0A4W4GVZ7	8005					0
A0A4W4GW07	8005					0
A0A4W4GW37	8005					0
A0A4W4GZA3	8005					0
A0A4W4GZJ7	8005					0
A0A4W4GZQ4	8005					0
A0A4W4GZX6	8005					0
A0A4W4H021	8005					0
A0A4W4H065	8005					0
A0A4W5JIU9	62062					0
A0A4W5N1L0	62062					0
A0A4W5N2S4	62062					0
A0A4W5NMG6	62062					0
A0A4W5PDG2	62062					0
A0A4W5PDI3	62062					0
A0A4W5PKH3	62062					0
A0A4W5PLZ1	62062					0
A0A4W5PPW0	62062					0
A0A4W5Q6S0	62062					0
A0A4W6CNP2	8187					0
A0A4W6EAM5	8187					0
A0A4W6GAD1	8187					0
A0A4X1UZV3	9823					0
A0A4X1UZW3	9823					0
A0A4X1WAF7	9823					0
A0A4X2K4V1	29139					0
A0A4X2M0B2	29139					0
A0A4Y3KUD1	43670		BJLR01000016	GEA87702.1	Genomic_DNA	1
A0A4Y7IA41	3469		CM010715	RZC44592.1	Genomic_DNA	1
A0A4Y9ZE70	205917		SEOQ01000003	TFY72882.1	Genomic_DNA	1
A0A4Z0L9R6	2562683		SRLH01000004	TGD57930.1	Genomic_DNA	1
A0A4Z0NTW6	1141884		SRLB01000005	TGE00850.1	Genomic_DNA	1
A0A4Z0YS91	37992		SKBN01000015	TGJ87269.1	Genomic_DNA	1
A0A4Z0Z0S0	37992		SKBN01000069	TGJ84363.1	Genomic_DNA	1
A0A4Z0ZBZ0	37992		SKBN01000002	TGJ88553.1	Genomic_DNA	1
A0A4Z1E3V6	87230		PQXH01000532	TGO06785.1	Genomic_DNA	1
A0A4Z1HN92	278944		PQXJ01000396	TGO50344.1	Genomic_DNA	1
A0A4Z1JYN1	278938		PQXM01000311	TGO74047.1	Genomic_DNA	1
A0A4Z2BNP0	433685		SWLE01000012	TNM93913.1	Genomic_DNA	1
A0A4Z2CJG7	433685		SWLE01000001	TNN04244.1	Genomic_DNA	1
A0A4Z2H8L7	230148		SRLO01000320	TNN61204.1	Genomic_DNA	1
A0A4Z2J5I2	230148		SRLO01000022	TNN85134.1	Genomic_DNA	1
A0A507ASE7	1093900		SKBQ01000085	TPX07819.1	Genomic_DNA	1
A0A507AZ12	1093900		SKBQ01000005	TPX10091.1	Genomic_DNA	1
A0A507BF90	1093900		SKBQ01000001	TPX15959.1	Genomic_DNA	1
A0A507EFD5	109895		QEAQ01000001	TPX62929.1	Genomic_DNA	1
A0A507EU45	246404		QEAP01000423	TPX66887.1	Genomic_DNA	1
A0A510HL80	49319		AP019791	BBL79343.1	Genomic_DNA	1
A0A512NBT8	1230389		BKAJ01000065	GEP56421.1	Genomic_DNA	1
A0A517LRF7	50376		CP042203	QDS78173.1	Genomic_DNA	1
A0A517LRG8	50376		CP042203	QDS78183.1	Genomic_DNA	1
A0A517PZI0	2527978		CP037421	QDT24790.1	Genomic_DNA	1
A0A517VWB0	2527964		CP037920	QDT97288.1	Genomic_DNA	1
A0A518FGN9	2527978		CP036317	QDV15470.1	Genomic_DNA	1
A0A542UIP7	164348		VFNX01000001	TQK98950.1	Genomic_DNA	1
A0A550CYA8	97359		VDMD01000001	TRM69763.1	Genomic_DNA	1
A0A553HXR9	2512241		VFLP01000034	TRX92748.1	Genomic_DNA	1
A0A553I4E8	2512241		VFLP01000018	TRX95072.1	Genomic_DNA	1
A0A553NLC2	2873325		SRMA01026858	TRY66243.1	Genomic_DNA	1
A0A553NLD0	2873325		SRMA01026858	TRY66242.1	Genomic_DNA	2
A0A553RAC3	2873325		SRMA01025101	TRY99137.1	Genomic_DNA	1
A0A556VB53	175774		VCAZ01000206	TTH08273.1	Genomic_DNA	1
A0A559KX00	61366		SRMI01000008	TVY64689.1	Genomic_DNA	1
A0A559L672	61366		SRMI01000006	TVY68431.1	Genomic_DNA	1
A0A559LQ08	61366		SRMI01000002	TVY76974.1	Genomic_DNA	1
A0A559MD85	215461		QGML01000701	TVY90929.1	Genomic_DNA	1
A0A561F1Q0	285545		VIVR01000001	TWE21752.1	Genomic_DNA	1
A0A5A9P2M9	1572043		SOYY01000010	KAA0715401.1	Genomic_DNA	1
A0A5A9PN82	1572043		SOYY01000004	KAA0722406.1	Genomic_DNA	1
A0A5A9PP33	1572043		SOYY01000003	KAA0722769.1	Genomic_DNA	1
A0A5B8VE83	1813871		CP042435	QEC69730.1	Genomic_DNA	1
A0A5C2RQU6	1328759		ML122320	RPD53550.1	Genomic_DNA	1
A0A5C3DW46	86804		OOIN01000004	SPO22555.1	Genomic_DNA	1
A0A5C3DWM4	86804		OOIN01000003	SPO21747.1	Genomic_DNA	1
A0A5C3EP17	86804		OOIN01000037	SPO31221.1	Genomic_DNA	1
A0A5C3FFP2	84753		OOIQ01000001	SPO42331.1	Genomic_DNA	1
A0A5C3FGF9	84753		OOIQ01000002	SPO43483.1	Genomic_DNA	1
A0A5C3LRK6	68775		ML213618	TFK35809.1	Genomic_DNA	1
A0A5C3N8U3	5364		ML213507	TFK53525.1	Genomic_DNA	1
A0A5C3N9J8	5364		ML213507	TFK53527.1	Genomic_DNA	1
A0A5C3PS01	1314778		ML211042	TFK90588.1	Genomic_DNA	1
A0A5C3Q880	1884261		ML178849	TFK97259.1	Genomic_DNA	1
A0A5C3QLZ5	1884261		ML178825	TFL01229.1	Genomic_DNA	1
A0A5C3QRI1	1884261		ML178818	TFL04586.1	Genomic_DNA	1
A0A5C3QS67	1884261		ML178818	TFL04387.1	Genomic_DNA	1
A0A5C3R0A6	1884261		ML178814	TFL07612.1	Genomic_DNA	1
A0A5C6N9R8	433684		RHFK02000016	TWW63151.1	Genomic_DNA	1
A0A5C6PPK4	433684		RHFK02000001	TWW80869.1	Genomic_DNA	1
A0A5C6SY53	61366		VMNF01000008	TXC02948.1	Genomic_DNA	1
A0A5C6TB17	61366		VMNF01000005	TXC07862.1	Genomic_DNA	1
A0A5E4BG48	9995		CABDUW010000407	VTJ68010.1	Genomic_DNA	1
A0A5F4WA25	9483					0
A0A5F8A188	9544					0
A0A5G2QS24	9823					0
A0A5J5CL51	54343		VOFY01000019	KAA8582454.1	Genomic_DNA	1
A0A5J5CZZ3	54343		VOFY01000011	KAA8588098.1	Genomic_DNA	1
A0A5J5DNR4	54343		VOFY01000002	KAA8594889.1	Genomic_DNA	1
A0A5J5F4T2	1250544		VXIS01000033	KAA8911651.1	Genomic_DNA	1
A0A5M9J7X0	38448		VICG01000016	KAA8563979.1	Genomic_DNA	1
A0A5M9MU51	1220188		QUQM01000003	KAA8648413.1	Genomic_DNA	1
A0A5N3V4M8	9888		VCEA01000003	KAB0344117.1	Genomic_DNA	1
A0A5N3WT61	9888		VCEA01000001	KAB0364841.1	Genomic_DNA	1
A0A5N3X401	9886		VCEB01000017	KAB0368612.1	Genomic_DNA	1
A0A5N3XI31	9886		VCEB01000010	KAB0372737.1	Genomic_DNA	1
A0A5N4D8R0	9838		JWIN03000014	KAB1267482.1	Genomic_DNA	1
A0A5N5DHS7	45133		VCHE01000023	KAB2576572.1	Genomic_DNA	1
A0A5N5DKU3	45133		VCHE01000011	KAB2578505.1	Genomic_DNA	1
A0A5N5DZ95	45133		VCHE01000001	KAB2581364.1	Genomic_DNA	1
A0A5N5JK78	310915		VFJC01000029	KAB5518334.1	Genomic_DNA	1
A0A5N5JTD4	2182728		VDCV01000016	KAB5521364.1	Genomic_DNA	1
A0A5N5Q961	1582974		SSOP01000485	KAB5588330.1	Genomic_DNA	1
A0A5N5QCV3	1582974		SSOP01000293	KAB5589276.1	Genomic_DNA	1
A0A5N5QCX3	1582974		SSOP01000291	KAB5589296.1	Genomic_DNA	1
A0A5N5QD75	1582974		SSOP01000274	KAB5589411.1	Genomic_DNA	1
A0A5N5QF46	1582974		SSOP01000199	KAB5590088.1	Genomic_DNA	1
A0A5N5QF97	1582974		SSOP01000171	KAB5590425.1	Genomic_DNA	1
A0A5N5QFD1	1582974		SSOP01000169	KAB5590455.1	Genomic_DNA	1
A0A5N5QIM4	1582974		SSOP01000108	KAB5591383.1	Genomic_DNA	1
A0A5N5QMV8	1582974		SSOP01000045	KAB5593115.1	Genomic_DNA	1
A0A5N5QMX1	1582974		SSOP01000045	KAB5593120.1	Genomic_DNA	1
A0A5N5QN45	1582974		SSOP01000045	KAB5593114.1	Genomic_DNA	1
A0A5N5QN80	1582974		SSOP01000056	KAB5592707.1	Genomic_DNA	1
A0A5N5QSX1	1582974		SSOP01000015	KAB5594840.1	Genomic_DNA	1
A0A5N5WHZ0	41062		ML732555	KAB8067147.1	Genomic_DNA	1
A0A5N5WPG7	41062		ML732302	KAB8070426.1	Genomic_DNA	1
A0A5N6D825	5067		ML735023	KAB8201281.1	Genomic_DNA	1
A0A5N6E1Y6	5067		ML734939	KAB8211369.1	Genomic_DNA	1
A0A5N6EP04	986946		ML733447	KAB8218613.1	Genomic_DNA	1
A0A5N6F4J1	986946		ML733404	KAB8223614.1	Genomic_DNA	1
A0A5N6HPI1	1506151		ML736825	KAE8399850.1	Genomic_DNA	1
A0A5N6IZN7	656917		ML732817	KAB8271409.1	Genomic_DNA	1
A0A5N6JKR3	656917		ML732764	KAB8279492.1	Genomic_DNA	1
A0A5N6JRM5	61186		VIGI01000014	KAB8291533.1	Genomic_DNA	1
A0A5N6SKU6	132259		ML743603	KAE8134517.1	Genomic_DNA	1
A0A5N6TAQ7	132259		ML743552	KAE8143259.1	Genomic_DNA	1
A0A5N6TLG2	36643		ML742235	KAE8146931.1	Genomic_DNA	1
A0A5N6TP01	36643		ML742188	KAE8147841.1	Genomic_DNA	1
A0A5N6UJ40	41984		ML738694	KAE8158513.1	Genomic_DNA	1
A0A5N6V971	41984		ML738590	KAE8167190.1	Genomic_DNA	1
A0A5N6VLY9	1034304		ML738365	KAE8309574.1	Genomic_DNA	1
A0A5N6VM32	1034304		ML738371	KAE8309199.1	Genomic_DNA	1
A0A5N6WJZ7	1034303		ML741877	KAE8321207.1	Genomic_DNA	1
A0A5N6XL35	1034303		ML741762	KAE8333558.1	Genomic_DNA	1
A0A5N6Y2F3	656916		ML737155	KAE8339632.1	Genomic_DNA	1
A0A5N6YM06	656916		ML737115	KAE8346534.1	Genomic_DNA	1
A0A5N6Z1H2	138285		ML739167	KAE8351517.1	Genomic_DNA	1
A0A5N6ZCZ1	138285		ML739060	KAE8355043.1	Genomic_DNA	1
A0A5N6ZSA8	61420		ML737771	KAE8360507.1	Genomic_DNA	1
A0A5N7AF27	61420		ML737586	KAE8368273.1	Genomic_DNA	1
A0A5N7B253	1226010		ML736265	KAE8375210.1	Genomic_DNA	1
A0A5N7BFL3	1226010		ML736180	KAE8380540.1	Genomic_DNA	1
A0A5N7CCB7	209559		ML735242	KAE8391775.1	Genomic_DNA	2
A0A5N7D658	1506151		ML736796	KAE8401824.1	Genomic_DNA	1
A0A5Q4BJT9	2078593		PUHP01001027	TQN67016.1	Genomic_DNA	1
A0A5Q4BX03	2078593		PUHP01000333	TQN70844.1	Genomic_DNA	1
A0A5Q6RZ13	2585211		VDFQ02000002	KAA1423330.1	Genomic_DNA	1
A0A643BP73	9770		SGJD01006520	KAB0389772.1	Genomic_DNA	1
A0A654M0W1	1353260		CP012850	ALI37378.1	Genomic_DNA	1
A0A662YLB1	7906		SCEB01001172	RXM97269.1	Genomic_DNA	1
A0A663F798	223781					0
A0A663F8S9	223781					0
A0A663MKP2	194338					0
A0A663N6M7	194338					0
A0A665TU57	173247					0
A0A665WH07	173247					0
A0A665WHE5	173247					0
A0A665WIL5	173247					0
A0A665XFK3	173247					0
A0A667FF98	61383					0
A0A667IST4	61383					0
A0A667XEU1	586833					0
A0A667XPW3	586833					0
A0A667YFA1	586833					0
A0A668AYE8	586833					0
A0A668RFZ2	47969					0
A0A668UR65	47969					0
A0A668UUG0	47969					0
A0A668W7F3	47969					0
A0A669BSR5	8128					0
A0A669C638	8128					0
A0A669D4C4	8128					0
A0A669DJW0	8128					0
A0A669DP91	8128					0
A0A669E765	8128					0
A0A669PHP5	9054					0
A0A669Q7H4	9054					0
A0A670I545	64176					0
A0A670KAE6	64176					0
A0A670ZVN6	8673					0
A0A670ZW10	8673					0
A0A670ZW57	8673					0
A0A670ZW77	8673					0
A0A670ZW96	8673					0
A0A670ZW98	8673					0
A0A671E1F7	59479		JACAGC010000003	KAF6376091.1	Genomic_DNA	1
A0A671EY51	59479					0
A0A671MN49	1608454					0
A0A671RCF0	1608454					0
A0A671T7B1	1608454					0
A0A671T9Q6	1608454					0
A0A671TND9	8175					0
A0A671TPX1	8175					0
A0A671WVF1	8175					0
A0A671Y496	8175					0
A0A671Y4D2	8175					0
A0A671Y698	8175					0
A0A671Y6A2	8175					0
A0A671YA04	8175					0
A0A672GTU3	181472					0
A0A672I3L1	181472					0
A0A672JTY7	181472					0
A0A672KJU6	75366					0
A0A672KQ55	75366					0
A0A672L388	75366					0
A0A672QH36	75366					0
A0A672QH91	75366					0
A0A672RWJ5	75366					0
A0A672UD84	2489341					0
A0A672V193	2489341					0
A0A673AIS6	375764					0
A0A673C1G4	375764					0
A0A673CR05	375764					0
A0A673G286	307959					0
A0A673G725	307959					0
A0A673H014	307959					0
A0A673H1I6	307959					0
A0A673H7P2	307959					0
A0A673H7R0	307959					0
A0A673H9M5	307959					0
A0A673HA12	307959					0
A0A673HA44	307959					0
A0A673HAE8	307959					0
A0A673HAM1	307959					0
A0A673HAU8	307959					0
A0A673IAG4	307959					0
A0A673J673	307959					0
A0A673TDB7	37032					0
A0A673U120	37032					0
A0A673ZZ45	8032					0
A0A674A0U1	8032					0
A0A674A171	8032					0
A0A674B4C9	8032					0
A0A674F411	8032					0
A0A674F415	8032					0
A0A674F478	8032					0
A0A674F483	8032					0
A0A674F4R0	8032					0
A0A674F4Y2	8032					0
A0A674F5V9	8032					0
A0A674F5W4	8032					0
A0A674F5W9	8032					0
A0A674JM30	2587831					0
A0A674KBX0	2587831					0
A0A674KBX7	2587831					0
A0A6A3DEX7	53985		QXGF01004078	KAE8920334.1	Genomic_DNA	1
A0A6A3E910	53985		QXGF01001830	KAE8927530.1	Genomic_DNA	1
A0A6A3GQY2	129364		QXFU01007029	KAE8959427.1	Genomic_DNA	1
A0A6A3GT16	129364		QXFV01006904	KAE8960137.1	Genomic_DNA	1
A0A6A3H818	53985		QXFW01004585	KAE8965113.1	Genomic_DNA	1
A0A6A3HD34	53985		QXFW01004250	KAE8966528.1	Genomic_DNA	1
A0A6A3I422	129364		QXFV01003659	KAE8974883.1	Genomic_DNA	3
A0A6A3ID73	129364		QXFU01002903	KAE8980340.1	Genomic_DNA	1
A0A6A3IIH7	129364		QXFU01002903	KAE8980338.1	Genomic_DNA	1
A0A6A3IQC5	129364		QXFV01002711	KAE8984281.1	Genomic_DNA	2
A0A6A3IZK2	129364		QXFU01002240	KAE8988469.1	Genomic_DNA	3
A0A6A3MUA3	129364		QXFU01000372	KAE9035252.1	Genomic_DNA	2
A0A6A3PYA1	53985		QXGF01004343	KAE8919929.1	Genomic_DNA	6
A0A6A3PYG5	53985		QXFZ01004232	KAE9065129.1	Genomic_DNA	1
A0A6A3QF27	53985		QXGA01004245	KAE9075048.1	Genomic_DNA	1
A0A6A3SNW2	53985		QXGF01001475	KAE8929735.1	Genomic_DNA	10
A0A6A3T4C2	53985		QXGA01001104	KAE9129047.1	Genomic_DNA	1
A0A6A3VUU9	53985		QXGD01004066	KAE9172704.1	Genomic_DNA	1
A0A6A3VZF6	53985		QXGF01003698	KAE8921019.1	Genomic_DNA	8
A0A6A3WT82	53985		QXGB01001645	KAE9187590.1	Genomic_DNA	1
A0A6A3XBP4	53985		QXFW01001701	KAE8986988.1	Genomic_DNA	4
A0A6A4B3R7	129364		QXFT01006964	KAE9267502.1	Genomic_DNA	1
A0A6A4BF22	53985		QXGE01004445	KAE9270610.1	Genomic_DNA	1
A0A6A4CBV5	53985		QXGE01001754	KAE9288675.1	Genomic_DNA	1
A0A6A4CRB3	129364		QXFV01002711	KAE8984282.1	Genomic_DNA	2
A0A6A4D4C1	129364		QXFU01002240	KAE8988471.1	Genomic_DNA	3
A0A6A4S5F3	52904		VEVO01000019	KAF0026371.1	Genomic_DNA	1
A0A6A4SGB1	52904		VEVO01000016	KAF0029402.1	Genomic_DNA	1
A0A6A4Z1Y6	112090		VJMI01019963	KAF0705927.1	Genomic_DNA	1
A0A6A4Z4G4	112090		VJMI01020255	KAF0705000.1	Genomic_DNA	1
A0A6A4ZAE7	120398		VJMH01002703	KAF0707896.1	Genomic_DNA	1
A0A6A4ZEX0	120398		VJMH01002334	KAF0709160.1	Genomic_DNA	1
A0A6A4ZGA7	112090		VJMI01018426	KAF0710706.1	Genomic_DNA	1
A0A6A4ZVI5	112090		VJMI01016605	KAF0717827.1	Genomic_DNA	1
A0A6A4ZWX8	112090		VJMI01016685	KAF0717304.1	Genomic_DNA	1
A0A6A4ZX03	120398		VJMH01000875	KAF0714025.1	Genomic_DNA	1
A0A6A5A976	112090		VJMI01015814	KAF0723458.1	Genomic_DNA	1
A0A6A5ADG0	112090		VJMI01014807	KAF0737122.1	Genomic_DNA	1
A0A6A5AMC3	112090		VJMI01011595	KAF0752382.1	Genomic_DNA	1
A0A6A5EY24	8168		VHII01000014	KAF1380564.1	Genomic_DNA	1
A0A6A5F1T6	8168		VHII01000012	KAF1382603.1	Genomic_DNA	1
A0A6A5FMJ6	8168		VHII01000001	KAF1395158.1	Genomic_DNA	1
A0A6A5KGL5	184978		ML975295	KAF1834931.1	Genomic_DNA	1
A0A6A5KNT6	184978		ML975260	KAF1837597.1	Genomic_DNA	1
A0A6A5QMV1	50730		ML979135	KAF1916188.1	Genomic_DNA	1
A0A6A5QQA4	50730		ML979135	KAF1917038.1	Genomic_DNA	1
A0A6A5RPF7	1150837		ML978969	KAF1928176.1	Genomic_DNA	1
A0A6A5RYQ0	1150837		ML978963	KAF1930387.1	Genomic_DNA	1
A0A6A5S9R3	706981		ML976139	KAF1937431.1	Genomic_DNA	1
A0A6A5SMN4	706981		ML976055	KAF1940908.1	Genomic_DNA	1
A0A6A5SUG0	706981		ML976058	KAF1940697.1	Genomic_DNA	1
A0A6A5T3N3	706981		ML976001	KAF1946808.1	Genomic_DNA	1
A0A6A5TM62	147558		ML977002	KAF1953771.1	Genomic_DNA	1
A0A6A5U3X8	147558		ML976989	KAF1957686.1	Genomic_DNA	1
A0A6A5U9F7	147558		ML976982	KAF1960960.1	Genomic_DNA	1
A0A6A5UEY6	147558		ML976977	KAF1963475.1	Genomic_DNA	1
A0A6A5UP97	1447943		ML976749	KAF1966210.1	Genomic_DNA	1
A0A6A5VEE5	1447943		ML976670	KAF1975455.1	Genomic_DNA	1
A0A6A5VP72	1447943		ML976658	KAF1979134.1	Genomic_DNA	1
A0A6A5W2X8	1392246		ML977700	KAF1993505.1	Genomic_DNA	1
A0A6A5WAJ2	1392246		ML977604	KAF1998417.1	Genomic_DNA	1
A0A6A5WD58	1392246		ML977593	KAF1999790.1	Genomic_DNA	1
A0A6A5WGP5	1392246		ML977596	KAF1999331.1	Genomic_DNA	1
A0A6A5WSA6	1392246		ML977566	KAF2004572.1	Genomic_DNA	1
A0A6A5WT48	1392246		ML977565	KAF2004872.1	Genomic_DNA	1
A0A6A5WZS6	1392246		ML977557	KAF2007260.1	Genomic_DNA	1
A0A6A5XX45	1450172		ML978068	KAF2017473.1	Genomic_DNA	1
A0A6A5Y4J9	1450172		ML978066	KAF2020505.1	Genomic_DNA	1
A0A6A5Y9G4	1450172		ML978066	KAF2021979.1	Genomic_DNA	1
A0A6A5YDP4	690887		ML977382	KAF2105402.1	Genomic_DNA	1
A0A6A5YQ89	690887		ML977343	KAF2109160.1	Genomic_DNA	1
A0A6A5Z917	690887		ML977321	KAF2116009.1	Genomic_DNA	1
A0A6A6A168	1392245		ML977517	KAF2124904.1	Genomic_DNA	1
A0A6A6A423	1392245		ML977513	KAF2126639.1	Genomic_DNA	1
A0A6A6ACS6	1392245		ML977507	KAF2128925.1	Genomic_DNA	1
A0A6A6AI16	1392245		ML977503	KAF2130893.1	Genomic_DNA	1
A0A6A6AJ64	1392245		ML977503	KAF2130944.1	Genomic_DNA	1
A0A6A6AS90	1392245		ML977497	KAF2134809.1	Genomic_DNA	1
A0A6A6B666	1176127		ML995495	KAF2138744.1	Genomic_DNA	1
A0A6A6BQV3	1176127		ML995476	KAF2146390.1	Genomic_DNA	1
A0A6A6CER1	1080233		ML993600	KAF2165551.1	Genomic_DNA	1
A0A6A6CTG2	1080233		ML993585	KAF2170345.1	Genomic_DNA	1
A0A6A6E0T2	1314779		ML994633	KAF2185557.1	Genomic_DNA	1
A0A6A6EQ99	1314779		ML994615	KAF2192260.1	Genomic_DNA	1
A0A6A6EVU5	1314779		ML994611	KAF2194899.1	Genomic_DNA	1
A0A6A6FLC5	717836		ML992668	KAF2214242.1	Genomic_DNA	1
A0A6A6GBI3	302913		ML992507	KAF2223082.1	Genomic_DNA	1
A0A6A6GKR1	302913		ML992502	KAF2226261.1	Genomic_DNA	1
A0A6A6I9W4	390896		ML987199	KAF2246320.1	Genomic_DNA	1
A0A6A6IR15	390896		ML987191	KAF2252816.1	Genomic_DNA	1
A0A6A6IXE0	390896		ML987190	KAF2254968.1	Genomic_DNA	1
A0A6A6JCN2	318751		ML986503	KAF2274321.1	Genomic_DNA	1
A0A6A6JKI9	318751		ML986492	KAF2276774.1	Genomic_DNA	1
A0A6A6JR23	318751		ML986488	KAF2278156.1	Genomic_DNA	1
A0A6A6JZL4	318751		ML986485	KAF2280509.1	Genomic_DNA	1
A0A6A6NPE1	578093		MU001696	KAF2453655.1	Genomic_DNA	1
A0A6A6NZ05	578093		MU001682	KAF2456981.1	Genomic_DNA	1
A0A6A6P305	578093		MU001678	KAF2458395.1	Genomic_DNA	1
A0A6A6QIV8	390894		MU004194	KAF2492345.1	Genomic_DNA	1
A0A6A6RLB0	1395130		MU006809	KAF2635261.1	Genomic_DNA	1
A0A6A6RY10	1395130		MU006788	KAF2638844.1	Genomic_DNA	1
A0A6A6SBX8	1395130		MU006777	KAF2645366.1	Genomic_DNA	1
A0A6A6TBX0	1314788		MU004337	KAF2656373.1	Genomic_DNA	1
A0A6A6TTQ5	1314788		MU004289	KAF2662557.1	Genomic_DNA	1
A0A6A6U8W6	703497		MU004236	KAF2668715.1	Genomic_DNA	1
A0A6A6UAE3	703497		MU004235	KAF2668920.1	Genomic_DNA	1
A0A6A6UN72	703497		MU004232	KAF2672518.1	Genomic_DNA	1
A0A6A6V5Z2	1340428		MU006587	KAF2744627.1	Genomic_DNA	1
A0A6A6V958	1340428		MU006579	KAF2746070.1	Genomic_DNA	1
A0A6A6V9L9	1340428		MU006579	KAF2745981.1	Genomic_DNA	1
A0A6A6VLY7	1340428		MU006563	KAF2750570.1	Genomic_DNA	1
A0A6A6VNE3	1340428		MU006561	KAF2752065.1	Genomic_DNA	1
A0A6A6VYK2	470096		ML996577	KAF2755738.1	Genomic_DNA	1
A0A6A6VZ00	470096		ML996576	KAF2755872.1	Genomic_DNA	1
A0A6A6W7X2	470096		ML996571	KAF2758743.1	Genomic_DNA	1
A0A6A6X999	1314802		MU001941	KAF2793120.1	Genomic_DNA	1
A0A6A6XS31	1314802		MU001767	KAF2799260.1	Genomic_DNA	1
A0A6A6YDA9	574789		MU003707	KAF2806513.1	Genomic_DNA	1
A0A6A6Z4Q4	574789		MU003693	KAF2815808.1	Genomic_DNA	1
A0A6A6ZWM6	1469910		MU006229	KAF2824959.1	Genomic_DNA	1
A0A6A7AAT9	1469910		MU006220	KAF2829829.1	Genomic_DNA	1
A0A6A7AEL9	1469910		MU006218	KAF2831139.1	Genomic_DNA	1
A0A6A7AZY7	1408161		MU006315	KAF2848810.1	Genomic_DNA	1
A0A6A7BAH6	1408161		MU006299	KAF2852353.1	Genomic_DNA	1
A0A6A7BAZ2	1408161		MU006298	KAF2852574.1	Genomic_DNA	1
A0A6B0RVB9	72004		VBQZ03000104	MXQ93990.1	Genomic_DNA	1
A0A6B0RY59	72004		VBQZ03000096	MXQ93697.1	Genomic_DNA	1
A0A6B9QJU3	28835		MN590236	QHF16623.1	mRNA	1
A0A6B9QKL4	28835		MN590237	QHF16624.1	mRNA	1
A0A6C0HC93	1070528		MN739921	QHT77755.1	Genomic_DNA	1
A0A6C0KH90	1070528		MN740902	QHU17362.1	Genomic_DNA	1
A0A6C0KIT8	1070528		MN740887	QHU16600.1	Genomic_DNA	1
A0A6C0LTM3	1070528		MN740540	QHU32592.1	Genomic_DNA	1
A0A6D2WLM4	9598		NBAG03000264	PNI55997.1	Genomic_DNA	1
A0A6D2X2W5	9598		NBAG03000268	PNI54498.1	Genomic_DNA	2
A0A6D2XP49	9598		NBAG03000264	PNI55999.1	Genomic_DNA	1
A0A6G0HIY7	215358		REGW02000023	KAE8279053.1	Genomic_DNA	1
A0A6G0J6V0	215358		REGW02000002	KAE8299273.1	Genomic_DNA	1
A0A6G0J8P5	215358		REGW02000001	KAE8300090.1	Genomic_DNA	1
A0A6G0JMA7	53985		QXFX01005376	KAE9060917.1	Genomic_DNA	1
A0A6G0MHL7	53985		QXFX01004586	KAE9063491.1	Genomic_DNA	2
A0A6G0MHQ7	53985		QXGC01004896	KAE9167311.1	Genomic_DNA	1
A0A6G0QAM8	53985		QXFY01004486	KAE9277203.1	Genomic_DNA	1
A0A6G0QBL9	53985		QXFY01004132	KAE9279522.1	Genomic_DNA	1
A0A6G0QBV8	53985		QXFY01004056	KAE9280085.1	Genomic_DNA	1
A0A6G0R0K5	53985		QXFY01001677	KAE9312019.1	Genomic_DNA	1
A0A6G0SNM6	53985		QXFY01000004	KAE9362300.1	Genomic_DNA	1
A0A6G0WF35	100861		VJMJ01000229	KAF0725985.1	Genomic_DNA	1
A0A6G0WYR1	100861		VJMJ01000129	KAF0732722.1	Genomic_DNA	1
A0A6G0X2P4	100861		VJMJ01000117	KAF0734182.1	Genomic_DNA	1
A0A6G0XE75	100861		VJMJ01000073	KAF0738533.1	Genomic_DNA	1
A0A6G0XEC3	100861		VJMJ01000073	KAF0738538.1	Genomic_DNA	1
A0A6G0XPY3	100861		VJMJ01000026	KAF0742591.1	Genomic_DNA	1
