member,accession,cterm_len,n_seg,status
A5X3J9_taxID_39947_model,A5X3J9,125,1,ok
A5X3K9_taxID_39946_model_A,A5X3K9,132,1,ok
A5X3L1_taxID_39946_model_A,A5X3L1,132,1,ok
A5X3L2_taxID_39946_model,A5X3L2,125,1,ok
A5X3L3_taxID_39946_model_A,A5X3L3,132,1,ok
A5X3L4_taxID_39946_model_A,A5X3L4,132,1,ok
A5X3L6_taxID_4529_model_A,A5X3L6,132,1,ok
A5X3L7_taxID_4536_model_A,A5X3L7,132,1,ok
A5X3L8_taxID_4529_model_A,A5X3L8,132,1,ok
A5X3L9_taxID_4529_model_A,A5X3L9,132,1,ok
A5X3M2_taxID_4529_model_A,A5X3M2,132,1,ok
A5X3M4_taxID_4529_model_A,A5X3M4,132,1,ok
A5X3M5_taxID_4529_model_A,A5X3M5,132,1,ok
A5X3M6_taxID_4529_model_A,A5X3M6,132,1,ok
A5X3M7_taxID_4529_model_A,A5X3M7,132,1,ok
A5X3M9_taxID_4536_model_A,A5X3M9,132,1,ok
A5X3N0_taxID_4529_model_A,A5X3N0,132,1,ok
A5X3N3_taxID_52545_model_A,A5X3N3,132,1,ok
A5X3N5_taxID_4529_model_A,A5X3N5,132,1,ok
A5X3N6_taxID_4529_model_A,A5X3N6,132,1,ok
A5X3N7_taxID_4529_model_A,A5X3N7,132,1,ok
A5X3N8_taxID_4529_model_A,A5X3N8,132,1,ok
A5X3N9_taxID_4529_model_A,A5X3N9,132,1,ok
A5X3P0_taxID_4529_model,A5X3P0,125,1,ok
A5X3P2_taxID_4529_model,A5X3P2,124,1,ok
A5X3P4_taxID_4529_model_A,A5X3P4,132,1,ok
A5X3P5_taxID_4529_model_A,A5X3P5,132,1,ok
A5X3P9_taxID_65489_model_A,A5X3P9,132,1,ok
A5X3Q0_taxID_4535_model_A,A5X3Q0,132,1,ok
A5X3Q1_taxID_4538_model_A,A5X3Q1,132,1,ok
A6N8J4_taxID_4442_model_A,A6N8J4,154,1,ok
A6NAA0_taxID_4442_model_A,A6NAA0,154,1,ok
A6YS04_taxID_4442_model_A,A6YS04,152,1,ok
A6YS05_taxID_4442_model_A,A6YS05,154,1,ok
A7J0K5_taxID_140993_model,A7J0K5,112,1,ok
A7J0L6_taxID_144559_model,A7J0L6,113,1,ok
A7J0L8_taxID_32233_model,A7J0L8,102,1,ok
A7J0M1_taxID_141000_model,A7J0M1,108,1,ok
A7J0M7_taxID_32245_model,A7J0M7,60,1,ok
A7J0M9_taxID_141007_model,A7J0M9,105,1,ok
A7J0N0_taxID_144563_model,A7J0N0,105,1,ok
A7UDR7_taxID_225117_model_A,A7UDR7,169,1,ok
B0LLV3_taxID_36610_model_A,B0LLV3,157,1,ok
B2BX66_taxID_50225_model_A,B2BX66,169,1,ok
B3TPV0_taxID_4572_model_A,B3TPV0,136,1,ok
B3TPV1_taxID_52163_model_A,B3TPV1,136,1,ok
B3TPV2_taxID_4568_model_A,B3TPV2,136,1,ok
B3TPV3_taxID_85692_model_A,B3TPV3,136,1,ok
B3TPV5_taxID_37682_model_A,B3TPV5,136,1,ok
B3VQ03_taxID_4442_model_A,B3VQ03,154,1,ok
B3WFP2_taxID_50225_model_A,B3WFP2,167,1,ok
B6TFD4_taxID_4577_model_A,B6TFD4,132,1,ok
B6UV38_taxID_4442_model_A,B6UV38,154,1,ok
B9HYL4_taxID_3694_model,B9HYL4,171,1,ok
B9I1S3_taxID_3694_model_A,B9I1S3,144,1,ok
B9RZ47_taxID_3988_model_A,B9RZ47,162,1,ok
B9VS06_taxID_147926_model,B9VS06,165,1,ok
C0KD49_taxID_227725_model_A,C0KD49,144,1,ok
C0L3S4_taxID_4442_model_A,C0L3S4,154,1,ok
C0LU17_taxID_51240_model_A,C0LU17,127,1,ok
C0SPI2_taxID_4565_model_A,C0SPI2,150,1,ok
C0SPI4_taxID_4565_model_A,C0SPI4,136,1,ok
C5MLZ1_taxID_4442_model_A,C5MLZ1,166,1,ok
C5XMC9_taxID_4558_model_A,C5XMC9,175,1,ok
C5YE18_taxID_4558_model_A,C5YE18,133,1,ok
D1KEB8_taxID_4530_model_A,D1KEB8,132,1,ok
D1KEB9_taxID_4530_model_A,D1KEB9,132,1,ok
D1KEC6_taxID_4530_model_A,D1KEC6,132,1,ok
D1KED0_taxID_4530_model_A,D1KED0,132,1,ok
D1KED7_taxID_4530_model_A,D1KED7,132,1,ok
D6C6L2_taxID_4432_model_A,D6C6L2,163,1,ok
D6P743_taxID_225117_model_A,D6P743,157,1,ok
D6P744_taxID_225117_model_A,D6P744,166,1,ok
D7RHB6_taxID_101014_model_A,D7RHB6,173,1,ok
D7RHB7_taxID_101014_model_A,D7RHB7,173,1,ok
D7USP1_taxID_112509_model_A,D7USP1,136,1,ok
D7USP2_taxID_112509_model_A,D7USP2,154,1,ok
D8V0M4_taxID_4565_model_A,D8V0M4,136,1,ok
E5Q8T0_taxID_326968_model_A,E5Q8T0,170,1,ok
F1DBB8_taxID_223891_model_A,F1DBB8,161,1,ok
F1DBB9_taxID_223891_model_A,F1DBB9,161,1,ok
F2D4X3_taxID_112509_model_A,F2D4X3,129,1,ok
F2E926_taxID_112509_model_A,F2E926,131,1,ok
F5CEP1_taxID_309516_model_A,F5CEP1,155,1,ok
F6I0K7_taxID_29760_model_A,F6I0K7,174,1,ok
F6I2B7_taxID_29760_model_A,F6I2B7,127,1,ok
F6L6G6_taxID_225117_model_A,F6L6G6,169,1,ok
F6MFD3_taxID_225117_model_A,F6MFD3,168,1,ok
F8V189_taxID_3694_model_A,F8V189,154,1,ok
G0XNC6_taxID_4565_model_A,G0XNC6,153,1,ok
G0XNC7_taxID_4565_model_A,G0XNC7,153,1,ok
G0XNC8_taxID_4565_model_A,G0XNC8,153,1,ok
G0XNC9_taxID_4565_model_A,G0XNC9,153,1,ok
G0XND0_taxID_4565_model_A,G0XND0,130,1,ok
G0ZAL2_taxID_75702_model,G0ZAL2,132,1,ok
G4U402_taxID_50225_model,G4U402,168,1,ok
G4U404_taxID_50225_model,G4U404,160,1,ok
G7JSE8_taxID_3880_model_A,G7JSE8,148,1,ok
H2DPU1_taxID_4565_model_A,H2DPU1,136,1,ok
H2DPU2_taxID_4565_model_A,H2DPU2,153,1,ok
H2DPU3_taxID_4565_model_A,H2DPU3,153,1,ok
H2FH89_taxID_300208_model_A,H2FH89,168,1,ok
H9CJM5_taxID_3635_model_A,H9CJM5,129,1,ok
H9XP44_taxID_225117_model_A,H9XP44,158,1,ok
I1HSD3_taxID_15368_model_A,I1HSD3,140,1,ok
I1HSE7_taxID_15368_model_A,I1HSE7,165,1,ok
I1KEH4_taxID_3847_model_A,I1KEH4,168,1,ok
I1M285_taxID_3847_model_A,I1M285,156,1,ok
I1MEE6_taxID_3847_model_A,I1MEE6,168,1,ok
I1N3I2_taxID_3847_model_A,I1N3I2,158,1,ok
I1U4K3_taxID_3750_model_A,I1U4K3,158,1,ok
I1U4K4_taxID_3750_model_A,I1U4K4,158,1,ok
I1U4K5_taxID_3750_model_A,I1U4K5,156,1,ok
I1U4K6_taxID_3750_model_A,I1U4K6,153,1,ok
I1U4K7_taxID_3760_model_A,I1U4K7,158,1,ok
I2AWN0_taxID_4182_model,I2AWN0,137,1,ok
I3WE67_taxID_3767_model_A,I3WE67,169,1,ok
I4DD58_taxID_46147_model_A,I4DD58,172,1,ok
I4DD59_taxID_46147_model_A,I4DD59,132,1,ok
I6XNI6_taxID_4006_model_A,I6XNI6,134,1,ok
I7BG84_taxID_32224_model_A,I7BG84,169,1,ok
I7CCR9_taxID_32224_model_A,I7CCR9,158,1,ok
I7CML7_taxID_32224_model_A,I7CML7,157,1,ok
J3L4U1_taxID_4533_model,J3L4U1,158,1,ok
J3L4U3_taxID_4533_model,J3L4U3,155,1,ok
J3M1K4_taxID_4533_model_A,J3M1K4,133,1,ok
J7ES67_taxID_4100_model_A,J7ES67,161,1,ok
J9XLG0_taxID_4146_model,J9XLG0,133,1,ok
J9XNH1_taxID_4146_model,J9XNH1,133,1,ok
K3XFV3_taxID_4555_model_A,K3XFV3,174,1,ok
K3Y373_taxID_4555_model_A,K3Y373,154,1,ok
K7KJM5_taxID_3847_model_A,K7KJM5,159,1,ok
K7MU36_taxID_3847_model_A,K7MU36,158,1,ok
L7UQU5_taxID_3635_model_A,L7UQU5,136,1,ok
M1BMR4_taxID_4113_model_A,M1BMR4,165,1,ok
M1C1N0_taxID_4113_model_A,M1C1N0,174,1,ok
M1CW45_taxID_4113_model_A,M1CW45,160,1,ok
M5WH34_taxID_3760_model_A,M5WH34,168,1,ok
M5WTF2_taxID_3760_model_A,M5WTF2,134,1,ok
M8BUV2_taxID_37682_model_A,M8BUV2,129,1,ok
O24056_taxID_3750_model_A,O24056,168,1,ok
O24057_taxID_3750_model_A,O24057,169,1,ok
O49912_taxID_4097_model_A,O49912,161,1,ok
O81103_taxID_36596_model_A,O81103,158,1,ok
P43309_taxID_3750_model_A,P43309,169,1,ok
P43311_taxID_29760_model,P43311,134,1,ok
P93622_taxID_29760_model_A,P93622,134,1,ok
Q01KB7_taxID_4530_model_A,Q01KB7,132,1,ok
Q06215_taxID_3906_model_A,Q06215,128,1,ok
Q06355_taxID_4113_model_A,Q06355,160,1,ok
Q08296_taxID_4081_model_A,Q08296,161,1,ok
Q08307_taxID_4081_model_A,Q08307,161,1,ok
Q0J9Z1_taxID_39947_model,Q0J9Z1,125,1,ok
Q1HBJ0_taxID_261999_model_A,Q1HBJ0,166,1,ok
Q1HBJ1_taxID_319931_model_A,Q1HBJ1,166,1,ok
Q1KYS7_taxID_4097_model_A,Q1KYS7,138,1,ok
Q40774_taxID_3527_model_A,Q40774,123,1,ok
Q40775_taxID_3527_model,Q40775,127,1,ok
Q41486_taxID_4113_model_A,Q41486,161,1,ok
Q5ENY2_taxID_4120_model_A,Q5ENY2,157,1,ok
Q5G1J6_taxID_309516_model_A,Q5G1J6,168,1,ok
Q5G1L4_taxID_309516_model_A,Q5G1L4,158,1,ok
Q66NX3_taxID_3695_model,Q66NX3,172,1,ok
Q66NX4_taxID_3695_model_A,Q66NX4,157,1,ok
Q6R3L2_taxID_4565_model_A,Q6R3L2,136,1,ok
Q6UIL3_taxID_66636_model,Q6UIL3,166,1,ok
Q6YHK7_taxID_4615_model_A,Q6YHK7,164,1,ok
Q7XPQ5_taxID_39947_model,Q7XPQ5,125,1,ok
Q7Y249_taxID_3879_model_A,Q7Y249,129,1,ok
Q93XM8_taxID_3750_model_A,Q93XM8,156,1,ok
Q948S3_taxID_3767_model_A,Q948S3,169,1,ok
Q94KC2_taxID_3693_model_A,Q94KC2,127,1,ok
Q9AU63_taxID_4615_model_A,Q9AU63,172,1,ok
Q9FQ81_taxID_3695_model_A,Q9FQ81,127,1,ok
Q9MB14_taxID_4120_model_A,Q9MB14,157,1,ok
R4JDV1_taxID_4097_model_A,R4JDV1,161,1,ok
S8BTP5_taxID_192259_model,S8BTP5,132,1,ok
S8BXW0_taxID_192259_model,S8BXW0,128,1,ok
T1W3L4_taxID_3750_model_A,T1W3L4,177,1,ok
V4UJN9_taxID_85681_model,V4UJN9,168,1,ok
V7B2A0_taxID_3885_model_A,V7B2A0,158,1,ok
V7CMC6_taxID_3885_model_A,V7CMC6,158,1,ok
V9VKN5_taxID_226208_model_A,V9VKN5,152,1,ok
W5VXS2_taxID_214697_model_A,W5VXS2,159,1,ok
W9RD31_taxID_981085_model_A,W9RD31,167,1,ok
W9RDC2_taxID_981085_model_A,W9RDC2,150,1,ok
W9RNM7_taxID_981085_model_A,W9RNM7,152,1,ok
W9S222_taxID_981085_model_A,W9S222,166,1,ok
A0A7S6HUY0_taxID_101596_model,A0A7S6HUY0,161,1,ok
A0A803QVW1_taxID_3483_model_A,A0A803QVW1,179,1,ok
A0A804ULR4_taxID_4577_model_A,A0A804ULR4,143,1,ok
A0A3L6G4A8_taxID_4577_model_A,A0A3L6G4A8,124,1,ok
A0A811PWB5_taxID_422564_model_A,A0A811PWB5,124,1,ok
A0A811PLT5_taxID_422564_model_A,A0A811PLT5,124,1,ok
A0A921QIX1_taxID_4558_model_A,A0A921QIX1,155,1,ok
A0A811S8X4_taxID_422564_model_A,A0A811S8X4,120,1,ok
A0A830B0I8_taxID_374723_model,A0A830B0I8,137,1,ok
A0A830CU19_taxID_374723_model,A0A830CU19,143,1,ok
A0A833QIW2_taxID_544730_model_A,A0A833QIW2,145,1,ok
A0AAD5ZJG2_taxID_198213_model_A,A0AAD5ZJG2,130,1,ok
A0A833RJ43_taxID_544730_model,A0A833RJ43,157,1,ok
A0A834SG87_taxID_362788_model,A0A834SG87,135,1,ok
A0A834ZNS4_taxID_13715_model_A,A0A834ZNS4,142,1,ok
A0A834ZVC3_taxID_13715_model,A0A834ZVC3,132,1,ok
A0A835ADC5_taxID_1010633_model_A,A0A835ADC5,118,1,ok
A0A835AE92_taxID_1010633_model_A,A0A835AE92,137,1,ok
A0A835AMR0_taxID_1010633_model_A,A0A835AMR0,134,1,ok
A0A835ARW6_taxID_1010633_model_A,A0A835ARW6,124,1,ok
A0A835DS09_taxID_13715_model_A,A0A835DS09,154,1,ok
A0A834Y8S0_taxID_13715_model_A,A0A834Y8S0,154,1,ok
A0A835E410_taxID_1010633_model_A,A0A835E410,143,1,ok
A0A835E634_taxID_1010633_model_A,A0A835E634,166,1,ok
A0A835FSB9_taxID_1010633_model_A,A0A835FSB9,124,1,ok
A0A835H2U5_taxID_261450_model_A,A0A835H2U5,161,1,ok
A0A835KRV3_taxID_1010633_model_A,A0A835KRV3,137,1,ok
A0A835LHW4_taxID_261450_model_A,A0A835LHW4,160,1,ok
A0A835U586_taxID_51239_model_A,A0A835U586,160,1,ok
A0A835P8D1_taxID_51239_model_A,A0A835P8D1,160,1,ok
A0A835QFD3_taxID_51239_model_A,A0A835QFD3,160,1,ok
A0A835USU2_taxID_51239_model,A0A835USU2,159,1,ok
A0A843WKM3_taxID_4460_model_A,A0A843WKM3,183,1,ok
A0A843XW89_taxID_4460_model_A,A0A843XW89,148,1,ok
A0A8B9AG70_taxID_42345_model,A0A8B9AG70,182,1,ok
A0A8D7EVW3_taxID_214687_model_A,A0A8D7EVW3,169,1,ok
A0A5D2WPH5_taxID_34275_model_A,A0A5D2WPH5,146,1,ok
A0A8S0S5P5_taxID_158383_model,A0A8S0S5P5,98,1,ok
A0A8T0G656_taxID_3225_model_A,A0A8T0G656,169,1,ok
A0A8T0GM20_taxID_3225_model_A,A0A8T0GM20,144,1,ok
A0A2K1K1L4_taxID_3218_model_A,A0A2K1K1L4,141,1,ok
A0A8T0H337_taxID_3225_model_A,A0A8T0H337,144,1,ok
A0A8T0H8D7_taxID_3225_model_A,A0A8T0H8D7,141,1,ok
A0A8T0H1H9_taxID_3225_model_A,A0A8T0H1H9,139,1,ok
A0A8T0H2S1_taxID_3225_model_A,A0A8T0H2S1,151,1,ok
A0A8T0HHE6_taxID_3225_model_A,A0A8T0HHE6,160,1,ok
A0A8T0IHE8_taxID_3225_model,A0A8T0IHE8,160,1,ok
A0A8T0N716_taxID_38727_model,A0A8T0N716,159,1,ok
A0A8T0Q992_taxID_38727_model_A,A0A8T0Q992,124,1,ok
A0A835E5D7_taxID_1010633_model_A,A0A835E5D7,143,1,ok
A0A835KTA7_taxID_1010633_model_A,A0A835KTA7,143,1,ok
A0A8T0QWE7_taxID_38727_model,A0A8T0QWE7,96,1,ok
A0A8T0QVW6_taxID_38727_model_A,A0A8T0QVW6,127,1,ok
A0A8T0R8L8_taxID_38727_model_A,A0A8T0R8L8,128,1,ok
A0A8T0RAJ4_taxID_38727_model,A0A8T0RAJ4,127,1,ok
A0A8T0RB58_taxID_38727_model,A0A8T0RB58,127,1,ok
A0A8T0SP29_taxID_38727_model_A,A0A8T0SP29,173,1,ok
A0A8T2PZL3_taxID_49495_model,A0A8T2PZL3,154,1,ok
A0A6J1EMV7_taxID_3662_model_A,A0A6J1EMV7,127,1,ok
A0A8T2PYR0_taxID_49495_model,A0A8T2PYR0,154,1,ok
A0A8T2PZB3_taxID_49495_model,A0A8T2PZB3,128,1,ok
A0A9D4V1Q8_taxID_13818_model,A0A9D4V1Q8,128,1,ok
A0AAV6MPW7_taxID_37648_model_A,A0AAV6MPW7,147,1,ok
A0A8T2RU07_taxID_49495_model_A,A0A8T2RU07,186,1,ok
A0A8T2RX05_taxID_49495_model_A,A0A8T2RX05,187,1,ok
A0A8T2S7I0_taxID_49495_model,A0A8T2S7I0,145,1,ok
A0A8T2S9A6_taxID_49495_model_A,A0A8T2S9A6,145,1,ok
A0A8T2S9I7_taxID_49495_model,A0A8T2S9I7,145,1,ok
A0A8T2SAK0_taxID_49495_model_A,A0A8T2SAK0,147,1,ok
A0A8T2SAR2_taxID_49495_model_A,A0A8T2SAR2,144,1,ok
A0A8T2SU62_taxID_49495_model_A,A0A8T2SU62,141,1,ok
A0A8T2SVT2_taxID_49495_model,A0A8T2SVT2,141,1,ok
A0A8T2SWZ4_taxID_49495_model_A,A0A8T2SWZ4,141,1,ok
A0A8T2SXV3_taxID_49495_model_A,A0A8T2SXV3,141,1,ok
A0A8T2SYA7_taxID_49495_model_A,A0A8T2SYA7,141,1,ok
A0A8T2SYB5_taxID_49495_model_A,A0A8T2SYB5,141,1,ok
A0A8T2UP64_taxID_49495_model_A,A0A8T2UP64,145,1,ok
A0A8T2URK9_taxID_49495_model_A,A0A8T2URK9,145,1,ok
A0A8T2UTL7_taxID_49495_model_A,A0A8T2UTL7,145,1,ok
A0A8T2UVE0_taxID_49495_model_A,A0A8T2UVE0,140,1,ok
A0A8T2UVT9_taxID_49495_model_A,A0A8T2UVT9,138,1,ok
A0A8T2UW48_taxID_49495_model_A,A0A8T2UW48,145,1,ok
A0A8T2UWW7_taxID_49495_model_A,A0A8T2UWW7,145,1,ok
A0A8T2VFM8_taxID_49495_model_A,A0A8T2VFM8,145,1,ok
A0A9D4U2Z4_taxID_13818_model_A,A0A9D4U2Z4,142,1,ok
A0A9D4U4J8_taxID_13818_model_A,A0A9D4U4J8,144,1,ok
A0A9D4UYP8_taxID_13818_model_A,A0A9D4UYP8,135,1,ok
A0A9D4V2I4_taxID_13818_model_A,A0A9D4V2I4,143,1,ok
A0A9D4V2P6_taxID_13818_model_A,A0A9D4V2P6,143,1,ok
A0A9D4V772_taxID_13818_model_A,A0A9D4V772,144,1,ok
A0A9D4V7B7_taxID_13818_model_A,A0A9D4V7B7,144,1,ok
A0A9D4V7R6_taxID_13818_model_A,A0A9D4V7R6,144,1,ok
A0A8T2SV43_taxID_49495_model,A0A8T2SV43,128,1,ok
A0A8T2T4A0_taxID_49495_model,A0A8T2T4A0,139,1,ok
A0A8T2UAP3_taxID_49495_model,A0A8T2UAP3,129,1,ok
A0A9D4V926_taxID_13818_model,A0A9D4V926,153,1,ok
A0A8T2V3V4_taxID_49495_model_A,A0A8T2V3V4,179,1,ok
A0A8T2ZMP1_taxID_3696_model,A0A8T2ZMP1,160,1,ok
A0A8T3A052_taxID_94219_model_A,A0A8T3A052,110,1,ok
A0A2I0WEB5_taxID_906689_model_A,A0A2I0WEB5,110,1,ok
A0A8T3B9N1_taxID_94219_model_A,A0A8T3B9N1,149,1,ok
A0A8T3BS23_taxID_94219_model,A0A8T3BS23,134,1,ok
A0A8X7YR61_taxID_118781_model_A,A0A8X7YR61,155,1,ok
A0A8X8WBX0_taxID_180675_model_A,A0A8X8WBX0,153,1,ok
A0A8X8WDM5_taxID_180675_model,A0A8X8WDM5,135,1,ok
A0A8X8WP78_taxID_180675_model_A,A0A8X8WP78,133,1,ok
A0A921QLV1_taxID_4558_model_A,A0A921QLV1,124,1,ok
A0A921U1Z9_taxID_4558_model_A,A0A921U1Z9,150,1,ok
A0A1W0VTX0_taxID_4558_model_A,A0A1W0VTX0,150,1,ok
A0A9D3UPU6_taxID_47602_model_A,A0A9D3UPU6,155,1,ok
A0A9D3VPP9_taxID_47602_model_A,A0A9D3VPP9,157,1,ok
A0A9D4U427_taxID_13818_model_A,A0A9D4U427,175,1,ok
A0A9D4U2J2_taxID_13818_model_A,A0A9D4U2J2,179,1,ok
A0A9D4UQ41_taxID_13818_model_A,A0A9D4UQ41,190,1,ok
A0A9D4V7H8_taxID_13818_model_A,A0A9D4V7H8,165,1,ok
A0A9D4ZGH9_taxID_13818_model,A0A9D4ZGH9,143,1,ok
A0A8T2V7I1_taxID_49495_model,A0A8T2V7I1,146,1,ok
A0A8T2V804_taxID_49495_model,A0A8T2V804,136,1,ok
A0A8T2VCR1_taxID_49495_model,A0A8T2VCR1,136,1,ok
A0A9D4UQE7_taxID_13818_model,A0A9D4UQE7,134,1,ok
A0A9D4UQY4_taxID_13818_model,A0A9D4UQY4,66,1,ok
A0A9D4Z6M7_taxID_13818_model,A0A9D4Z6M7,141,1,ok
A0A9D4ZI76_taxID_13818_model_A,A0A9D4ZI76,151,1,ok
A0A9D5CK28_taxID_325984_model,A0A9D5CK28,142,1,ok
A0A9D5CK20_taxID_325984_model,A0A9D5CK20,137,1,ok
A0A9D5CL78_taxID_325984_model,A0A9D5CL78,138,1,ok
A0A9D5CUK6_taxID_325984_model,A0A9D5CUK6,139,1,ok
A0A9Q0KTY2_taxID_273540_model_A,A0A9Q0KTY2,131,1,ok
A0A9Q0KUV1_taxID_273540_model,A0A9Q0KUV1,151,1,ok
A0A9Q1A0Z0_taxID_77065_model,A0A9Q1A0Z0,123,1,ok
A0A9Q1GQE0_taxID_171969_model,A0A9Q1GQE0,131,1,ok
A0A9Q1JHX7_taxID_171969_model,A0A9Q1JHX7,168,1,ok
A0A9Q1JQ73_taxID_171969_model,A0A9Q1JQ73,168,1,ok
A0A9Q1JQC5_taxID_171969_model,A0A9Q1JQC5,131,1,ok
A0A9Q1GRA5_taxID_171969_model_A,A0A9Q1GRA5,131,1,ok
A0A9Q1JNS3_taxID_171969_model_A,A0A9Q1JNS3,157,1,ok
A0A9Q1RGR7_taxID_402998_model,A0A9Q1RGR7,144,1,ok
A0A9R1B6K4_taxID_4567_model_A,A0A9R1B6K4,161,1,ok
A0A9R1B6K6_taxID_4567_model,A0A9R1B6K6,141,1,ok
A0A9R0YEI1_taxID_4567_model_A,A0A9R0YEI1,141,1,ok
A0A9R1B6K8_taxID_4567_model,A0A9R1B6K8,152,1,ok
A0A9R1KJB3_taxID_4565_model,A0A9R1KJB3,136,1,ok
A0A3B6JP55_taxID_4565_model,A0A3B6JP55,136,1,ok
M8CBW6_taxID_37682_model,M8CBW6,136,1,ok
A0A9R1L8W7_taxID_4565_model_A,A0A9R1L8W7,129,1,ok
A0A3B6PD51_taxID_4565_model_A,A0A3B6PD51,129,1,ok
A0A9R1LQH9_taxID_4565_model_A,A0A9R1LQH9,139,1,ok
A0A3B6R7S3_taxID_4565_model_A,A0A3B6R7S3,139,1,ok
A0A9R1RCW5_taxID_4567_model,A0A9R1RCW5,136,1,ok
A0A9R1UC94_taxID_4236_model,A0A9R1UC94,167,1,ok
A0A9W7IEX3_taxID_183268_model,A0A9W7IEX3,135,1,ok
A0A9W7ISR7_taxID_183268_model,A0A9W7ISR7,96,1,ok
A0A9W7JII4_taxID_183268_model,A0A9W7JII4,142,1,ok
A0AA35ZVF9_taxID_75948_model,A0AA35ZVF9,158,1,ok
A0AA36A4X1_taxID_75948_model,A0AA36A4X1,164,1,ok
A0AA36EGP3_taxID_75948_model_A,A0AA36EGP3,114,1,ok
A0AA38CNX4_taxID_29808_model_A,A0AA38CNX4,166,1,ok
A0AA38FN26_taxID_29808_model_A,A0AA38FN26,128,1,ok
A0AA38WAD9_taxID_347529_model,A0AA38WAD9,159,1,ok
A0AA38ZJU6_taxID_103349_model_A,A0AA38ZJU6,121,1,ok
A0AA41UWM5_taxID_74823_model_A,A0AA41UWM5,160,1,ok
A0AA41VZ49_taxID_74823_model,A0AA41VZ49,167,1,ok
A0AA42AWF5_taxID_74823_model_A,A0AA42AWF5,174,1,ok
A0AA42B2I3_taxID_74823_model_A,A0AA42B2I3,171,1,ok
A0AA86VNM7_taxID_92480_model,A0AA86VNM7,157,1,ok
A0AA88ACS8_taxID_3494_model_A,A0AA88ACS8,128,1,ok
A0AA88EDJ5_taxID_3494_model_A,A0AA88EDJ5,153,1,ok
A0AA88JFY6_taxID_3494_model_A,A0AA88JFY6,141,1,ok
A0AA88QFI1_taxID_112253_model,A0AA88QFI1,373,1,ok
A0AAD4ILF4_taxID_608512_model_A,A0AAD4ILF4,147,1,ok
A0AAD4IPP4_taxID_608512_model,A0AAD4IPP4,137,1,ok
A0AAD4IZZ2_taxID_608512_model_A,A0AAD4IZZ2,147,1,ok
A0AAD4NYG2_taxID_608512_model,A0AAD4NYG2,147,1,ok
A0AAD4PER2_taxID_608512_model_A,A0AAD4PER2,139,1,ok
A0AAD4SAU9_taxID_357466_model_A,A0AAD4SAU9,167,1,ok
A0A4Y7JE12_taxID_3469_model_A,A0A4Y7JE12,168,1,ok
A0AAD4SF23_taxID_357466_model_A,A0AAD4SF23,198,1,ok
A0AA41RPS2_taxID_74823_model_A,A0AA41RPS2,198,1,ok
A0AAD4SKW1_taxID_357466_model_A,A0AAD4SKW1,157,1,ok
A0AAD4W9U7_taxID_3755_model,A0AAD4W9U7,156,1,ok
A0AAD5CM03_taxID_4212_model,A0AAD5CM03,139,1,ok
A0AAD6M6F5_taxID_444605_model_A,A0AAD6M6F5,127,1,ok
A0AAD6NRH3_taxID_889485_model_A,A0AAD6NRH3,167,1,ok
A0AAD6WJW1_taxID_444605_model_A,A0AAD6WJW1,116,1,ok
A0AAD7P9Q6_taxID_32244_model_A,A0AAD7P9Q6,150,1,ok
A0AAD7KXI9_taxID_32244_model_A,A0AAD7KXI9,128,1,ok
A0AAQ3UA72_taxID_547442_model_A,A0AAQ3UA72,132,1,ok
A0AAD8NX90_taxID_13708_model_A,A0AAD8NX90,168,1,ok
A0AAD8QVW5_taxID_4521_model_A,A0AAD8QVW5,224,1,ok
A0AAD8TPJ5_taxID_4521_model_A,A0AAD8TPJ5,138,1,ok
A0AAE1S9E0_taxID_243964_model,A0AAE1S9E0,157,1,ok
A0AAE1W5W8_taxID_2727404_model,A0AAE1W5W8,112,1,ok
A0AAE1YP42_taxID_300844_model,A0AAE1YP42,248,1,ok
A0A6I9SZN0_taxID_4182_model,A0A6I9SZN0,142,1,ok
A0AAE1YQE7_taxID_300844_model,A0AAE1YQE7,133,1,ok
A0AAE2BIM0_taxID_2727404_model,A0AAE2BIM0,134,1,ok
A0AAE2BUG2_taxID_2727404_model,A0AAE2BUG2,134,1,ok
A0AAE2CY88_taxID_300844_model_A,A0AAE2CY88,123,1,ok
A0AAF0UBS5_taxID_315347_model,A0AAF0UBS5,161,1,ok
A0AAF0ZNA3_taxID_315347_model_A,A0AAF0ZNA3,162,1,ok
A0AAF6B470_taxID_1480154_model_A,A0AAF6B470,142,1,ok
A0A176WB99_taxID_1480154_model_A,A0A176WB99,142,1,ok
A0A2R6WA01_taxID_3197_model_A,A0A2R6WA01,142,1,ok
A0AAF6B471_taxID_1480154_model_A,A0AAF6B471,139,1,ok
A0A176W8I4_taxID_1480154_model_A,A0A176W8I4,139,1,ok
A0A2R6WA03_taxID_3197_model_A,A0A2R6WA03,139,1,ok
A0AAF6BIZ6_taxID_1480154_model_A,A0AAF6BIZ6,176,1,ok
A0A2R6WAX7_taxID_3197_model_A,A0A2R6WAX7,176,1,ok
A0AAF6BJQ2_taxID_1480154_model_A,A0AAF6BJQ2,173,1,ok
A0A176WJD7_taxID_1480154_model,A0A176WJD7,173,1,ok
A0A2R6WJJ9_taxID_3197_model_A,A0A2R6WJJ9,174,1,ok
A0AAF6BK22_taxID_1480154_model_A,A0AAF6BK22,159,1,ok
A0A2R6W7E7_taxID_3197_model_A,A0A2R6W7E7,159,1,ok
