sequence_id,filter_status
A0A6J3JNQ6,canonical
A0A6J3LV43,canonical
A0A6J3LW51,canonical
A0A6J3LWY9,canonical
A0A6J3M5I3,canonical
A0A6J3MCD2,canonical
A0A6J3MCF2,canonical
A0A6J3MIN3,canonical
A0A6J4HUK3,canonical
A0A6J4N0K6,canonical
A0A6J4QLW3,canonical
A0A6J4THU7,canonical
A0A6J4TRP8,canonical
A0A6J5CVK2,canonical
A0A6J5UL59,canonical
A0A6J5VMN1,canonical
A0A6J5VS35,canonical
A0A6J5WXB6,canonical
A0A6J5X158,canonical
A0A6J5X2R9,canonical
A0A6J5X364,canonical
A0A6J5X5P2,canonical
A0A6J5X623,canonical
A0A6J5Y3P4,canonical
A0A6J8A749,canonical
A0A6J8BNB1,canonical
A0A6J8BQ47,canonical
A0A6J8BR51,canonical
A0A6J8BTM0,canonical
A0A6J8C361,canonical
A0A6J8CCA4,canonical
A0A6J8CDZ2,canonical
A0A6J8CIC7,canonical
A0A6J8CIH9,canonical
A0A6J8CIJ4,canonical
A0A6J8CIJ8,canonical
A0A6J8CJI4,canonical
A0A6J8CKE6,canonical
A0A6J8CL61,canonical
A0A6J8CMB6,canonical
A0A6J8CMR4,canonical
A0A6J8CYS7,canonical
A0A6J8D799,canonical
A0A6J8DAY9,canonical
A0A6J8DKI0,canonical
A0A6J8DL31,canonical
A0A6J8DM21,canonical
A0A6J8DNG4,canonical
A0A6J8DNP7,canonical
A0A6J8DQJ1,canonical
A0A6J8E5E4,canonical
A0A6J8E8F7,canonical
A0A6J8E904,canonical
A0A6J8E972,canonical
A0A6J8EA39,canonical
A0A6J8EA73,canonical
A0A6J8ECF0,canonical
A0A6J8EIX1,canonical
A0A6J8ENF3,canonical
A0A6J8ETS6,canonical
A0A6J8EUT2,canonical
A0A6J8EWF6,canonical
A0A6J8EWK6,canonical
A0A6L2KES0,canonical
A0A6L3MXS3,canonical
A0A6L5HX34,canonical
A0A6L6VHS5,canonical
A0A6L6WYS5,canonical
A0A6L6X4Y8,canonical
A0A6L7GYJ8,canonical
A0A6L9E9N5,canonical
A0A6M0RPD5,canonical
A0A6M0SI45,canonical
A0A6M2EWV4,canonical
A0A6M2F2L3,canonical
A0A6M2F4W8,canonical
A0A6M3Z7I9,canonical
A0A6M4PQD2,canonical
A0A6M4PSG3,canonical
A0A6M4WI55,canonical
A0A6M4WV60,canonical
A0A6M5YW59,canonical
A0A6M6DP70,canonical
A0A6M8NXE9,canonical
A0A6N1APE8,canonical
A0A6N2AKH8,canonical
A0A6N2ALI0,canonical
A0A6N2ALR9,canonical
A0A6N2ANX6,canonical
A0A6N2B2V5,canonical
A0A6N2CBM7,canonical
A0A6N2KGZ7,canonical
A0A6N2KNK4,canonical
A0A6N2KVB3,canonical
A0A6N2NH22,canonical
A0A6N6JP54,canonical
A0A6N7KV80,canonical
A0A6N7L0B2,canonical
A0A6N8FVU8,canonical
A0A6N9T3N7,canonical
A0A6N9U3A4,canonical
A0A6N9UN96,canonical
A0A6N9VB05,canonical
A0A6P0UFZ0,canonical
A0A6P0UL92,canonical
A0A6P1BIH4,canonical
A0A6P2C4L1,canonical
A0A6P2D548,canonical
A0A6P2ID10,canonical
A0A6P2M5N1,canonical
A0A6P2TWT9,canonical
A0A6P2WMV0,canonical
A0A6P2XBC7,canonical
A0A6P2YXH6,canonical
A0A6P3EM25,canonical
A0A6P3ETL0,canonical
A0A6P3FKC4,canonical
A0A6P3HNW9,canonical
A0A6P3HXY8,canonical
A0A6P3I3N4,canonical
A0A6P3IUI9,canonical
A0A6P3PYB1,canonical
A0A6P3QC37,canonical
A0A6P3QQH8,canonical
A0A6P3RFC7,canonical
A0A6P3VT16,canonical
A0A6P3W1X2,canonical
A0A6P3YXQ8,canonical
A0A6P3YY59,canonical
A0A6P4C4R2,canonical
A0A6P4CRV9,canonical
A0A6P4CY22,canonical
A0A6P4CZR3,canonical
A0A6P4D463,canonical
A0A6P4D7K5,canonical
A0A6P4XRW3,canonical
A0A6P4Y7G1,canonical
A0A6P4YGM5,canonical
A0A6P4YP62,canonical
A0A6P4YV80,canonical
A0A6P4ZW15,canonical
A0A6P5A764,canonical
A0A6P5AGC0,canonical
A0A6P5ATF9,canonical
A0A6P5C7F9,canonical
A0A6P5CQM7,canonical
A0A6P5G1C1,canonical
A0A6P5GAN2,canonical
A0A6P5IH15,canonical
A0A6P5J2K7,canonical
A0A6P5L107,canonical
A0A6P5MV04,canonical
A0A6P5PJQ9,canonical
A0A6P5Q8G7,canonical
A0A6P5QYZ9,canonical
A0A6P5TSP4,canonical
A0A6P5TUG1,canonical
A0A6P5TUS8,canonical
A0A6P5TUU8,canonical
A0A6P5TUV6,canonical
A0A6P5TVH0,canonical
A0A6P5U5T0,canonical
A0A6P5WWI1,canonical
A0A6P5WYD0,canonical
A0A6P5XCY6,canonical
A0A6P5XY90,canonical
A0A6P6ABN5,canonical
A0A6P6BJY7,canonical
A0A6P6HWD8,canonical
A0A6P6I7U8,canonical
A0A6P6I7X4,canonical
A0A6P6I8I8,canonical
A0A6P6IAZ8,canonical
A0A6P6JJR2,canonical
A0A6P6LDT2,canonical
A0A6P6PH11,canonical
A0A6P6PSJ1,canonical
A0A6P6PTF3,canonical
A0A6P6Q1G2,canonical
A0A6P6QVS9,canonical
A0A6P6S967,canonical
A0A6P6SCZ9,canonical
A0A6P6SD00,canonical
A0A6P6SDP1,canonical
A0A6P6SDQ3,canonical
A0A6P6SDS1,canonical
A0A6P6SDS2,canonical
A0A6P6SFS2,canonical
A0A6P6VKZ6,canonical
A0A6P6VQA2,canonical
A0A6P6W324,canonical
A0A6P6W329,canonical
A0A6P6W8K5,canonical
A0A6P7HLH2,canonical
A0A6P7HX38,canonical
A0A6P7I321,canonical
A0A6P7JDS1,canonical
A0A6P7JLN0,canonical
A0A6P7K693,canonical
A0A6P7LD16,canonical
A0A6P7LE96,canonical
A0A6P7LXQ7,canonical
A0A6P7LYR8,canonical
A0A6P7NI18,canonical
A0A6P7PDL3,canonical
A0A6P7PG57,canonical
A0A6P7S550,canonical
A0A6P7S5R8,canonical
A0A6P7S5V1,canonical
A0A6P7S7A7,canonical
A0A6P7S7Y8,canonical
A0A6P7S851,canonical
A0A6P7T4X6,canonical
A0A6P7TQ10,canonical
A0A6P7WYI7,canonical
A0A6P7XRU2,canonical
A0A6P7XSA6,canonical
A0A6P8AME8,canonical
A0A6P8AU99,canonical
A0A6P8AYP6,canonical
A0A6P8AZ63,canonical
A0A6P8AZF3,canonical
A0A6P8B315,canonical
A0A6P8B4K3,canonical
A0A6P8BBR4,canonical
A0A6P8BEE0,canonical
A0A6P8BIK3,canonical
A0A6P8BJH6,canonical
A0A6P8BK20,canonical
A0A6P8BKM3,canonical
A0A6P8BLM6,canonical
A0A6P8BM78,canonical
A0A6P8DXG6,canonical
A0A6P8H174,canonical
A0A6P8HAX5,canonical
A0A6P8HXM1,canonical
A0A6P8I080,canonical
A0A6P8I0S2,canonical
A0A6P8I583,canonical
A0A6P8IBZ1,canonical
A0A6P8IFD5,canonical
A0A6P8IFJ7,canonical
A0A6P8ITZ4,canonical
A0A6P8IWU9,canonical
A0A6P8IXP5,canonical
A0A6P8IXU5,canonical
A0A6P8RID2,canonical
A0A6P8RJ23,canonical
A0A6P8RJZ1,canonical
A0A6P8SWS2,canonical
A0A6P8SWX4,canonical
A0A6P8T6M3,canonical
A0A6P8TMZ0,canonical
A0A6P8TY54,canonical
A0A6P8VSU0,canonical
A0A6P9BEB3,canonical
A0A6P9C0R9,canonical
A0A6P9C0T3,canonical
A0A6P9EZ62,canonical
A0A6Q2X341,canonical
A0A6Q2XIH0,canonical
A0A6Q2XKY1,canonical
A0A6Q2XLM6,canonical
A0A6Q2XXP6,canonical
A0A6Q2XZA4,canonical
A0A6Q2Y715,canonical
A0A6Q2YPD2,canonical
A0A6Q2Z6S2,canonical
A0A6Q2ZF86,canonical
A0A6S4PWH0,canonical
A0A6S6V8B0,canonical
A0A6S6VNJ6,canonical
A0A6S6VU36,canonical
A0A6S6W4U5,canonical
A0A6S6W716,canonical
A0A6S6W8E6,canonical
A0A6S6W931,canonical
A0A6S6WEB6,canonical
A0A6S6WGC4,canonical
A0A6S6WQV4,canonical
A0A6S7FV99,canonical
A0A6S7G5G2,canonical
A0A6S7GH91,canonical
A0A6S7H2E1,canonical
A0A6S7H6Z2,canonical
A0A6S7HJV0,canonical
A0A6S7I642,canonical
A0A6S7I8G6,canonical
A0A6S7IGK9,canonical
A0A6S7IY75,canonical
A0A6S7JHK8,canonical
A0A6S7JHU5,canonical
A0A6T7GM19,canonical
A0A6U1NCL5,canonical
A0A6U3DTB7,canonical
A0A6V1RYI1,canonical
A0A6V1TYR0,canonical
A0A6V1U849,canonical
A0A6V1V8T3,canonical
A0A6V1WW05,canonical
A0A6V6YMT0,canonical
A0A6V6YXL9,canonical
A0A6V7QUF5,canonical
A0A6V7QWC5,canonical
A0A6V7QWY4,canonical
A0A6V7TIR8,canonical
A0A6V7TZ26,canonical
A0A6V7TZ29,canonical
A0A6V7TZ71,canonical
A0A6V7TZH9,canonical
A0A6V7TZW7,canonical
A0A6V7TZX7,canonical
A0A6V7U0J2,canonical
A0A6V7U1J5,canonical
A0A6V7U2J9,canonical
A0A6V7UU52,canonical
A0A6V7V3L9,canonical
A0A6V7V401,canonical
A0A6V7V409,canonical
A0A6V7V5F6,canonical
A0A6V7V5M4,canonical
A0A6V7VQU2,canonical
A0A6V7VT06,canonical
A0A6V7VXB7,canonical
A0A6V7W057,canonical
A0A6V7W4E8,canonical
A0A6V7W982,canonical
A0A6V7X5C5,canonical
A0A6V7X5U8,canonical
A0A6V7X6U0,canonical
A0A6V7X733,canonical
A0A6V7XAT7,canonical
A0A6V7XRR8,canonical
A0A6V7XS50,canonical
A0A6V7Y6T9,canonical
A0A6V7Y981,canonical
A0A6V8HMJ9,canonical
A0A6V8R0R1,canonical
A0A7C8I2F1,canonical
A0A7C8I610,canonical
A0A7C8I9R9,canonical
A0A7C8IGQ8,canonical
A0A7C8IHL7,canonical
A0A7C8IKH9,canonical
A0A7C8IMI0,canonical
A0A7C8INN8,canonical
A0A7C8INS5,canonical
A0A7C8IQU8,canonical
A0A7C8IT31,canonical
A0A7C8J186,canonical
A0A7C8J7Y8,canonical
A0A7C8JBB6,canonical
A0A7C8JBD1,canonical
A0A7C8JDI9,canonical
A0A7C8JJK0,canonical
A0A7C8JJP1,canonical
A0A7C8JV30,canonical
A0A7C8K022,canonical
A0A7C8K5L1,canonical
A0A7C8K8Z5,canonical
A0A7C8KBV7,canonical
A0A7C8KC07,canonical
A0A7C8KEE4,canonical
A0A7C8KIB9,canonical
A0A7C8KN05,canonical
A0A7C8KT55,canonical
A0A7C8M196,canonical
A0A7C8M1F0,canonical
A0A7C8MA78,canonical
A0A7C8MEQ8,canonical
A0A7C8MI21,canonical
A0A7C8MIV3,canonical
A0A7C8MNV9,canonical
A0A7C8MQB2,canonical
A0A7C8MWQ0,canonical
A0A7C8MYP4,canonical
A0A7C8N8T9,canonical
A0A7C8NDA9,canonical
A0A7C8NDC7,canonical
A0A7C8NFL4,canonical
A0A7C8NGK3,canonical
A0A7C8NGK8,canonical
A0A7C8NPI3,canonical
A0A7C8NPX5,canonical
A0A7C8NPY3,canonical
A0A7C8NTH6,canonical
A0A7C8NXU1,canonical
A0A7C8NYP8,canonical
A0A7C8P2D4,canonical
A0A7C8P6Q1,canonical
A0A7C8PCL3,canonical
A0A7C8PHR6,canonical
A0A7C8PJK8,canonical
A0A7C8PUR3,canonical
A0A7C8PX01,canonical
A0A7C8Q019,canonical
A0A7C8Q0E6,canonical
A0A7C8QK16,canonical
A0A7C8QK40,canonical
A0A7C8QPJ2,canonical
A0A7C8QXL5,canonical
A0A7C8QXT6,canonical
A0A7C8R885,canonical
A0A7C8R9U8,canonical
A0A7C8RAE6,canonical
A0A7C8RCZ8,canonical
A0A7C8RHI6,canonical
A0A7C8RKC7,canonical
A0A7C8RMH3,canonical
A0A7C8RPN7,canonical
A0A7C8TZL1,canonical
A0A7C8U0Y1,canonical
A0A7C8U3L5,canonical
A0A7C8U767,canonical
A0A7C8UF14,canonical
A0A7C8UG49,canonical
A0A7C8V132,canonical
A0A7C8V1V3,canonical
A0A7C8V238,canonical
A0A7C8V4F7,canonical
A0A7C8V9B0,canonical
A0A7C8V9T5,canonical
A0A7C8VB42,canonical
A0A7C8VG14,canonical
A0A7C8VLB4,canonical
A0A7C8Z0D2,canonical
A0A7D3Y0J0,canonical
A0A7D5G996,canonical
A0A7D5GHP5,canonical
A0A7D5JZ45,canonical
A0A7D5KJK5,canonical
A0A7D5L2D4,canonical
A0A7D5M6X3,canonical
A0A7D5V4M8,canonical
A0A7D5YT00,canonical
A0A7D5YT18,canonical
A0A7D5YVH6,canonical
A0A7D5YXM1,canonical
A0A7D5Z204,canonical
A0A7D5Z638,canonical
A0A7D7A9L5,canonical
A0A7D8UJQ4,canonical
A0A7D8UM11,canonical
A0A7D8UMM7,canonical
A0A7D8UYH4,canonical
A0A7D8YU95,canonical
A0A7D9D8S5,canonical
A0A7D9DB32,canonical
A0A7D9ED42,canonical
A0A7D9EQ06,canonical
A0A7D9HJ43,canonical
A0A7D9HKT2,canonical
A0A7D9HL30,canonical
A0A7D9IPL3,canonical
A0A7D9IRV5,canonical
A0A7D9IU48,canonical
A0A7D9IUI2,canonical
A0A7D9J4R1,canonical
A0A7D9J5S3,canonical
A0A7E4VF65,canonical
A0A7E4VH69,canonical
A0A7E4W5S9,canonical
A0A7E4WAD2,canonical
A0A7E4ZX04,canonical
A0A7E6CJR0,canonical
A0A7E6EME7,canonical
A0A7E6ENM2,canonical
A0A7E6EPH5,canonical
A0A7E6EPK6,canonical
A0A7E6ER30,canonical
A0A7F8KE42,canonical
A0A7F8QT68,canonical
A0A7G1NBP1,canonical
A0A7G1NNI4,canonical
A0A7G1PA05,canonical
A0A7G3URI1,canonical
A0A7G5C193,canonical
A0A7G5H2T6,canonical
A0A7G7BFV3,canonical
A0A7G7XAD7,canonical
A0A7G8PBD5,canonical
A0A7G9QN50,canonical
A0A7H0HS39,canonical
A0A7H0HWV2,canonical
A0A7H0IIN1,canonical
A0A7H0LH09,canonical
A0A7H1B831,canonical
A0A7H1MHD8,canonical
A0A7H1MHD9,canonical
A0A7H1Q4X0,canonical
A0A7H2PW11,canonical
A0A7H2PXL4,canonical
A0A7H2V328,canonical
A0A7H2XHW1,canonical
A0A7H8QJ09,canonical
A0A7H8QP42,canonical
A0A7H8QRN6,canonical
A0A7H8R1G7,canonical
A0A7H8R8H9,canonical
A0A7H8RB58,canonical
A0A7H8TD73,canonical
A0A7H8TK08,canonical
A0A7I3ZAZ7,canonical
A0A7I4A3E3,canonical
A0A7I4NJW8,canonical
A0A7I4XVJ2,canonical
A0A7I4XWD5,canonical
A0A7I4XYW3,canonical
A0A7I4Y9C2,canonical
A0A7I4YIC8,canonical
A0A7I5EA05,canonical
A0A7I8ITR4,canonical
A0A7I8JAS3,canonical
A0A7I8JAZ3,canonical
A0A7I8JD17,canonical
A0A7I8KJV7,canonical
A0A7I8KKF5,canonical
A0A7I8L253,canonical
A0A7I8L3A4,canonical
A0A7I8L486,canonical
A0A7I9W4C8,canonical
A0A7J0CC49,canonical
A0A7J0CCQ1,canonical
A0A7J0E088,canonical
A0A7J0F049,canonical
A0A7J5D2K3,canonical
A0A7J5D4I5,canonical
A0A7J5DBM0,canonical
A0A7J5XLF9,canonical
A0A7J5Y3H3,canonical
A0A7J5ZQC8,canonical
A0A7J6AJ19,canonical
A0A7J6AT51,canonical
A0A7J6AWZ0,canonical
A0A7J6CMY4,canonical
A0A7J6CT02,canonical
A0A7J6DJA2,canonical
A0A7J6EUI4,canonical
A0A7J6EUW8,canonical
A0A7J6EZF1,canonical
A0A7J6GE54,canonical
A0A7J6HFJ2,canonical
A0A7J6HTX3,canonical
A0A7J6IF95,canonical
A0A7J6II82,canonical
A0A7J6ITF9,canonical
A0A7J6IUN5,canonical
A0A7J6IVS7,canonical
A0A7J6J1N9,canonical
A0A7J6J5U3,canonical
A0A7J6JBY0,canonical
A0A7J6US79,canonical
A0A7J6V6N7,canonical
A0A7J6VBU9,canonical
A0A7J6VGC8,canonical
A0A7J6VK32,canonical
A0A7J6WFH5,canonical
A0A7J6X6F8,canonical
A0A7J6X8X7,canonical
A0A7J7BZ93,canonical
A0A7J7BZA3,canonical
A0A7J7EAG6,canonical
A0A7J7GUX9,canonical
A0A7J7GVH6,canonical
A0A7J7GY73,canonical
A0A7J7L126,canonical
A0A7J7MFK5,canonical
A0A7J7MG66,canonical
A0A7J7MGC1,canonical
A0A7J7N7M0,canonical
A0A7J7NY73,canonical
A0A7J7NY85,canonical
A0A7J7NY94,canonical
A0A7J7URV0,canonical
A0A7J7VLC7,canonical
A0A7J7VT81,canonical
A0A7J7W4I4,canonical
A0A7J7X2K3,canonical
A0A7J7Z1H4,canonical
A0A7J7ZGX8,canonical
A0A7J7ZP73,canonical
A0A7J8DWG3,canonical
A0A7J8EH30,canonical
A0A7J8EWF3,canonical
A0A7J8GJS6,canonical
A0A7J8H8X7,canonical
A0A7J8IVX8,canonical
A0A7J8LXC4,canonical
A0A7J8LZG0,canonical
A0A7J8MVB0,canonical
A0A7J8MVH9,canonical
A0A7J8MXJ5,canonical
A0A7J8PC25,canonical
A0A7J8RKV6,canonical
A0A7J8RMV1,canonical
A0A7J8SL55,canonical
A0A7J8SLW2,canonical
A0A7J8SNY0,canonical
A0A7J8TIT6,canonical
A0A7J8UG10,canonical
A0A7J8UIR6,canonical
A0A7J8VIL6,canonical
A0A7J8VJI4,canonical
A0A7J8VK25,canonical
A0A7J8VK94,canonical
A0A7J8WDB2,canonical
A0A7J8Y4D5,canonical
A0A7J8Y4W9,canonical
A0A7J8Y586,canonical
A0A7J8Y5R6,canonical
A0A7J8Y631,canonical
A0A7J8Y6I9,canonical
A0A7J8ZL86,canonical
A0A7J8ZMH4,canonical
A0A7J8ZZ02,canonical
A0A7J9AH22,canonical
A0A7J9AH80,canonical
A0A7J9AIA0,canonical
A0A7J9AIE8,canonical
A0A7J9BSD6,canonical
A0A7J9BUD6,canonical
A0A7J9CHP9,canonical
A0A7J9CHS6,canonical
A0A7J9E070,canonical
A0A7J9E2S8,canonical
A0A7J9EF70,canonical
A0A7J9EYM6,canonical
A0A7J9EZV1,canonical
A0A7J9F0I4,canonical
A0A7J9F1T9,canonical
A0A7J9GNT4,canonical
A0A7J9GRC7,canonical
A0A7J9HMB7,canonical
A0A7J9HNL0,canonical
A0A7J9HNL9,canonical
A0A7J9HPH0,canonical
A0A7J9HQ07,canonical
A0A7J9J501,canonical
A0A7J9JIE7,canonical
A0A7J9JZ04,canonical
A0A7J9JZ70,canonical
A0A7J9K0B4,canonical
A0A7J9K117,canonical
A0A7J9LVA7,canonical
A0A7J9MAI5,canonical
A0A7J9MC20,canonical
A0A7J9MDZ8,canonical
A0A7J9MF11,canonical
A0A7J9NBA3,canonical
A0A7K0C9D4,canonical
A0A7K1RCN1,canonical
A0A7K1U4P8,canonical
A0A7K3PLC0,canonical
A0A7K3QZS7,canonical
A0A7K3RDA9,canonical
A0A7K3RYY9,canonical
A0A7K4IWR2,canonical
A0A7K4J192,canonical
A0A7K4JDM9,canonical
A0A7K4JYK1,canonical
A0A7K4K5T6,canonical
A0A7K4KL67,canonical
A0A7K4LK52,canonical
A0A7K4LM31,canonical
A0A7K4M033,canonical
A0A7K4PFP2,canonical
A0A7K4PV44,canonical
A0A7K4Q1E6,canonical
A0A7K4R2Q6,canonical
A0A7K4R7X4,canonical
A0A7K4REM3,canonical
A0A7K4RR87,canonical
A0A7K4RT77,canonical
A0A7K4S3I9,canonical
A0A7K4T2Y4,canonical
A0A7K4T5Q7,canonical
A0A7K4TRL8,canonical
A0A7K4UJ77,canonical
A0A7K4ULA2,canonical
A0A7K4UW73,canonical
A0A7K4UX05,canonical
A0A7K4VSD2,canonical
A0A7K4W062,canonical
A0A7K4WDT6,canonical
A0A7K4WKY7,canonical
A0A7K4XR99,canonical
A0A7K4XU50,canonical
A0A7K4Y7A9,canonical
A0A7K4YR05,canonical
A0A7K4YYA5,canonical
A0A7K4ZG86,canonical
A0A7K4ZSQ1,canonical
A0A7K4ZX98,canonical
A0A7K5AXP8,canonical
A0A7K5BFK9,canonical
A0A7K5BKU5,canonical
A0A7K5BX09,canonical
A0A7K5BZF7,canonical
A0A7K5CUS3,canonical
A0A7K5DD51,canonical
A0A7K5DVV1,canonical
A0A7K5EJ12,canonical
A0A7K5ELW5,canonical
A0A7K5FKR5,canonical
A0A7K5FKY3,canonical
A0A7K5FRT9,canonical
A0A7K5G7N5,canonical
A0A7K5GJF0,canonical
A0A7K5H484,canonical
A0A7K5HBT4,canonical
A0A7K5HGF8,canonical
A0A7K5HXS5,canonical
A0A7K5IZ95,canonical
A0A7K5J7E1,canonical
A0A7K5JBY3,canonical
A0A7K5JRY8,canonical
A0A7K5K0A7,canonical
A0A7K5K660,canonical
A0A7K5KUW8,canonical
A0A7K5LQC5,canonical
A0A7K5M3T6,canonical
A0A7K5M889,canonical
A0A7K5N9A6,canonical
A0A7K5NP48,canonical
A0A7K5NX62,canonical
A0A7K5P3S4,canonical
A0A7K5P543,canonical
A0A7K5PF64,canonical
A0A7K5Q8H9,canonical
A0A7K5QFG8,canonical
A0A7K5QI23,canonical
A0A7K5RHP1,canonical
A0A7K5RUH2,canonical
A0A7K5SBD0,canonical
A0A7K5T7E1,canonical
A0A7K5T9K7,canonical
A0A7K5TKC5,canonical
A0A7K5TXZ7,canonical
A0A7K5TZS9,canonical
A0A7K5U9P2,canonical
A0A7K5UVM6,canonical
A0A7K5V7R9,canonical
A0A7K5V7Y2,canonical
A0A7K5WF20,canonical
A0A7K5WQH9,canonical
A0A7K5X955,canonical
A0A7K5XD63,canonical
A0A7K5XS10,canonical
A0A7K5YP76,canonical
A0A7K5YRF1,canonical
A0A7K5YSB2,canonical
A0A7K5ZL37,canonical
A0A7K5ZND8,canonical
A0A7K6A4S3,canonical
A0A7K6AKM6,canonical
A0A7K6AP01,canonical
A0A7K6AYP9,canonical
A0A7K6C5P7,canonical
A0A7K6C6V5,canonical
A0A7K6CNF9,canonical
A0A7K6CRA7,canonical
A0A7K6DBV6,canonical
A0A7K6DCB6,canonical
A0A7K6E2B8,canonical
A0A7K6EDS7,canonical
A0A7K6EJ74,canonical
A0A7K6F3T6,canonical
A0A7K6FUT0,canonical
A0A7K6G183,canonical
A0A7K6GF04,canonical
A0A7K6GLA2,canonical
A0A7K6GXV9,canonical
A0A7K6HTJ4,canonical
A0A7K6HWW5,canonical
A0A7K6IFE7,canonical
A0A7K6IUS7,canonical
A0A7K6IUT7,canonical
A0A7K6JN09,canonical
A0A7K6JVQ5,canonical
A0A7K6KCX1,canonical
A0A7K6KFC9,canonical
A0A7K6KSV0,canonical
A0A7K6KUR1,canonical
A0A7K6L755,canonical
A0A7K6MGQ7,canonical
A0A7K6MM84,canonical
A0A7K6MTE8,canonical
A0A7K6N4G9,canonical
A0A7K6NB33,canonical
A0A7K6NBD3,canonical
A0A7K6PLK2,canonical
A0A7K6PQE0,canonical
A0A7K6PSU0,canonical
A0A7K6QEH7,canonical
A0A7K6QHN2,canonical
A0A7K6QTK7,canonical
A0A7K6RQY1,canonical
A0A7K6SDM4,canonical
A0A7K6TDP5,canonical
A0A7K6TKH7,canonical
A0A7K6U1U1,canonical
A0A7K6U4S0,canonical
A0A7K6U618,canonical
A0A7K6UZ60,canonical
A0A7K6V032,canonical
A0A7K6WFL7,canonical
A0A7K6WGG0,canonical
A0A7K6WQZ2,canonical
A0A7K6XH36,canonical
A0A7K6XT41,canonical
A0A7K6XTS5,canonical
A0A7K6Y9M2,canonical
A0A7K6Z622,canonical
A0A7K6Z8W6,canonical
A0A7K6ZSB5,canonical
A0A7K6ZWK6,canonical
A0A7K6ZWY2,canonical
A0A7K7AIN1,canonical
A0A7K7B193,canonical
A0A7K7B6J0,canonical
A0A7K7BQZ9,canonical
A0A7K7C148,canonical
A0A7K7C452,canonical
A0A7K7CUG3,canonical
A0A7K7CWS6,canonical
A0A7K7CWX8,canonical
A0A7K7E8F7,canonical
A0A7K7ED05,canonical
A0A7K7EMA8,canonical
A0A7K7EZ47,canonical
A0A7K7FP69,canonical
A0A7K7FQB3,canonical
A0A7K7GC87,canonical
A0A7K7GG39,canonical
A0A7K7GS50,canonical
A0A7K7I7U2,canonical
A0A7K7IAG4,canonical
A0A7K7J8F9,canonical
A0A7K7JQ00,canonical
A0A7K7K517,canonical
A0A7K7KA02,canonical
A0A7K7L7Z8,canonical
A0A7K7LN57,canonical
A0A7K7LPX5,canonical
A0A7K7ML66,canonical
A0A7K7MLP1,canonical
A0A7K7NLD0,canonical
A0A7K7NMI7,canonical
A0A7K7P3Z9,canonical
A0A7K7P778,canonical
A0A7K7PL37,canonical
A0A7K7Q815,canonical
A0A7K7QDU7,canonical
A0A7K7QK55,canonical
A0A7K7RDM5,canonical
A0A7K7RMY2,canonical
A0A7K7T9B0,canonical
A0A7K7TC10,canonical
A0A7K7TM25,canonical
A0A7K7TNX5,canonical
A0A7K7TRE0,canonical
A0A7K7V9J4,canonical
A0A7K7VBF6,canonical
A0A7K7VEK3,canonical
A0A7K7VZU2,canonical
A0A7K7W3G5,canonical
A0A7K7W3L7,canonical
A0A7K7XEP7,canonical
A0A7K7XKX7,canonical
A0A7K7YJB3,canonical
A0A7K7YNR5,canonical
A0A7K7YW99,canonical
A0A7K7ZCJ3,canonical
A0A7K7ZJT5,canonical
A0A7K8A1H9,canonical
A0A7K8AFF2,canonical
A0A7K8APG4,canonical
A0A7K8AXY9,canonical
A0A7K8BN17,canonical
A0A7K8C890,canonical
A0A7K8CNI4,canonical
A0A7K8DHJ7,canonical
A0A7K8DJQ0,canonical
A0A7K8DLW2,canonical
A0A7K8ED66,canonical
A0A7K8ET63,canonical
A0A7K8EUB4,canonical
A0A7K8EVI0,canonical
A0A7K8F2Q8,canonical
A0A7K8FDC7,canonical
A0A7K8G597,canonical
A0A7K8GX76,canonical
A0A7K8GXQ2,canonical
A0A7K8HL61,canonical
A0A7K8HZF1,canonical
A0A7K8I842,canonical
A0A7K8IBU2,canonical
A0A7K8ICN7,canonical
A0A7K8IFP9,canonical
A0A7K8JNC2,canonical
A0A7K8JYJ3,canonical
A0A7K8K578,canonical
A0A7K8KZA8,canonical
A0A7K8L116,canonical
A0A7K8LBD2,canonical
A0A7K8LR09,canonical
A0A7K8LYL8,canonical
A0A7K8M561,canonical
A0A7K8NBA7,canonical
A0A7K8NG81,canonical
A0A7K8NHT2,canonical
A0A7K8PGQ7,canonical
A0A7K8PGU2,canonical
A0A7K8PNM3,canonical
A0A7K8QFD0,canonical
A0A7K8QS69,canonical
A0A7K8RF24,canonical
A0A7K8RX68,canonical
A0A7K8SUU7,canonical
A0A7K8TDF9,canonical
A0A7K8U429,canonical
A0A7K8U8M0,canonical
A0A7K8UA59,canonical
A0A7K8URN5,canonical
A0A7K8V446,canonical
A0A7K8VYV9,canonical
A0A7K8WCE2,canonical
A0A7K8WR57,canonical
A0A7K8XM26,canonical
A0A7K8XP12,canonical
A0A7K8Y361,canonical
A0A7K8YCK8,canonical
A0A7K8Z7X4,canonical
A0A7K8Z955,canonical
A0A7K8ZDK7,canonical
A0A7K8ZLM7,canonical
A0A7K8ZQQ3,canonical
A0A7K9AQT6,canonical
A0A7K9AST9,canonical
A0A7K9BFT1,canonical
A0A7K9CBN6,canonical
A0A7K9CEY6,canonical
A0A7K9CGN6,canonical
A0A7K9D8K6,canonical
A0A7K9DDD6,canonical
A0A7K9DGA3,canonical
A0A7K9DVH1,canonical
A0A7K9E428,canonical
