rep1	rep2	min_tm
A0A918K8V8_taxID_418750_model_A	A0AA42B8L4_taxID_1215918_model	0.6090
A0A4P9XTI0_taxID_78915_model	A0ACC2SZ27_taxID_34485_model	0.6090
A0A9P4W815_taxID_90978_model_A	A0ACD1IG11_taxID_1448317_model_A	0.6090
B7VEV0_taxID_42249_model_A	F2TQ63_taxID_653446_model_A	0.6090
A0A8W8JTD0_taxID_29159_model	K1QXR1_taxID_29159_model_A	0.6090
A0AAD5LBU8_taxID_114742_model	H3GPM3_taxID_164328_model	0.6090
A0A8E2F2M6_taxID_574774_model	A0AAV9WVQ3_taxID_2528407_model	0.6090
A0AAN8N233_taxID_47235_model	A0AAV9UL65_taxID_1796055_model	0.6090
A0AAV0UGV2_taxID_86335_model	A0AAV2YLR3_taxID_4803_model_A	0.6090
A0A8H4RCD7_taxID_354080_model	A0ABR2J691_taxID_335852_model	0.6090
A0A0C9WDK0_taxID_994086_model	A0A9P3G846_taxID_48140_model	0.6090
A0A8H4RGI4_taxID_354080_model	A0ABQ6WQY3_taxID_1825620_model	0.6090
A0A8B6ECL8_taxID_29158_model_A	K1QMD1_taxID_29159_model	0.6090
A0A8E2JVK2_taxID_574774_model_A	A0AAN9V3Q1_taxID_117547_model	0.6090
A0ABR1WZQ3_taxID_1337664_model	B7VEV0_taxID_42249_model_A	0.6090
A0A0L0TBD6_taxID_578462_model	A0A507ECB4_taxID_109895_model	0.6090
A0A1I5PK02_taxID_1079859_model_A	A0A834ZNS4_taxID_13715_model_A	0.6090
A0A164PRN3_taxID_1314777_model_A	A0A507FDJ6_taxID_246404_model_A	0.6090
A0A1H7VPR3_taxID_183556_model_A	A3K3J4_taxID_388399_model_A	0.6090
A0ABD2L179_taxID_157864_model	A0ABD2M4S6_taxID_157864_model	0.6090
A0AAF5RUD6_taxID_6293_model	A0ABD2L835_taxID_157864_model	0.6090
A0AAE0T8E3_taxID_2493646_model	K1QXR1_taxID_29159_model_A	0.6090
A0A2S2CSR8_taxID_2202148_model_A	A0A8J3BUV9_taxID_53372_model_A	0.6090
A0A6J4HUK3_taxID_310071_model_A	A0A6P2D548_taxID_1210884_model	0.6090
A0A0U9HU61_taxID_105231_model_A	A0A511NAA7_taxID_1223518_model_A	0.6090
A0A4U8UYX4_taxID_34508_model	A0A914L8Q5_taxID_6306_model	0.6090
A0A396ZW50_taxID_112090_model	W4H5S0_taxID_112090_model	0.6090
A0A9D4IXN3_taxID_45954_model	A0AAV5VUR0_taxID_1538716_model	0.6090
A0AAD6J3H0_taxID_74499_model_A	A0ACC8EKA8_taxID_794803_model_A	0.6089
A0A9P4TTN6_taxID_1048955_model	A0A9W8UQ41_taxID_2231603_model	0.6089
A0AAV9WYC9_taxID_2528407_model	A0ABR3D601_taxID_5142_model	0.6089
A0A3N4HNW1_taxID_1160509_model	A0A9P4SB82_taxID_1346257_model_A	0.6089
A0A418BCD2_taxID_112090_model	A0AAV0TFG8_taxID_162125_model	0.6089
A0AAD5XPX8_taxID_109894_model	A0ACC2S963_taxID_34485_model_A	0.6089
A0A0D1ZZE1_taxID_253628_model	A0A553I4E8_taxID_2512241_model	0.6089
A0A8E2JVK2_taxID_574774_model_A	A0A9X0BDN5_taxID_1131564_model_A	0.6089
A0A2A6BQG6_taxID_54126_model	A0A4U5PCS0_taxID_34508_model	0.6089
A0A1I5PK02_taxID_1079859_model_A	A0A9E6NK98_taxID_2745510_model_A	0.6089
A0A2U1JAK2_taxID_133377_model_A	A0A9W7XIT1_taxID_1052880_model	0.6089
A0A7C8IQU8_taxID_323545_model	A0AAD6DB28_taxID_911720_model	0.6089
A0A168F2E9_taxID_1081108_model	A0ABR2J691_taxID_335852_model	0.6089
A0A5N6W347_taxID_1034304_model	A0AAD4G8T3_taxID_1328754_model	0.6089
A0A183C147_taxID_36090_model	A0A914L5B1_taxID_6306_model	0.6089
A0A9Q9RQ73_taxID_5127_model_A	A0A9W9VBH4_taxID_293559_model	0.6089
A0A1Y1VY46_taxID_61395_model_A	A0A2T9YAX1_taxID_133385_model_A	0.6089
A0A024UGQ1_taxID_157072_model_A	A0A3R7WGA7_taxID_112090_model_A	0.6089
A0A1Y1HVY3_taxID_105231_model_A	A0A498JVN7_taxID_3750_model	0.6089
A0A8H5J9Q5_taxID_751941_model	A0AA40CS78_taxID_92897_model_A	0.6089
A0A1E7FM11_taxID_635003_model	A0AAD5M2C2_taxID_114742_model	0.6089
A0A2B7X5B2_taxID_2060905_model	A0A4T0VD25_taxID_80884_model_A	0.6089
A0ABY7EQR1_taxID_6604_model	U5Y6Q1_taxID_73031_model	0.6089
A0A6A6UW36_taxID_703497_model_A	A0ABR1WZQ3_taxID_1337664_model	0.6089
A0A075AX41_taxID_988480_model	A0ABR2VT10_taxID_34480_model	0.6089
A0A086T0Z5_taxID_857340_model	A0ACB8TSI7_taxID_378272_model	0.6089
A0AAE3N5D5_taxID_2965071_model	A0ABU8D3Y1_taxID_1792846_model_A	0.6089
A0A0D2D9V1_taxID_569365_model	A0AAJ0BKB6_taxID_438768_model	0.6089
A0A8T2IFN5_taxID_247094_model	F6YHC5_taxID_13616_model	0.6089
A0A7W7K2G7_taxID_1268553_model	A0ABQ6B7I7_taxID_441950_model	0.6089
A0AA38FN26_taxID_29808_model_A	A0ABT5BA12_taxID_2995305_model_A	0.6089
A0A1Y2H970_taxID_765915_model	A0A1Y2HM72_taxID_765915_model	0.6089
A0A1I7VBE5_taxID_7209_model	A0A2G5UKA1_taxID_1611254_model	0.6089
A0A4Q9RBJ6_taxID_2211392_model_A	A0A561T0L1_taxID_1128676_model_A	0.6089
A0A8S3RAB7_taxID_6550_model	U5Y6Q1_taxID_73031_model	0.6089
A0A5N6U5S2_taxID_36643_model	A0A9Q8SNA5_taxID_145971_model_A	0.6089
A0A3F2RHN5_taxID_325452_model	A0A6G0JRR3_taxID_53985_model	0.6089
A0A8H3FR24_taxID_172621_model_A	A0AAN6ZPW2_taxID_1934379_model	0.6088
A0AAD5Y3X9_taxID_261099_model	A0ABR4N7Z8_taxID_2732419_model	0.6088
A0A3N4IPE1_taxID_1160509_model	A0ACC8EKA8_taxID_794803_model_A	0.6088
A0A232M3P4_taxID_519963_model	C0NXG2_taxID_447093_model	0.6088
A0AAN6TAP9_taxID_2074819_model_A	A0ABR1UYT2_taxID_335842_model	0.6088
A0A317SGF7_taxID_42249_model	A0ABR3GF19_taxID_1032678_model	0.6088
A0A8B8EX01_taxID_6565_model_A	A0AAE0W1K7_taxID_2493646_model	0.6088
A0A8S3S028_taxID_6550_model	A0A8W8LVB7_taxID_29159_model_A	0.6088
A0A6P7S7Y8_taxID_2607531_model	A0A9D4FNI9_taxID_45954_model	0.6088
A0A553I4E8_taxID_2512241_model	A0AAE0IQ25_taxID_516989_model_A	0.6088
A0A4T0VD25_taxID_80884_model_A	A0A9P4WSQ5_taxID_1769908_model	0.6088
A0A9Q8USR0_taxID_5499_model	S8ARG7_taxID_1284197_model	0.6088
A0A210R239_taxID_6573_model	A0A210R2J1_taxID_6573_model	0.6088
A0A6M5YW59_taxID_2774151_model	A0AA40T4C7_taxID_2593771_model_A	0.6088
A0A1L9Q161_taxID_1036611_model_A	S8AAI6_taxID_1284197_model	0.6088
A0A8H5B6S5_taxID_2480587_model_A	A0AAV9GFL8_taxID_3040156_model	0.6088
A0A4U5PCS0_taxID_34508_model	A0A8R1Y3G8_taxID_6282_model	0.6088
A0A164PRN3_taxID_1314777_model_A	A0ABR3TC55_taxID_856260_model	0.6088
A0A507EI25_taxID_246404_model	A0AAD5XEV4_taxID_109957_model	0.6088
A0ACC3YYZ1_taxID_5467_model_A	S8BZR0_taxID_1284197_model	0.6088
A0A2T9ZCW7_taxID_133381_model_A	A0A9W8DLP7_taxID_417184_model_A	0.6088
A0AAN7UYZ7_taxID_326684_model	A0AAN8N233_taxID_47235_model	0.6088
A0A1H7VPR3_taxID_183556_model_A	A0ABY5LRC9_taxID_747523_model	0.6088
A0A9P4N5L3_taxID_147567_model_A	B6HTY5_taxID_500485_model	0.6088
A0A101MLX7_taxID_48697_model	A0AAN5YXU1_taxID_293939_model_A	0.6088
A0A507BNL8_taxID_1093900_model	A0AAE0UEY7_taxID_83679_model	0.6088
A0A016WQP8_taxID_53326_model	A0AA36CWW9_taxID_96644_model	0.6088
A0A8K0QVH6_taxID_798071_model	A0AAD6S7D4_taxID_1745969_model_A	0.6088
A0A210QME8_taxID_6573_model	A0AA88XIM2_taxID_66713_model	0.6088
A0A0L0TBD6_taxID_578462_model	A0AAD5U3C8_taxID_447962_model	0.6088
A0ABR3GF19_taxID_1032678_model	A0ABU5KX76_taxID_2219225_model	0.6088
A0A1M6UBL7_taxID_156994_model_A	A0ABS1DFY7_taxID_1088_model	0.6088
A0A1E3V4Z2_taxID_1752398_model	A0A1V6T2W4_taxID_254877_model	0.6088
A0A024T961_taxID_157072_model	A0A485KB07_taxID_120398_model_A	0.6088
A0A210R2J5_taxID_6573_model	A0A8B6FWG6_taxID_29158_model	0.6088
A0AAF3EDW5_taxID_2138241_model	J9F6E9_taxID_6293_model	0.6087
A0A0H1BRE8_taxID_2060906_model_A	A0A232M3P4_taxID_519963_model	0.6087
A0A232M3P4_taxID_519963_model	A0A9W9MFP2_taxID_2972120_model	0.6087
A0A812BCK9_taxID_158019_model	A0A8S3RAB7_taxID_6550_model	0.6087
A0A1V6R4C4_taxID_29845_model	A0A2S7YHM0_taxID_176275_model_A	0.6087
A0A1V6R4C4_taxID_29845_model	A0A9Q9RQ73_taxID_5127_model_A	0.6087
A0AAV9WYC9_taxID_2528407_model	A0ABR1TTI1_taxID_2905665_model	0.6087
A0A6A5QMV1_taxID_50730_model	A0ABY8UC38_taxID_3088_model	0.6087
A0AAD6D6A6_taxID_3151616_model	A0AAN6TAP9_taxID_2074819_model_A	0.6087
A0A4U0XX60_taxID_329884_model	A0A9P4WSQ5_taxID_1769908_model	0.6087
A0AAN7C0V6_taxID_252190_model	A0ABR1PV21_taxID_335848_model	0.6087
A0A8B8BJX3_taxID_6565_model	A0AA88XLZ1_taxID_66713_model	0.6087
A0A388LXR0_taxID_69332_model	A0A6G8RXV7_taxID_2715164_model	0.6087
A0A8B6BGF3_taxID_29158_model_A	A0A9D4ICM2_taxID_45954_model	0.6087
A0A9D4IDS9_taxID_45954_model	H6U5Z7_taxID_13208_model_A	0.6087
A0AAD5LBU8_taxID_114742_model	D0N9N0_taxID_403677_model	0.6087
A0ABR4NG98_taxID_2732419_model	A0ACC1K3Z8_taxID_2789366_model_A	0.6087
A0AA36CWW9_taxID_96644_model	A8XF53_taxID_6238_model	0.6087
A0A9W9VBH4_taxID_293559_model	B7VEV0_taxID_42249_model_A	0.6087
A0A168F2E9_taxID_1081108_model	A0AAV9VMU8_taxID_1796055_model_A	0.6087
A0A507FDJ6_taxID_246404_model_A	A0A8H5J9Q5_taxID_751941_model	0.6087
A0A8H5B6S5_taxID_2480587_model_A	A0A9P5GB19_taxID_36656_model	0.6087
A0A7C8IQU8_taxID_323545_model	B7VEV0_taxID_42249_model_A	0.6087
A0A3R7WGA7_taxID_112090_model_A	A0A9W7CFU9_taxID_2077276_model	0.6087
A0A8W8KA56_taxID_29159_model_A	A0AAN8JC93_taxID_87958_model	0.6087
A0A0H1BRE8_taxID_2060906_model_A	A0A164PRN3_taxID_1314777_model_A	0.6087
A0A9W9WQE3_taxID_1303715_model	A0AAD7TEA0_taxID_1111947_model	0.6087
A0A0G2GB29_taxID_158046_model	A0ACB8TSI7_taxID_378272_model	0.6087
A0ACC1S194_taxID_57161_model	W7HVJ8_taxID_1043628_model_A	0.6087
A0A165TU36_taxID_1314782_model	A0A507BB61_taxID_1093900_model	0.6087
A0A388LXR0_taxID_69332_model	A0A6I3KHZ9_taxID_2665159_model_A	0.6087
J9F3N8_taxID_6293_model	T1F079_taxID_6412_model_A	0.6087
A0AAD5SD55_taxID_64517_model	A0ABR4NG98_taxID_2732419_model	0.6087
A0A3E0DHW6_taxID_238540_model_A	A0ACC3CEB8_taxID_2788_model	0.6087
A0A6A6UE26_taxID_703497_model	A0ABR2XPU5_taxID_138064_model_A	0.6086
A0AAD7TEA0_taxID_1111947_model	A0AB34KA35_taxID_1052096_model	0.6086
A0AAD5V4M1_taxID_2056292_model	W3XKJ8_taxID_1229662_model	0.6086
A0A6A6VK76_taxID_1340428_model	A0A9P4TTN6_taxID_1048955_model	0.6086
A0A1R1YED9_taxID_133412_model_A	A0ACC1K3Z8_taxID_2789366_model_A	0.6086
A0A137P667_taxID_796925_model_A	A0A2T9YAU9_taxID_133385_model_A	0.6086
A0A0D2FU82_taxID_1442369_model	G1X7Q1_taxID_756982_model_A	0.6086
A0A1I4PP49_taxID_44574_model_A	A0AAP5IG72_taxID_2712845_model_A	0.6086
A0A1R1XH13_taxID_133412_model_A	A0ACC2TSA8_taxID_34485_model	0.6086
A0A1R0H9J9_taxID_133383_model_A	A0AAD5Y5W4_taxID_261099_model	0.6086
A0AAE0IQ25_taxID_516989_model_A	A0ABR4IDY3_taxID_176166_model	0.6086
A0A1I8AHN4_taxID_37863_model	A0A914V2B7_taxID_2011161_model	0.6086
A0A8H4RGI4_taxID_354080_model	A0AAV9VMU8_taxID_1796055_model_A	0.6086
A0A7R7XXA9_taxID_1220207_model	A0A8H4REF5_taxID_354080_model	0.6086
A0A397EBP2_taxID_112090_model	A0A8T1VFS8_taxID_109152_model	0.6086
A0A7C8NGK8_taxID_2813651_model_A	A0A9Q9RQ73_taxID_5127_model_A	0.6086
A0A8H5B6S5_taxID_2480587_model_A	A0AAN7WD97_taxID_574655_model	0.6086
A0AA38FN26_taxID_29808_model_A	A0AA88QFI1_taxID_112253_model	0.6086
A0A164MPH2_taxID_1314777_model	A0AAV9GWB4_taxID_3040156_model	0.6086
A0A1H7VPR3_taxID_183556_model_A	A0A973WA96_taxID_1404411_model_A	0.6086
A0A0C2W7D5_taxID_933852_model	A0AAV9X0N3_taxID_2528407_model	0.6086
A0A014PNW6_taxID_568076_model_A	G1XSL1_taxID_756982_model	0.6086
A0A0N4X7Y7_taxID_6290_model	A0ABD2L835_taxID_157864_model	0.6086
A0A8J7GKX2_taxID_619741_model_A	A0AAE7NQI3_taxID_858423_model	0.6086
A0A3N4HNW1_taxID_1160509_model	A0A3N4LW77_taxID_1051890_model	0.6086
A0A0N5CHB0_taxID_174720_model	A0ABD2KGI9_taxID_97005_model	0.6086
A0AAD5M2C2_taxID_114742_model	A0AAV2Z0Q5_taxID_4803_model	0.6086
A0A168F2E9_taxID_1081108_model	S7ZZK0_taxID_1284197_model_A	0.6086
A0A137PFI2_taxID_796925_model	A0A1R1PBT7_taxID_1213189_model_A	0.6086
A0AAN7C0V6_taxID_252190_model	A0AAN8NKR9_taxID_74498_model	0.6086
A0A7X5YKZ1_taxID_74314_model_A	A0ABZ1TQA4_taxID_1961_model_A	0.6085
A0A4T0VD25_taxID_80884_model_A	A0A9X0BDN5_taxID_1131564_model_A	0.6085
A0A7C8RKC7_taxID_2813651_model_A	A0A9P4MY33_taxID_1513339_model	0.6085
A0A6A5QMV1_taxID_50730_model	A0A9P4JTJ6_taxID_1513339_model	0.6085
A0A0F6AHE7_taxID_1129367_model	A0A6I3KHZ9_taxID_2665159_model_A	0.6085
A0AAJ0BD24_taxID_438768_model	G1XSL1_taxID_756982_model	0.6085
A0A507BNL8_taxID_1093900_model	A0A9P9APM6_taxID_1576542_model_A	0.6085
A0A9W9MFP2_taxID_2972120_model	A0AA40DQR4_taxID_260670_model_A	0.6085
A0AAD6DB28_taxID_911720_model	A0ACC2JI51_taxID_1108764_model	0.6085
A0A560H4D2_taxID_28077_model_A	A0ABT5BA12_taxID_2995305_model_A	0.6085
A0A914V2B7_taxID_2011161_model	A0AAV5VKD6_taxID_1538716_model	0.6085
A0A024SD58_taxID_1344414_model_A	A0A0U1MAB1_taxID_28573_model	0.6085
K1QMD1_taxID_29159_model	U5Y3T5_taxID_73031_model	0.6085
A0A2S2CSR8_taxID_2202148_model_A	A0A8J7L7N4_taxID_2794033_model	0.6085
A0A9W8H676_taxID_1126814_model	A0ACC2U6X5_taxID_34485_model_A	0.6085
A0A0G4IQ91_taxID_37360_model_A	A0AAN5XIX5_taxID_1396_model_A	0.6085
A0AAW0RWB0_taxID_1069075_model	J3NYP8_taxID_644352_model	0.6085
A0A016WQP8_taxID_53326_model	A0AAF5RUD6_taxID_6293_model	0.6085
A0A137P2U0_taxID_796925_model	A0A7R9Q0Z3_taxID_1979941_model_A	0.6085
A0A1H7VPR3_taxID_183556_model_A	A0A430HE78_taxID_2495579_model	0.6085
A0A0C2W7D5_taxID_933852_model	A0ABR4IDY3_taxID_176166_model	0.6085
A0A0G2GB29_taxID_158046_model	A1D120_taxID_331117_model	0.6085
A0AAD4L0L4_taxID_1131652_model	A0ABR3GF19_taxID_1032678_model	0.6085
A0A9W9WQE3_taxID_1303715_model	A0ACB6QAH6_taxID_673940_model_A	0.6085
A0A8B6EDW2_taxID_29158_model	A0AAE0T8E3_taxID_2493646_model	0.6085
A0A7C8NGK8_taxID_2813651_model_A	G1XSL1_taxID_756982_model	0.6085
A0A8H7IRY9_taxID_45133_model	A0AAN8MJL4_taxID_47235_model_A	0.6085
A0A167H3K1_taxID_1330018_model_A	A0A8H7IRY9_taxID_45133_model	0.6085
A0A8H6YHY9_taxID_230812_model_A	A0ACC1PKT5_taxID_42375_model	0.6085
A0A6J3LW51_taxID_1314786_model	A0A8H6YHY9_taxID_230812_model_A	0.6085
A0AAV9WVQ3_taxID_2528407_model	S7ZZK0_taxID_1284197_model_A	0.6085
A0A0D1ZZE1_taxID_253628_model	A0AAW0RWB0_taxID_1069075_model	0.6085
A0A8R1Y3G8_taxID_6282_model	A0ABD2JQD7_taxID_157864_model	0.6084
A0A1M2V476_taxID_154538_model	A0ABR3TC55_taxID_856260_model	0.6084
A0A2U1JAK2_taxID_133377_model_A	A0ABQ8PFV0_taxID_1424467_model	0.6084
A0A137PC55_taxID_796925_model_A	A0A1R1PS93_taxID_1213189_model_A	0.6084
A0A9D4IFB3_taxID_45954_model	A0AAF3EDW5_taxID_2138241_model	0.6084
A0A4S2MTZ1_taxID_341454_model	A0A4U0XX60_taxID_329884_model	0.6084
A0A388LJ84_taxID_69332_model	A0ABY5LRC9_taxID_747523_model	0.6084
A0A1S3HAX8_taxID_7574_model	A0A8S3QCE6_taxID_6550_model	0.6084
A0A7C8R885_taxID_2813651_model	A0A7C8RKC7_taxID_2813651_model_A	0.6084
A0A8W8JTC5_taxID_29159_model_A	A0A8W8JTD0_taxID_29159_model	0.6084
A0A8B8ABF3_taxID_6565_model	A0A8S3THT1_taxID_6550_model	0.6084
A0AAV9U1M6_taxID_1796055_model	A0AAV9UJ91_taxID_3140254_model_A	0.6084
A0A0G2FI58_taxID_1214573_model_A	A0AAE0NMD8_taxID_92902_model_A	0.6084
A0A9P5DU41_taxID_44412_model_A	A0AAD7TEA0_taxID_1111947_model	0.6084
A0A1L9Q161_taxID_1036611_model_A	A0AA40C5N3_taxID_869390_model_A	0.6084
A0A517N5I0_taxID_1930273_model_A	A0ABD6GFY7_taxID_373_model_A	0.6084
A0A9W9K980_taxID_116970_model	M5C5W9_taxID_1108050_model	0.6084
A0A2T9ZCW7_taxID_133381_model_A	A0A9W7ZTN6_taxID_417184_model_A	0.6084
A0A4P9YUC2_taxID_1712513_model	A0A9W8GHU5_taxID_417178_model_A	0.6084
A0A222YS18_taxID_106299_model	A0A8S3S1J4_taxID_6550_model	0.6084
A0AAE0I3J3_taxID_516989_model_A	A0ABR1WZQ3_taxID_1337664_model	0.6084
A0A4T0VD25_taxID_80884_model_A	A0A8E2ERP3_taxID_574774_model	0.6084
A0A222YTC9_taxID_106299_model_A	A0A8B6EB17_taxID_29158_model	0.6084
A0A8A1MPW2_taxID_5037_model	A0A8H6YHY9_taxID_230812_model_A	0.6084
A0A1I5PK02_taxID_1079859_model_A	A0A512M2B1_taxID_748831_model_A	0.6084
A0A0D1ZZE1_taxID_253628_model	A0A1W2TBG8_taxID_77044_model	0.6084
A0A914H5F4_taxID_31243_model	A0A915AYK0_taxID_6257_model	0.6084
A0A507BB61_taxID_1093900_model	A0A8E2ERP3_taxID_574774_model	0.6084
A0AAN5CH76_taxID_1317129_model	A0ABD2HV04_taxID_157864_model	0.6084
A0A2B7XQF2_taxID_1447875_model	A0A8H6A0W2_taxID_209559_model	0.6084
A0A014PNW6_taxID_568076_model_A	A0A6A6W7X2_taxID_470096_model	0.6084
A0A6A6W7X2_taxID_470096_model	A0A8H5B6S5_taxID_2480587_model_A	0.6084
A0A210QHN1_taxID_6573_model_A	A0A8W8JXI3_taxID_29159_model_A	0.6084
A0A3F2RHN5_taxID_325452_model	A0A8J5IJ88_taxID_2496075_model	0.6084
A0AAW0RWB0_taxID_1069075_model	T5ANU5_taxID_911162_model	0.6084
A0A0C2XCT6_taxID_933852_model	A0AAD6S7D4_taxID_1745969_model_A	0.6084
A0A9W6X9Y5_taxID_1490495_model	A0AAV2ZDU1_taxID_4803_model	0.6083
A0A210PWA4_taxID_6573_model_A	A0A8B8BGL0_taxID_6565_model_A	0.6083
A0A6A6UAE3_taxID_703497_model	A0AAD4F826_taxID_669026_model_A	0.6083
A0A137P2U9_taxID_796925_model	A0ACC1K3Z8_taxID_2789366_model_A	0.6083
A0A238URH8_taxID_1938746_model_A	A0A9X1T348_taxID_2907202_model_A	0.6083
A0AAD5Y5W4_taxID_261099_model	A0ABR4NDE5_taxID_2732419_model	0.6083
A0A507BNL8_taxID_1093900_model	A0ABR1UAY0_taxID_990691_model	0.6083
A0A1Y1YBC0_taxID_1314790_model	A0ACC1K3Z8_taxID_2789366_model_A	0.6083
A0A1R1Y0C8_taxID_133412_model_A	A0ACC1K3Z8_taxID_2789366_model_A	0.6083
A0A0D2FU82_taxID_1442369_model	A0A319DU28_taxID_1448320_model	0.6083
A0A9W8IT97_taxID_417176_model	A0ACC1HEN0_taxID_68401_model	0.6083
A0A914L211_taxID_6306_model	A0AA36DI36_taxID_96644_model_A	0.6083
A0ABR3TC55_taxID_856260_model	W7HVJ8_taxID_1043628_model_A	0.6083
A0A7C8NGK8_taxID_2813651_model_A	A0A8H4RGI4_taxID_354080_model	0.6083
A0AAV9VMU8_taxID_1796055_model_A	G1XSL1_taxID_756982_model	0.6083
A0AA39XPR0_taxID_869390_model	A0AAV9VMU8_taxID_1796055_model_A	0.6083
A0A8H5J9Q5_taxID_751941_model	A0A8H6KGA4_taxID_2175873_model	0.6083
A0A8T1WA89_taxID_221518_model	A0AAV1UU79_taxID_2874970_model	0.6083
A0ABT8KZU3_taxID_3051826_model_A	A8ZLP7_taxID_329726_model_A	0.6083
A0AA88YE74_taxID_66713_model	K1Q6D2_taxID_29159_model	0.6083
A0A1I5PK02_taxID_1079859_model_A	A0A1R3VBN3_taxID_1631249_model_A	0.6083
A0AAV9XIV8_taxID_2528407_model	A0ABR4H9X8_taxID_176169_model_A	0.6083
A0A917QDB2_taxID_690164_model_A	U3AIJ7_taxID_1337093_model	0.6083
A0A0A7CN07_taxID_1202772_model_A	A0A3M6VVA3_taxID_542832_model	0.6083
A0ACC1PKT5_taxID_42375_model	A0ACC3YYZ1_taxID_5467_model_A	0.6083
A0A6I3KHZ9_taxID_2665159_model_A	A0ABW2YH98_taxID_262323_model	0.6083
A0A7C8R885_taxID_2813651_model	A0AAV9WJA4_taxID_47236_model	0.6082
A0A0G4ICW5_taxID_1169474_model	A0A7S1A6W1_taxID_2966_model	0.6082
A0A0D6R7V1_taxID_56994_model	A0A507FAL9_taxID_246404_model	0.6082
A0A2T9YAU9_taxID_133385_model_A	A0A4P9XTI0_taxID_78915_model	0.6082
A0A9P4SB82_taxID_1346257_model_A	A0AA40DQR4_taxID_260670_model_A	0.6082
A0A9W9WQE3_taxID_1303715_model	A0AAN6YT11_taxID_2074819_model	0.6082
A0A0P7APX3_taxID_78410_model	A0AAN6SJ69_taxID_241081_model	0.6082
A0A1U7LR42_taxID_1198029_model	A0ABR1PV21_taxID_335848_model	0.6082
A0AAD4G8T3_taxID_1328754_model	A0ACC1SLU8_taxID_57161_model_A	0.6082
A0A7C8R885_taxID_2813651_model	A0ABR1UAY0_taxID_990691_model	0.6082
A0A0D1ZZE1_taxID_253628_model	A0A9P9APM6_taxID_1576542_model_A	0.6082
A0A397EM03_taxID_112090_model	A0A8T1WL70_taxID_109152_model	0.6082
A0A1L9Q161_taxID_1036611_model_A	A0A9P9WK24_taxID_1658444_model_A	0.6082
A0A914L211_taxID_6306_model	A0A914V2B7_taxID_2011161_model	0.6082
A0AAD5U8M0_taxID_447962_model	A0ACC2T351_taxID_34485_model_A	0.6082
A0A8J2SFI9_taxID_35677_model	A0ABR1G4W8_taxID_44056_model	0.6082
A0A512M2B1_taxID_748831_model_A	A0A8J7L7N4_taxID_2794033_model	0.6082
A0A1Y1W3Y5_taxID_61395_model	A0AAD5UFP1_taxID_261099_model	0.6082
A0A7X5YKZ1_taxID_74314_model_A	A0AA48LWU8_taxID_556182_model_A	0.6082
A0A396ZW50_taxID_112090_model	A0A6A3DEX7_taxID_53985_model_A	0.6082
A0A8H7IQP6_taxID_45133_model_A	A0AAE8N2C9_taxID_2041049_model	0.6082
A0A4P9YZB4_taxID_1712513_model	A0A9W8INL8_taxID_417176_model_A	0.6082
A0AAV9WVQ3_taxID_2528407_model	A0ACC3YYZ1_taxID_5467_model_A	0.6082
A0A9P4SB82_taxID_1346257_model_A	A0AAJ0BIF4_taxID_438768_model_A	0.6081
A0A210R2F8_taxID_6573_model	A0A6J8EA39_taxID_42192_model	0.6081
A0A9W9NGR8_taxID_63820_model	S8AAI6_taxID_1284197_model	0.6081
A0A0A2VY68_taxID_1245745_model	A0A9W8UQ41_taxID_2231603_model	0.6081
A0A8H4RGI4_taxID_354080_model	A0A9W8UQ41_taxID_2231603_model	0.6081
A0AAF3EDW5_taxID_2138241_model	T1F079_taxID_6412_model_A	0.6081
A0A6A6VK76_taxID_1340428_model	G1X7Q1_taxID_756982_model_A	0.6081
A0A6B2KZT0_taxID_1963864_model	A0ACC1HGN9_taxID_68401_model	0.6081
A0AAN7C0V6_taxID_252190_model	A0ABR1WGA9_taxID_335842_model	0.6081
A0A7C8NXU1_taxID_2813651_model_A	A0A9P4SB82_taxID_1346257_model_A	0.6081
A0A1Y2D1M5_taxID_329046_model	A0A2T9ZGW2_taxID_133381_model_A	0.6081
A0AA88XCP2_taxID_66713_model	A0AAE0W1K7_taxID_2493646_model	0.6081
A0A165TU36_taxID_1314782_model	A0A9P8HZL9_taxID_1670608_model	0.6081
A0A6P2D548_taxID_1210884_model	A0AAF6B471_taxID_1480154_model_A	0.6081
A0A553I4E8_taxID_2512241_model	A0AAW0GI35_taxID_2478898_model	0.6081
A0A507EUL6_taxID_246404_model_A	A0A8H7IQP6_taxID_45133_model_A	0.6081
F2TQ63_taxID_653446_model_A	S8AAI6_taxID_1284197_model	0.6081
A0A0F6AHE7_taxID_1129367_model	A0A562PHQ5_taxID_871742_model_A	0.6081
A0A2S7YHM0_taxID_176275_model_A	A0A9W9VBH4_taxID_293559_model	0.6081
A0A7S2CZV2_taxID_3111310_model_A	D7G530_taxID_2880_model	0.6081
A0A1L9Q161_taxID_1036611_model_A	A0AAD6DB28_taxID_911720_model	0.6081
A0A6J8E8F7_taxID_42192_model	A0A8B8EFI5_taxID_6565_model	0.6081
A0A2P6U0E0_taxID_3076_model	A0A6C0HZK6_taxID_1070528_model_A	0.6081
A0A1J9Q075_taxID_1658174_model	A0AAN7ADW1_taxID_1536484_model	0.6081
A0A436ZMY2_taxID_97331_model	S8BZR0_taxID_1284197_model	0.6081
A0AAN8MJL4_taxID_47235_model_A	S8BZR0_taxID_1284197_model	0.6081
