rep1	rep2	min_tm
A0A0N4SWM8_taxID_6280_model	A0ABD2I4S2_taxID_97005_model	0.4914
A0A1V6PRI1_taxID_416450_model	B2VY53_taxID_426418_model	0.4914
A0A1X7RRH8_taxID_1276538_model_A	A0A8H4QR39_taxID_354080_model_A	0.4913
A0ABW7AQ69_taxID_3351344_model	K0B2W2_taxID_1229908_model_A	0.4913
A0A1V9YBP5_taxID_1202772_model	W4H175_taxID_112090_model	0.4911
A0A0F7RVY0_taxID_49012_model_A	A0A317XLV9_taxID_1882483_model	0.4910
A0AA39HID6_taxID_289476_model	W6NCB7_taxID_6289_model	0.4910
A0A0G2GEG2_taxID_420778_model_A	A0A8H7EGD0_taxID_1187904_model	0.4910
A0A067BRT6_taxID_695850_model	A0A397DXJ3_taxID_112090_model	0.4910
A0A0V1G4S3_taxID_6337_model	A0A914W9Q0_taxID_2011161_model	0.4909
A0A317XLV9_taxID_1882483_model	I2FTP4_taxID_120017_model_A	0.4908
A0A238C4W2_taxID_387005_model	A0AA36DH95_taxID_96644_model_A	0.4908
A0A507FDN0_taxID_246404_model	A0A9P9WMZ2_taxID_1658444_model_A	0.4907
A0A6J8DAY9_taxID_42192_model	A0A8J1XGG3_taxID_6347_model	0.4907
A0A5M9J7X0_taxID_38448_model	A0A8H7EGD0_taxID_1187904_model	0.4906
A0A0V1KR57_taxID_6335_model	A0A915I8K9_taxID_13658_model	0.4906
A0A3R7WQH8_taxID_112090_model	W4H175_taxID_112090_model	0.4905
A0A915PAR4_taxID_298350_model_A	W6NCB7_taxID_6289_model	0.4904
A0A418AQE9_taxID_157072_model	W4H175_taxID_112090_model	0.4904
A0A0A7CPE6_taxID_1202772_model	W4H234_taxID_112090_model	0.4904
A0A6J8DAY9_taxID_42192_model	A0A8B8F0Y1_taxID_6565_model	0.4903
A0A6J8DAY9_taxID_42192_model	A0A8B6CNP6_taxID_29158_model	0.4903
A0A2P6U1N3_taxID_3076_model_A	F9G554_taxID_660025_model	0.4903
A0A0V1BIN6_taxID_6334_model	W6NCB7_taxID_6289_model	0.4903
A0A077R9S7_taxID_1398559_model_A	I2FTP4_taxID_120017_model_A	0.4903
A0ABR3UFL0_taxID_48095_model	S3CMF3_taxID_1116229_model	0.4903
A0A7S2JTA5_taxID_1333877_model	A0ABP0KF76_taxID_1381693_model_A	0.4902
A0A210R253_taxID_6573_model	A0A8S3V8L1_taxID_6550_model	0.4902
A0A8B8ESA4_taxID_6565_model_A	A0A8S3V8L1_taxID_6550_model	0.4902
A0A162K920_taxID_1081108_model	A0A166CKA0_taxID_1314776_model	0.4902
A0A0L8IDI7_taxID_37653_model	A0AAV4IQ38_taxID_1093978_model	0.4902
A0A8B8ESA4_taxID_6565_model_A	A0ABY7EX19_taxID_6604_model	0.4902
A0A396RNU1_taxID_2305907_model	A0A7S7SGR7_taxID_1473598_model	0.4901
A0A8B6CPY6_taxID_29158_model_A	A0A8B6G9L0_taxID_29158_model_A	0.4901
A0A5N5QPM2_taxID_1582974_model	A0A8H7H787_taxID_456999_model	0.4899
A0A3R6VRZ5_taxID_157072_model	W4H175_taxID_112090_model	0.4899
A0A0V1DE70_taxID_45882_model	A0A914W9Q0_taxID_2011161_model	0.4898
A0A210R253_taxID_6573_model	A0A8S3R6L7_taxID_6550_model_A	0.4897
A0A0V0TGR2_taxID_144512_model	W6NCB7_taxID_6289_model	0.4897
A0A0R3RX42_taxID_1147741_model_A	A0A4E9FIB1_taxID_6279_model	0.4897
A0A9P9WMZ2_taxID_1658444_model_A	A0AAD4FBU9_taxID_669026_model_A	0.4897
A0A183TFI9_taxID_70667_model	A0ACC2HA47_taxID_75939_model	0.4897
A0A0V1KD92_taxID_6337_model	A0AAF3FHG4_taxID_2138241_model_A	0.4896
A0A8H3BPP3_taxID_456999_model	A0A8H7LLC6_taxID_456999_model_A	0.4896
A0A8H5L9I1_taxID_48495_model_A	A0A8H5UJH2_taxID_48507_model_A	0.4895
A0A5M9J7X0_taxID_38448_model	A0ABR3UFL0_taxID_48095_model	0.4895
A0A8H4QR39_taxID_354080_model_A	A0AAQ3LZX8_taxID_150365_model	0.4894
A0A4R8T272_taxID_1347389_model	A0AAD4EYT8_taxID_669026_model_A	0.4894
A0A8S3RHI5_taxID_6550_model_A	A0A915JY09_taxID_13658_model	0.4894
A0A8S2MFL9_taxID_1234261_model	A0AAV9ILT6_taxID_3028027_model	0.4894
A0A0G4N7R0_taxID_100787_model	A0AAD6NB37_taxID_5083_model_A	0.4894
A0AAN5YXZ8_taxID_282268_model	A0ACC1PD21_taxID_42375_model	0.4894
A0A024TEL4_taxID_157072_model	A0A067D814_taxID_695850_model	0.4893
A0A1W6SSH7_taxID_1288494_model_A	A0A3B0YDV7_taxID_652676_model_A	0.4893
A0AAN4ZCE4_taxID_1317129_model	W6NCB7_taxID_6289_model	0.4893
A0A183I077_taxID_387005_model	A0AAN4ZCE4_taxID_1317129_model	0.4892
A0A3P7DNC2_taxID_6293_model	A0AAF3EKL4_taxID_2138241_model	0.4892
A0A250IQN3_taxID_1294270_model_A	A0AAV2VYF3_taxID_1238450_model	0.4891
A0A067D814_taxID_695850_model	A0A3R6VRZ5_taxID_157072_model	0.4891
A0A388KHX6_taxID_69332_model	A0A5J5BCR2_taxID_561372_model_A	0.4891
A0A9P7HHT8_taxID_40199_model	L7JPW8_taxID_1143193_model	0.4891
A0AAE0W2I3_taxID_2493646_model	K1Q6D2_taxID_29159_model	0.4891
A0A183C149_taxID_36090_model	A0A1I9G629_taxID_6279_model	0.4890
A0A0V1I3Y0_taxID_268475_model	A0A914W9Q0_taxID_2011161_model	0.4890
A0A3P7DNC2_taxID_6293_model	A0ABD2I4S2_taxID_97005_model	0.4889
A0A8H6GM20_taxID_100902_model	A0ABR3V8J2_taxID_85995_model	0.4889
A0A163HZN4_taxID_5454_model_A	A0ABQ0CQG4_taxID_79588_model_A	0.4888
A0A8B6BKM4_taxID_29158_model_A	A0ABD3VH26_taxID_1069815_model	0.4887
A0A2H1GBQ4_taxID_1276532_model_A	A0ABR0JJU7_taxID_1016849_model_A	0.4886
A0A0V1BIN6_taxID_6334_model	A0A915I8K9_taxID_13658_model	0.4886
A0A0V0YE73_taxID_6337_model	W6NCB7_taxID_6289_model	0.4886
A0A0N0DC34_taxID_179993_model	A0A9P7UD37_taxID_1209932_model	0.4886
A0A8H5UJH2_taxID_48507_model_A	A0AAD6NB37_taxID_5083_model_A	0.4886
A0A915JY09_taxID_13658_model	A0AA36CWW9_taxID_96644_model	0.4885
A0A7D5Z204_taxID_500148_model	G1X3U2_taxID_756982_model_A	0.4885
A0A364MXI7_taxID_183478_model	A0A4Q2V7C7_taxID_451672_model	0.4884
A0A364MXI7_taxID_183478_model	A0A8H6GM20_taxID_100902_model	0.4884
A0A0V0TGR2_taxID_144512_model	A0A915I8K9_taxID_13658_model	0.4881
A0A7S2W132_taxID_1034831_model	A0AAD7XMM2_taxID_2483200_model	0.4880
A0A8B8F0Y1_taxID_6565_model	A0A8S3R6L7_taxID_6550_model_A	0.4880
A0A9W8TQN1_taxID_114810_model	A0ACC3CB14_taxID_2788_model	0.4880
A0A9P8ZYD0_taxID_152316_model	A0AAE8STA2_taxID_2041049_model	0.4880
A0A179HCZ8_taxID_33203_model	A0AAD6NB37_taxID_5083_model_A	0.4879
A0A0V1DE70_taxID_45882_model	A0AAN4ZCE4_taxID_1317129_model	0.4879
A0A365MYK5_taxID_948311_model_A	A0A4U0XX60_taxID_329884_model	0.4879
A0AAE3YLB9_taxID_137266_model_A	A0ABR6YEY6_taxID_2762297_model_A	0.4879
A0A016T0A5_taxID_53326_model	A0A183I077_taxID_387005_model	0.4878
A0A0F8A0A1_taxID_1043627_model	A0AAD5DEJ1_taxID_2649997_model	0.4878
A0A2S6BQA0_taxID_357750_model	A0A5N6JRM5_taxID_61186_model	0.4878
A0A0F8A0A1_taxID_1043627_model	A0A163HZN4_taxID_5454_model_A	0.4878
A0A183C149_taxID_36090_model	A0AA36DH95_taxID_96644_model_A	0.4877
A0A210R253_taxID_6573_model	A0ABY7EX19_taxID_6604_model	0.4877
A0A0V1JHS7_taxID_6337_model	A0AAF3EKL4_taxID_2138241_model	0.4876
A0A085M8H3_taxID_68888_model	W6NCB7_taxID_6289_model	0.4875
A0ABR3V8J2_taxID_85995_model	S3CMF3_taxID_1116229_model	0.4875
A0A0V1I3Y0_taxID_268475_model	A0AAF3EKL4_taxID_2138241_model	0.4875
A0A0P7APX3_taxID_78410_model	A0A2P6U1N3_taxID_3076_model_A	0.4875
A0A6J8DAY9_taxID_42192_model	A0A8B6BKM4_taxID_29158_model_A	0.4874
A0A7C8Q0E6_taxID_2813651_model	A0AAD4EYT8_taxID_669026_model_A	0.4874
A0A2N3MXV9_taxID_41688_model_A	A0AA37L8J5_taxID_700344_model_A	0.4872
A0A0G2GEG2_taxID_420778_model_A	A0AAN5YGU4_taxID_293939_model	0.4872
A0A8H4QR39_taxID_354080_model_A	F0XF66_taxID_655863_model	0.4871
A0A6S7IY75_taxID_317549_model_A	A0AAD9QB69_taxID_6130_model	0.4871
A0A2C5YKI6_taxID_2004952_model	A0ACC1PD21_taxID_42375_model	0.4871
A0A8X6KWP2_taxID_2740835_model	A0AAD9L024_taxID_27915_model	0.4870
A0A7S0FYS9_taxID_73915_model	A0ABN8N4G6_taxID_104759_model_A	0.4870
A0A4P9X7U9_taxID_1555241_model	A0AAD5SCX3_taxID_64517_model	0.4870
A0A084G098_taxID_563466_model	A0A0G4N7R0_taxID_100787_model	0.4870
A0A067D814_taxID_695850_model	K3X5C6_taxID_431595_model	0.4869
A0A812WL81_taxID_1628268_model	A0ABP0KF76_taxID_1381693_model_A	0.4868
A0A077ZGT3_taxID_36087_model	A0A914W9Q0_taxID_2011161_model	0.4868
A0AAV4IQ38_taxID_1093978_model	A0ABM1B806_taxID_6850_model	0.4868
A0A0V1DE70_taxID_45882_model	A0AAF3EKL4_taxID_2138241_model	0.4868
A0A0G2GEG2_taxID_420778_model_A	A0ABR3UFL0_taxID_48095_model	0.4868
A0A6J8CIJ8_taxID_42192_model	A0AAE0W2I3_taxID_2493646_model	0.4868
A0ABR3V8J2_taxID_85995_model	B2VY53_taxID_426418_model	0.4868
A0A4Q2V7C7_taxID_451672_model	A0A8K0WPV5_taxID_80388_model_A	0.4867
A0A2N3MXV9_taxID_41688_model_A	A0A9N8JDS5_taxID_2773715_model_A	0.4867
A0A084G098_taxID_563466_model	A0AAD4FBU9_taxID_669026_model_A	0.4867
A0A0F4GBJ7_taxID_1047168_model	A0AAQ3LZX8_taxID_150365_model	0.4866
A0A016T0A5_taxID_53326_model	A0A3P7DNC2_taxID_6293_model	0.4866
A0A6A5SIC2_taxID_706981_model	A0A8H7E8W0_taxID_1187904_model	0.4865
A0A0G2GEG2_taxID_420778_model_A	S3CMF3_taxID_1116229_model	0.4864
A0A016T0A5_taxID_53326_model	A0AAF3EKL4_taxID_2138241_model	0.4864
A0A7Y6A0K8_taxID_144055_model	A0ABU8FF18_taxID_3127667_model	0.4864
A0A365MYK5_taxID_948311_model_A	G1X3U2_taxID_756982_model_A	0.4864
A0ABY7EVT9_taxID_6604_model	K1QAP4_taxID_29159_model	0.4863
A0A4Q2D856_taxID_2316362_model	A0AAD6NB37_taxID_5083_model_A	0.4863
A0A8J1TDZ8_taxID_6347_model	A0AAJ8BCI9_taxID_8187_model	0.4863
A0A8W8J4S3_taxID_29159_model	A0A8X6KWP2_taxID_2740835_model	0.4863
A0A1F8A6I4_taxID_109264_model_A	A0ABR3V8J2_taxID_85995_model	0.4863
A0A8S3SWK0_taxID_6550_model	A0AAD5UAC9_taxID_447962_model	0.4862
A0A364MXI7_taxID_183478_model	A0A8H4YZH8_taxID_48485_model	0.4861
A0A066RUA7_taxID_1654360_model	A0A5P8W6J8_taxID_2653204_model	0.4861
A0A067D814_taxID_695850_model	A0A418AQE9_taxID_157072_model	0.4861
A0ABY7ESX1_taxID_6604_model	K1QAP4_taxID_29159_model	0.4861
A0A5P8W6J8_taxID_2653204_model	A0ABR9BSA8_taxID_2774143_model	0.4861
A0A183C149_taxID_36090_model	A0A238C4W2_taxID_387005_model	0.4861
A0A8B6G957_taxID_29158_model_A	A0ABY7EX19_taxID_6604_model	0.4860
A0A0N4SWM8_taxID_6280_model	A0AA36CWW9_taxID_96644_model	0.4860
A0A8H4RXW4_taxID_354080_model_A	A0ABR2XFG3_taxID_138064_model_A	0.4860
A0A2S6BQA0_taxID_357750_model	A0ABR2XFG3_taxID_138064_model_A	0.4860
A0A139HFA6_taxID_321146_model_A	A0A8H4YZH8_taxID_48485_model	0.4859
A0A9N8JDS5_taxID_2773715_model_A	A0A9P3CF74_taxID_84275_model	0.4859
A0A8J1TDZ8_taxID_6347_model	A0AAV4IQ38_taxID_1093978_model	0.4857
A0A8B6CNP6_taxID_29158_model	A0A8B8F0Y1_taxID_6565_model	0.4856
A0A5Q4BMU6_taxID_2078593_model	A0AAN5YXZ8_taxID_282268_model	0.4856
A0A0G2GEG2_taxID_420778_model_A	A0A139HFA6_taxID_321146_model_A	0.4855
A0A5M9J7X0_taxID_38448_model	S3CMF3_taxID_1116229_model	0.4855
A0A0V1G4S3_taxID_6337_model	A0AAF3FHG4_taxID_2138241_model_A	0.4854
A0A8H4YZH8_taxID_48485_model	A0ACC2IQ67_taxID_749465_model_A	0.4854
A0ABQ0CQG4_taxID_79588_model_A	A0ACC0V4A4_taxID_47278_model	0.4854
A0ABR3V8J2_taxID_85995_model	A0ACC1NLV5_taxID_42375_model	0.4854
E6ZRP4_taxID_999809_model_A	W3VU69_taxID_84754_model	0.4854
A0ABQ9EAR7_taxID_220873_model	A0ABY7ESX1_taxID_6604_model	0.4853
A0A066RUA7_taxID_1654360_model	A0A250IQN3_taxID_1294270_model_A	0.4852
A0A2A6BT42_taxID_54126_model	A0A914E549_taxID_290746_model	0.4852
A0A1V6PRI1_taxID_416450_model	A0A9N8JDS5_taxID_2773715_model_A	0.4851
A0A6J8AZI7_taxID_42192_model	A0A6J8ENF3_taxID_42192_model_A	0.4851
A0A8S3SWK0_taxID_6550_model	A0ACC2TVV6_taxID_34485_model	0.4850
A0A397DXJ3_taxID_112090_model	W4H175_taxID_112090_model	0.4850
A0A6A5SIC2_taxID_706981_model	A0AAN4PPE5_taxID_293939_model	0.4849
A0A0L8IDI7_taxID_37653_model	A0A2G8L6J4_taxID_307972_model	0.4849
A0A137P4M5_taxID_796925_model	A0ABR4N804_taxID_2732419_model	0.4848
A0A5M9J7X0_taxID_38448_model	A0ABR3V8J2_taxID_85995_model	0.4848
A0A8S3R6L7_taxID_6550_model_A	A0ABY7EX19_taxID_6604_model	0.4847
A0A1V9YBP5_taxID_1202772_model	W4H234_taxID_112090_model	0.4845
A0A8H4YZH8_taxID_48485_model	A0A9P3CF74_taxID_84275_model	0.4845
A0A6G0X2P4_taxID_100861_model_A	T0PNV2_taxID_1156394_model	0.4844
A0A4S4MP01_taxID_2447956_model	L7JPW8_taxID_1143193_model	0.4844
A0A8H7E8W0_taxID_1187904_model	B2VY53_taxID_426418_model	0.4844
A0ABY7EX19_taxID_6604_model	K1Q6D2_taxID_29159_model	0.4844
A0A9N8JDS5_taxID_2773715_model_A	A0ABR3UFL0_taxID_48095_model	0.4843
A0A3M6UM69_taxID_46731_model	A0ABN8M8J6_taxID_104178_model	0.4842
A0AA42B8L4_taxID_1215918_model	A0AAV2VYF3_taxID_1238450_model	0.4841
A0A4Q2V7C7_taxID_451672_model	A0ABR3UFL0_taxID_48095_model	0.4841
A0A1V6PRI1_taxID_416450_model	A0A8H7EGD0_taxID_1187904_model	0.4841
A0ACC0V4A4_taxID_47278_model	G1X3U2_taxID_756982_model_A	0.4841
A0A9P3CF74_taxID_84275_model	A0AAD4EYT8_taxID_669026_model_A	0.4841
A0A1I9G629_taxID_6279_model	A0A2A6BT42_taxID_54126_model	0.4840
A0A0N0DC34_taxID_179993_model	A0A2C5YKI6_taxID_2004952_model	0.4840
A0A3B0YDV7_taxID_652676_model_A	Q2Y722_taxID_323848_model_A	0.4840
A0A914E549_taxID_290746_model	A0ABD2I4S2_taxID_97005_model	0.4839
A0A4Q2D856_taxID_2316362_model	A0A8H4QR39_taxID_354080_model_A	0.4838
A0A179HCZ8_taxID_33203_model	A0A7C8Q0E6_taxID_2813651_model	0.4838
A0A364MXI7_taxID_183478_model	A0A5M9J7X0_taxID_38448_model	0.4837
A0A4S4MP01_taxID_2447956_model	A0AAD5DEJ1_taxID_2649997_model	0.4836
A0AA36DH95_taxID_96644_model_A	A0AA39HID6_taxID_289476_model	0.4836
A0A8B6GYH0_taxID_29158_model_A	A0ABD3VH26_taxID_1069815_model	0.4835
A0A914E549_taxID_290746_model	A0A915N8X1_taxID_6303_model	0.4835
A0A6J8AZI7_taxID_42192_model	A0A6J8DAY9_taxID_42192_model	0.4835
A0A0V1ESS6_taxID_6337_model	A0A914W9Q0_taxID_2011161_model	0.4835
A0A6J8AZI7_taxID_42192_model	A0A8S3R6L7_taxID_6550_model_A	0.4834
A0A0N4SWM8_taxID_6280_model	A0A915N8X1_taxID_6303_model	0.4834
A0ABR1FIC3_taxID_44056_model	A0ABR1FQU3_taxID_44056_model	0.4833
A0A3M6UM69_taxID_46731_model	A0ABN8SN36_taxID_104178_model	0.4832
A0ABR4KUJ7_taxID_1810923_model	F9G554_taxID_660025_model	0.4832
A0A6J8AZI7_taxID_42192_model	A0A8J1T8Q4_taxID_6347_model	0.4832
A0A2T5IGT7_taxID_1231_model_A	A0A3B0YDV7_taxID_652676_model_A	0.4832
A0A0V1JHS7_taxID_6337_model	A0AAN4ZCE4_taxID_1317129_model	0.4831
A0A8B6CNP6_taxID_29158_model	A0A8J1T8Q4_taxID_6347_model	0.4831
A0A016T0A5_taxID_53326_model	A0AA36DH95_taxID_96644_model_A	0.4831
A0A0V1I3Y0_taxID_268475_model	A0AAN4ZCE4_taxID_1317129_model	0.4831
A0A9N8JDS5_taxID_2773715_model_A	A0AAN5YGU4_taxID_293939_model	0.4830
A0A8B6BMR6_taxID_29158_model_A	A0ABD3VH26_taxID_1069815_model	0.4828
A0A6J8AZI7_taxID_42192_model	W6NCB7_taxID_6289_model	0.4828
A0A364MXI7_taxID_183478_model	A0A6A5SIC2_taxID_706981_model	0.4827
A0A5N6JRM5_taxID_61186_model	A0A8K0WPV5_taxID_80388_model_A	0.4827
A0A0P7APX3_taxID_78410_model	G1X3U2_taxID_756982_model_A	0.4827
A0A2P6TX23_taxID_3076_model	A0A812WL81_taxID_1628268_model	0.4826
A0A8H5UJH2_taxID_48507_model_A	A0A8H7B393_taxID_1187904_model_A	0.4826
A0A6J8CL61_taxID_42192_model_A	A0ABD3VH26_taxID_1069815_model	0.4826
A0A8B6G9L0_taxID_29158_model_A	A0A8S3THT1_taxID_6550_model	0.4825
A0AA36CWW9_taxID_96644_model	A0ABD3VH26_taxID_1069815_model	0.4825
A0A485L8F1_taxID_120398_model	T0PU14_taxID_1156394_model	0.4825
A0ABR2XFG3_taxID_138064_model_A	A0ABR3UFL0_taxID_48095_model	0.4825
A0A8H3DZ25_taxID_456999_model_A	A0A8H8PB78_taxID_456999_model	0.4825
A0ACC2IQ67_taxID_749465_model_A	W6ZHH7_taxID_930090_model	0.4824
A0A183I077_taxID_387005_model	A0A2A6BT42_taxID_54126_model	0.4822
A0A0V0S806_taxID_6336_model	W6NCB7_taxID_6289_model	0.4822
A0A5C3EP17_taxID_86804_model_A	E6ZRP4_taxID_999809_model_A	0.4821
A0A139HFA6_taxID_321146_model_A	A0A5N6JRM5_taxID_61186_model	0.4821
A0A0N4SWM8_taxID_6280_model	A0AAF3EKL4_taxID_2138241_model	0.4821
A0A0F8A0A1_taxID_1043627_model	A0A4S4MP01_taxID_2447956_model	0.4821
A0A0V1DE70_taxID_45882_model	A0A915PAR4_taxID_298350_model_A	0.4820
A0ABY7EX19_taxID_6604_model	W6NCB7_taxID_6289_model	0.4820
A0A5S6QIU3_taxID_70415_model	A0A915KKL6_taxID_13658_model	0.4820
A0A0V1JHS7_taxID_6337_model	A0A915PAR4_taxID_298350_model_A	0.4819
A0A6P8I583_taxID_6105_model	A0ABN8N4G6_taxID_104759_model_A	0.4819
A0A179HCZ8_taxID_33203_model	A0ABR2XFG3_taxID_138064_model_A	0.4818
A0A8B6CNP6_taxID_29158_model	A0ABY7EX19_taxID_6604_model	0.4818
A0A1V9YBP5_taxID_1202772_model	A0A3R7WQH8_taxID_112090_model	0.4817
A0A914E549_taxID_290746_model	A0AA39HID6_taxID_289476_model	0.4817
A0A0V1KD92_taxID_6337_model	A0A914W9Q0_taxID_2011161_model	0.4817
A0AA88YDI9_taxID_66713_model	A0ABD3VH26_taxID_1069815_model	0.4817
A0A8K0WPV5_taxID_80388_model_A	A0AAD4EYT8_taxID_669026_model_A	0.4816
A0A183I077_taxID_387005_model	A0A1I9G629_taxID_6279_model	0.4815
A0A1I7VBE5_taxID_7209_model	A0A915N8X1_taxID_6303_model	0.4815
A0A8B8F0Y1_taxID_6565_model	A0A8S3V8L1_taxID_6550_model	0.4815
A0AAN5YGU4_taxID_293939_model	A0ACC2IQ67_taxID_749465_model_A	0.4815
A0A0N0DC34_taxID_179993_model	A0A5Q4BMU6_taxID_2078593_model	0.4815
A0A9P3CF74_taxID_84275_model	A0ABR2XFG3_taxID_138064_model_A	0.4815
A0A3S0ZXU8_taxID_188477_model	K1Q6D2_taxID_29159_model	0.4815
A0A0L8ICD6_taxID_37653_model	A0A2G8L6J4_taxID_307972_model	0.4814
A0A127Z996_taxID_49012_model_A	E6ZRP4_taxID_999809_model_A	0.4814
A0ABR1FIC3_taxID_44056_model	A0ABR1GFH3_taxID_44056_model	0.4814
A0A183I077_taxID_387005_model	A0ABD2I4S2_taxID_97005_model	0.4813
A0A3S0ZXU8_taxID_188477_model	A0A8B6GY87_taxID_29158_model_A	0.4813
A0A915I8K9_taxID_13658_model	A0AAF3FHG4_taxID_2138241_model_A	0.4813
A0A1I9G629_taxID_6279_model	A0AA36CWW9_taxID_96644_model	0.4813
A0A1F8A6I4_taxID_109264_model_A	A0ACC2IQ67_taxID_749465_model_A	0.4813
A0A914C4K9_taxID_290746_model	A0AAN4ZCE4_taxID_1317129_model	0.4813
A0A179HCZ8_taxID_33203_model	B2VY53_taxID_426418_model	0.4812
A0A3P7DNC2_taxID_6293_model	A0AA36CWW9_taxID_96644_model	0.4812
A0AAD6NB37_taxID_5083_model_A	A0ABR1WCT8_taxID_335842_model	0.4812
A0A8S3SWK0_taxID_6550_model	A0ABD3VH26_taxID_1069815_model	0.4812
A0A179HCZ8_taxID_33203_model	A0A5N6JRM5_taxID_61186_model	0.4811
A0A0L8IDI7_taxID_37653_model	A0ABM1B806_taxID_6850_model	0.4811
A0A8J1T8Q4_taxID_6347_model	A0A8S3SWK0_taxID_6550_model	0.4811
A0A1I4VE96_taxID_44574_model_A	A0A3B0YDV7_taxID_652676_model_A	0.4811
A0A8J1T8Q4_taxID_6347_model	A0A8S3RHI5_taxID_6550_model_A	0.4810
A0A0V1I3Y0_taxID_268475_model	A0A915PAR4_taxID_298350_model_A	0.4810
A0AAD4EYT8_taxID_669026_model_A	A0ACC2IQ67_taxID_749465_model_A	0.4809
A0A364MXI7_taxID_183478_model	A0A5N6JRM5_taxID_61186_model	0.4808
A0A066RUA7_taxID_1654360_model	A0AAN5XIX5_taxID_1396_model_A	0.4808
A0A914C4K9_taxID_290746_model	A0AAF3EKL4_taxID_2138241_model	0.4808
A0A1I7VBE5_taxID_7209_model	A0ABW7AQ69_taxID_3351344_model	0.4807
A0A1I9G629_taxID_6279_model	A0AAF5PZK9_taxID_6293_model	0.4807
A0A6B2KZX3_taxID_1963864_model	A0A8H3DZ25_taxID_456999_model_A	0.4807
A0A915N8X1_taxID_6303_model	W2TLA4_taxID_51031_model	0.4805
A0ABN8N3E0_taxID_104178_model	A0ABN8RHG1_taxID_104759_model	0.4805
A0AA39UQR7_taxID_153913_model_A	A0ABQ8FRP3_taxID_1357716_model_A	0.4804
A0A4S4MP01_taxID_2447956_model	A0ABR4K145_taxID_176178_model	0.4804
A0A8H5UJH2_taxID_48507_model_A	A0ABR2XFG3_taxID_138064_model_A	0.4804
A0A085M8H3_taxID_68888_model	A0A914W9Q0_taxID_2011161_model	0.4803
A0A8B6GY87_taxID_29158_model_A	A0ABY7ESX1_taxID_6604_model	0.4803
A0A6A5SIC2_taxID_706981_model	A0AAD6NB37_taxID_5083_model_A	0.4803
A0A2C5YKI6_taxID_2004952_model	A0AAN5YXZ8_taxID_282268_model	0.4803
A0A0G4N7R0_taxID_100787_model	A0ABN8SN36_taxID_104178_model	0.4802
A0A8H3D1S1_taxID_456999_model	A0A8H7LLC6_taxID_456999_model_A	0.4802
A0A1V6PRI1_taxID_416450_model	A0AAD6NB37_taxID_5083_model_A	0.4802
A0A2P6U1N3_taxID_3076_model_A	A0A8H5Z2U4_taxID_1567541_model	0.4801
A0A915PAR4_taxID_298350_model_A	A0AAF3FHG4_taxID_2138241_model_A	0.4800
A0A084G098_taxID_563466_model	A0AAE8SXX8_taxID_2041049_model_A	0.4800
A0AAD5UGL0_taxID_261099_model	A0ABR4NFV2_taxID_2732419_model_A	0.4800
A0A8J1T8Q4_taxID_6347_model	K1Q6D2_taxID_29159_model	0.4800
A0A1G5SEQ3_taxID_51642_model_A	A0A3B0YDV7_taxID_652676_model_A	0.4800
A0A0L8ICD6_taxID_37653_model	A0ABM1B806_taxID_6850_model	0.4799
A0A2N8UKW6_taxID_72559_model_A	A0A4U7KZ21_taxID_280036_model_A	0.4799
A0AA39HID6_taxID_289476_model	A0AAF3EKL4_taxID_2138241_model	0.4798
A0A1G6RZ21_taxID_1419277_model	A0A3B1A6T7_taxID_652676_model_A	0.4798
A0A0R3RX42_taxID_1147741_model_A	A0AAN4ZCE4_taxID_1317129_model	0.4798
A0A8H7EE27_taxID_1187904_model	R0ISP9_taxID_671987_model	0.4797
A0A016T0A5_taxID_53326_model	A0A915N8X1_taxID_6303_model	0.4797
A0A8H3BPP3_taxID_456999_model	A0A8H8PB78_taxID_456999_model	0.4797
A0A085M8H3_taxID_68888_model	A0AAF3FHG4_taxID_2138241_model_A	0.4796
A0A6J8CIJ8_taxID_42192_model	A0AA88YDI9_taxID_66713_model	0.4796
A0A3P7DNC2_taxID_6293_model	A0A915N8X1_taxID_6303_model	0.4795
A0A364MXI7_taxID_183478_model	A0ACC2IQ67_taxID_749465_model_A	0.4794
A0A5J5BCR2_taxID_561372_model_A	A0A5J9TU90_taxID_38414_model	0.4794
A0A0P7APX3_taxID_78410_model	A0ABR4KUJ7_taxID_1810923_model	0.4794
A0A0V1JHS7_taxID_6337_model	A0AA36CWW9_taxID_96644_model	0.4793
B2VY53_taxID_426418_model	N4XMY1_taxID_665024_model	0.4793
A0AA88AFA7_taxID_3494_model_A	A0AAD2E0S8_taxID_56036_model	0.4793
A0A0N0DC34_taxID_179993_model	A0ACC1PD21_taxID_42375_model	0.4793
A0A183C149_taxID_36090_model	A0A914E549_taxID_290746_model	0.4793
A0A074RXE5_taxID_1423351_model_A	A0A8H8P6Z0_taxID_456999_model	0.4792
A0A364L5W2_taxID_1196081_model	A0AAN5YGU4_taxID_293939_model	0.4792
A0A8S3RHI5_taxID_6550_model_A	A0ABY7EVT9_taxID_6604_model	0.4791
A0A5N5QPM2_taxID_1582974_model	A0A8H2WDY0_taxID_456999_model	0.4791
A0A9N8WZP9_taxID_5518_model	A0AAE8STA2_taxID_2041049_model	0.4791
A0A238C4W2_taxID_387005_model	A0AA36CWW9_taxID_96644_model	0.4791
A0AA36CWW9_taxID_96644_model	K1Q6D2_taxID_29159_model	0.4791
