member,accession,cterm_len,n_seg,status
A0AA39ZJ41_taxID_330535_model,A0AA39ZJ41,150,1,ok
A0AA40EN56_taxID_314023_model,A0AA40EN56,147,1,ok
A0AAN6XN70_taxID_2587418_model,A0AAN6XN70,144,1,ok
A0AAN6WP52_taxID_1536484_model,A0AAN6WP52,378,1,ok
A0AAN6WZ32_taxID_1536484_model_A,A0AAN6WZ32,178,1,ok
A0AAN6X491_taxID_1536484_model_A,A0AAN6X491,213,1,ok
A0AAN6YT11_taxID_2074819_model,A0AAN6YT11,171,1,ok
A0AAN6YWZ4_taxID_2074819_model_A,A0AAN6YWZ4,216,1,ok
A0AAN6YXA8_taxID_2074819_model_A,A0AAN6YXA8,219,1,ok
A0AAN6Z7Y0_taxID_2587402_model_A,A0AAN6Z7Y0,241,1,ok
A0AAN6ZPW2_taxID_1934379_model,A0AAN6ZPW2,503,1,ok
A0AAN7ADW1_taxID_1536484_model,A0AAN7ADW1,256,1,ok
A0AAN7B8K4_taxID_261697_model,A0AAN7B8K4,225,1,ok
A0AAN7BDF7_taxID_261697_model,A0AAN7BDF7,145,1,ok
A0AAN7BXZ5_taxID_252190_model_A,A0AAN7BXZ5,206,1,ok
A0AAN7C0V6_taxID_252190_model,A0AAN7C0V6,115,1,ok
A0AAN7CEA7_taxID_79813_model_A,A0AAN7CEA7,247,1,ok
A0AAN7D1A6_taxID_1126955_model_A,A0AAN7D1A6,237,1,ok
A0AAN8MLA5_taxID_47235_model_A,A0AAN8MLA5,221,1,ok
A0AAN8MTR7_taxID_47235_model,A0AAN8MTR7,189,1,ok
A0AAN8MW30_taxID_47235_model,A0AAN8MW30,203,1,ok
A0AAN8MXR9_taxID_47235_model_A,A0AAN8MXR9,192,1,ok
A0AAN8N233_taxID_47235_model,A0AAN8N233,168,1,ok
A0AAN8RYJ0_taxID_74498_model_A,A0AAN8RYJ0,219,1,ok
A0AAQ3M852_taxID_150365_model,A0AAQ3M852,178,1,ok
A0AAQ3R599_taxID_150365_model,A0AAQ3R599,172,1,ok
A0AAV9G6Z5_taxID_3040156_model,A0AAV9G6Z5,126,1,ok
A0AAV9GSE5_taxID_3040156_model,A0AAV9GSE5,127,1,ok
A0A175W227_taxID_100816_model,A0A175W227,146,1,ok
A0AAV9GWB4_taxID_3040156_model,A0AAV9GWB4,161,1,ok
A0AAV9GYC2_taxID_3040156_model,A0AAV9GYC2,128,1,ok
A0AAV9H153_taxID_3040156_model_A,A0AAV9H153,250,1,ok
A0AAV9H4Y7_taxID_3040156_model_A,A0AAV9H4Y7,163,1,ok
A0AAV9H7L1_taxID_585594_model_A,A0AAV9H7L1,442,1,ok
A0AAV9N2L3_taxID_1690606_model_A,A0AAV9N2L3,170,1,ok
A0AAV9PFW9_taxID_1690608_model,A0AAV9PFW9,159,1,ok
A0AAV9TJT0_taxID_1209068_model,A0AAV9TJT0,169,1,ok
A0A1B7XSC0_taxID_759273_model,A0A1B7XSC0,169,1,ok
A0A4T0WKB3_taxID_80884_model,A0A4T0WKB3,190,1,ok
A0A5Q4BQM7_taxID_2078593_model,A0A5Q4BQM7,190,1,ok
A0A8H6JGN5_taxID_2175873_model,A0A8H6JGN5,165,1,ok
H1UZF3_taxID_759273_model,H1UZF3,169,1,ok
A0AAV9U7U0_taxID_1796055_model,A0AAV9U7U0,172,1,ok
A0AAV9UB47_taxID_3140254_model_A,A0AAV9UB47,216,1,ok
A0AAD6J3Z0_taxID_74499_model_A,A0AAD6J3Z0,216,1,ok
S8BJJ0_taxID_1284197_model_A,S8BJJ0,224,1,ok
S8CE74_taxID_1284197_model_A,S8CE74,220,1,ok
A0AAV9UJ91_taxID_3140254_model_A,A0AAV9UJ91,451,1,ok
A0AAV9UL21_taxID_3140254_model,A0AAV9UL21,210,1,ok
A0AAV9ULA6_taxID_3140254_model_A,A0AAV9ULA6,342,1,ok
A0AAV9UNB0_taxID_1796055_model_A,A0AAV9UNB0,206,1,ok
A0AAV9V6U2_taxID_3140254_model,A0AAV9V6U2,224,1,ok
A0AAV9VJN4_taxID_1796055_model_A,A0AAV9VJN4,221,1,ok
A0AAV9VLS4_taxID_1796055_model,A0AAV9VLS4,201,1,ok
A0AAV9VMU8_taxID_1796055_model_A,A0AAV9VMU8,161,1,ok
A0AAV9WFZ0_taxID_47236_model,A0AAV9WFZ0,407,1,ok
A0AAV9WIJ7_taxID_47236_model,A0AAV9WIJ7,203,1,ok
A0AAV9WJA4_taxID_47236_model,A0AAV9WJA4,215,1,ok
A0AAV9WSZ8_taxID_2528407_model,A0AAV9WSZ8,214,1,ok
A0AAV9WTT3_taxID_2528407_model_A,A0AAV9WTT3,171,1,ok
A0AAV9WVQ3_taxID_2528407_model,A0AAV9WVQ3,381,1,ok
A0AAV9WYC9_taxID_2528407_model,A0AAV9WYC9,224,1,ok
A0AAV9X261_taxID_2528407_model_A,A0AAV9X261,345,1,ok
A0AAV9X2B5_taxID_2528407_model,A0AAV9X2B5,220,1,ok
A0AAV9X5N6_taxID_2528407_model_A,A0AAV9X5N6,207,1,ok
A0AAV9XET0_taxID_2528407_model,A0AAV9XET0,197,1,ok
A0AAV9XJB6_taxID_2528407_model,A0AAV9XJB6,219,1,ok
A0AAW0DBD9_taxID_297713_model,A0AAW0DBD9,244,1,ok
A0AAW0RWB0_taxID_1069075_model,A0AAW0RWB0,128,1,ok
A0AAW1R416_taxID_41462_model,A0AAW1R416,235,1,ok
A0AAX4IHE0_taxID_34406_model_A,A0AAX4IHE0,178,1,ok
A0AAX4ISH2_taxID_34406_model,A0AAX4ISH2,126,1,ok
A0AAX6MN94_taxID_292717_model,A0AAX6MN94,99,1,ok
A0AAX6MY24_taxID_292717_model,A0AAX6MY24,468,1,ok
A0AB34FF60_taxID_1247861_model,A0AB34FF60,272,1,ok
A0AB34KA60_taxID_1052096_model,A0AB34KA60,143,1,ok
A0AB34KKP4_taxID_1052096_model,A0AB34KKP4,207,1,ok
A0AB34KNK6_taxID_1052096_model,A0AB34KNK6,196,1,ok
A0ABN7V5N9_taxID_4874_model_A,A0ABN7V5N9,346,1,ok
A0ABP0BGA7_taxID_1812306_model,A0ABP0BGA7,86,1,ok
A0ABP0C0L0_taxID_1260050_model,A0ABP0C0L0,47,1,ok
A0ABP0BX44_taxID_671064_model,A0ABP0BX44,118,1,ok
A0ABP0CGC6_taxID_1812306_model,A0ABP0CGC6,146,1,ok
A0ABP0DC11_taxID_1892477_model_A,A0ABP0DC11,148,1,ok
A0ABP0E3D2_taxID_1892477_model_A,A0ABP0E3D2,237,1,ok
A0ABP0E3V5_taxID_1892477_model_A,A0ABP0E3V5,157,1,ok
A0ABP0B5B5_taxID_1260050_model_A,A0ABP0B5B5,150,1,ok
A0ABP0BLZ2_taxID_671064_model_A,A0ABP0BLZ2,150,1,ok
U7PQY9_taxID_1391915_model_A,U7PQY9,235,1,ok
A0ABQ0FYC3_taxID_1157608_model_A,A0ABQ0FYC3,215,1,ok
A0ABQ0GCI4_taxID_1157608_model,A0ABQ0GCI4,130,1,ok
A0ABQ0LIA8_taxID_658473_model,A0ABQ0LIA8,152,1,ok
A0ABQ8KCN2_taxID_34475_model_A,A0ABQ8KCN2,153,1,ok
A0ABQ8NMG9_taxID_148305_model,A0ABQ8NMG9,127,1,ok
A0A4P7NKP0_taxID_318829_model_A,A0A4P7NKP0,127,1,ok
G4NB82_taxID_242507_model_A,G4NB82,127,1,ok
A0ABQ8V9V9_taxID_40482_model_A,A0ABQ8V9V9,424,1,ok
A0A1Q3EBY1_taxID_5353_model_A,A0A1Q3EBY1,424,1,ok
A0A9W9DWD5_taxID_40482_model_A,A0A9W9DWD5,424,1,ok
A0ABQ8VIY5_taxID_40482_model,A0ABQ8VIY5,164,1,ok
A0A9W8ZZ49_taxID_40482_model,A0A9W8ZZ49,161,1,ok
A0A9W9DVJ1_taxID_153920_model,A0A9W9DVJ1,163,1,ok
A0AA38USU6_taxID_2804962_model,A0AA38USU6,149,1,ok
Q96TI3_taxID_5353_model,Q96TI3,164,1,ok
A0ABR0E9M4_taxID_395010_model,A0ABR0E9M4,204,1,ok
A0A6A6D3V8_taxID_1080233_model,A0A6A6D3V8,206,1,ok
A0ABR0EWS2_taxID_395010_model,A0ABR0EWS2,144,1,ok
A0ABR0HVR8_taxID_2609844_model,A0ABR0HVR8,439,1,ok
A0ABR0G9R0_taxID_2093779_model,A0ABR0G9R0,438,1,ok
A0ABR0IA35_taxID_2609844_model,A0ABR0IA35,128,1,ok
A0ABR0HD85_taxID_2093780_model,A0ABR0HD85,128,1,ok
A0ABY6SA48_taxID_48703_model,A0ABY6SA48,149,1,ok
B2ARH2_taxID_515849_model,B2ARH2,145,1,ok
A0ABR0INP8_taxID_2609844_model_A,A0ABR0INP8,203,1,ok
A0AA39ZGT5_taxID_330535_model_A,A0AA39ZGT5,209,1,ok
A0AA40EZC6_taxID_314023_model_A,A0AA40EZC6,217,1,ok
A0AAE0PA40_taxID_83679_model_A,A0AAE0PA40,259,1,ok
A0AAN6XK38_taxID_2587418_model_A,A0AAN6XK38,214,1,ok
A0ABR0FWA2_taxID_2093777_model_A,A0ABR0FWA2,204,1,ok
A0ABR0GTZ5_taxID_2093779_model_A,A0ABR0GTZ5,216,1,ok
A0ABR0HZ80_taxID_2093780_model_A,A0ABR0HZ80,204,1,ok
A0ABY6RVL6_taxID_48703_model_A,A0ABY6RVL6,216,1,ok
A0ABR0J2L1_taxID_1016849_model,A0ABR0J2L1,179,1,ok
A0A0D2EE95_taxID_348802_model_A,A0A0D2EE95,264,1,ok
A0AAN6DS14_taxID_2486360_model,A0AAN6DS14,264,1,ok
A0AAV9Q813_taxID_1690605_model,A0AAV9Q813,81,1,ok
A0ABR0JYZ3_taxID_1690604_model,A0ABR0JYZ3,167,1,ok
A0ABR0RJ42_taxID_1635080_model,A0ABR0RJ42,301,1,ok
A0AAN8EDQ9_taxID_191047_model,A0AAN8EDQ9,301,1,ok
A0ABR0S857_taxID_491253_model,A0ABR0S857,133,1,ok
A0ABR1HTM9_taxID_2732573_model,A0ABR1HTM9,447,1,ok
A0ABR1IG95_taxID_2732573_model,A0ABR1IG95,136,1,ok
A0A8K0TFL5_taxID_40658_model,A0A8K0TFL5,122,1,ok
A0ABR1IWX6_taxID_2682957_model,A0ABR1IWX6,182,1,ok
A0ABR1KHL9_taxID_595635_model,A0ABR1KHL9,211,1,ok
A0ABR1NKN1_taxID_2016321_model,A0ABR1NKN1,228,1,ok
A0ABR1XHF5_taxID_1130410_model,A0ABR1XHF5,225,1,ok
A0ABR1PV21_taxID_335848_model,A0ABR1PV21,148,1,ok
A0ABR1QW44_taxID_335848_model,A0ABR1QW44,204,1,ok
A0ABR1S703_taxID_335849_model,A0ABR1S703,164,1,ok
A0ABR1SKI5_taxID_990691_model,A0ABR1SKI5,124,1,ok
A0ABR1TF91_taxID_990691_model,A0ABR1TF91,201,1,ok
A0ABR1TL01_taxID_335842_model,A0ABR1TL01,208,1,ok
A0AAW0QMN1_taxID_1337665_model,A0AAW0QMN1,219,1,ok
A0ABR1RG58_taxID_335849_model,A0ABR1RG58,189,1,ok
A0ABR1ULA3_taxID_2905665_model,A0ABR1ULA3,230,1,ok
A0ABR1TTI1_taxID_2905665_model,A0ABR1TTI1,154,1,ok
A0ABR1UAY0_taxID_990691_model,A0ABR1UAY0,147,1,ok
A0ABR1V4N8_taxID_1337664_model,A0ABR1V4N8,175,1,ok
A0ABR1WGA9_taxID_335842_model,A0ABR1WGA9,146,1,ok
A0ABR1WRC7_taxID_1337664_model,A0ABR1WRC7,193,1,ok
A0ABR1WZQ3_taxID_1337664_model,A0ABR1WZQ3,147,1,ok
A0ABR2I1D8_taxID_335852_model,A0ABR2I1D8,212,1,ok
A0ABR2Y1V5_taxID_138064_model,A0ABR2Y1V5,137,1,ok
A0ABR2VBH3_taxID_138068_model,A0ABR2VBH3,167,1,ok
A0ABR2ZUF7_taxID_585030_model,A0ABR2ZUF7,170,1,ok
A0ABR2ZZ01_taxID_585030_model,A0ABR2ZZ01,148,1,ok
A0ABR3EPL5_taxID_585013_model,A0ABR3EPL5,149,1,ok
A0ABR3C0X5_taxID_420778_model_A,A0ABR3C0X5,172,1,ok
A0ABR3CI13_taxID_420778_model,A0ABR3CI13,159,1,ok
A0A0G2DYV8_taxID_420778_model,A0A0G2DYV8,159,1,ok
A0A1S8BB58_taxID_420778_model,A0A1S8BB58,166,1,ok
A0ABR3CWN2_taxID_420778_model,A0ABR3CWN2,251,1,ok
A0ABR3TL16_taxID_856260_model,A0ABR3TL16,232,1,ok
A0ABR3DR17_taxID_5142_model,A0ABR3DR17,247,1,ok
A0AAN6NPY6_taxID_241081_model,A0AAN6NPY6,247,1,ok
A0ABR3EVX9_taxID_585013_model_A,A0ABR3EVX9,424,1,ok
A0ABR3G4Y0_taxID_1032678_model_A,A0ABR3G4Y0,284,1,ok
A0ABR3GY74_taxID_1032678_model,A0ABR3GY74,209,1,ok
A0ABR3PNQ2_taxID_2781224_model,A0ABR3PNQ2,221,1,ok
A0ABR3QRF7_taxID_300254_model,A0ABR3QRF7,264,1,ok
A0ABR3QSB3_taxID_749835_model_A,A0ABR3QSB3,198,1,ok
A0ABR3QTY1_taxID_749835_model,A0ABR3QTY1,236,1,ok
A0ABR3REZ5_taxID_300254_model,A0ABR3REZ5,219,1,ok
A0A9P4PJF6_taxID_1392251_model,A0A9P4PJF6,219,1,ok
A0A9P6KM80_taxID_565426_model,A0A9P6KM80,218,1,ok
A0ABR3SXQ6_taxID_45134_model,A0ABR3SXQ6,232,1,ok
A0ACB5RUX0_taxID_310453_model,A0ACB5RUX0,232,1,ok
R1GBN1_taxID_1287680_model,R1GBN1,234,1,ok
A0ABR3TC55_taxID_856260_model,A0ABR3TC55,172,1,ok
A0ABR3VR49_taxID_85995_model_A,A0ABR3VR49,236,1,ok
A0AAD9W6S7_taxID_1214568_model_A,A0AAD9W6S7,216,1,ok
A0ABR3YRD1_taxID_5173_model_A,A0ABR3YRD1,154,1,ok
A0ABR3YUB8_taxID_5173_model_A,A0ABR3YUB8,241,1,ok
A0ABP0CZW6_taxID_1812306_model_A,A0ABP0CZW6,221,1,ok
A0ABR3YV94_taxID_5173_model,A0ABR3YV94,146,1,ok
A0ABR4B0Y4_taxID_1340010_model,A0ABR4B0Y4,164,1,ok
A0AAE0DKH0_taxID_209136_model_A,A0AAE0DKH0,151,1,ok
A0ABR4AJ15_taxID_373712_model_A,A0ABR4AJ15,164,1,ok
A0ABR4CKZ7_taxID_86028_model_A,A0ABR4CKZ7,300,1,ok
A0ABR4E567_taxID_105482_model_A,A0ABR4E567,166,1,ok
A0ABR1NU80_taxID_83184_model_A,A0ABR1NU80,164,1,ok
A0ABR4EHH4_taxID_105482_model,A0ABR4EHH4,198,1,ok
A0ABR4IKC7_taxID_176166_model_A,A0ABR4IKC7,361,1,ok
A0ABR4MAT1_taxID_2019550_model,A0ABR4MAT1,218,1,ok
A0A0F8B351_taxID_88771_model,A0A0F8B351,218,1,ok
A0A2C5XK77_taxID_1035309_model,A0A2C5XK77,221,1,ok
A0ABR3ZI14_taxID_259994_model,A0ABR3ZI14,217,1,ok
A0ABR4PC11_taxID_108571_model,A0ABR4PC11,171,1,ok
A0ABR4PTF1_taxID_108571_model,A0ABR4PTF1,401,1,ok
A0ABY0H2A5_taxID_155416_model,A0ABY0H2A5,224,1,ok
A0ABY0HIJ2_taxID_155416_model,A0ABY0HIJ2,129,1,ok
A0ABY8UPE5_taxID_3088_model,A0ABY8UPE5,215,1,ok
A0ABZ2WJK3_taxID_5515_model,A0ABZ2WJK3,456,1,ok
A0ACA9LXK0_taxID_1316150_model_A,A0ACA9LXK0,155,1,ok
A0ACA9Q0F8_taxID_160502_model,A0ACA9Q0F8,136,1,ok
A0ACB5SAS9_taxID_310453_model,A0ACB5SAS9,106,1,ok
A0ACB6QAH6_taxID_673940_model_A,A0ACB6QAH6,255,1,ok
A0ACB6QHH6_taxID_673940_model_A,A0ACB6QHH6,217,1,ok
A0ACB6QIU6_taxID_673940_model_A,A0ACB6QIU6,178,1,ok
A0ACB6QK91_taxID_673940_model,A0ACB6QK91,192,1,ok
A0ACB6QXY9_taxID_673940_model_A,A0ACB6QXY9,178,1,ok
A0ACB6S435_taxID_301207_model,A0ACB6S435,226,1,ok
A0A163FA92_taxID_5454_model,A0A163FA92,226,1,ok
A0A6A5RSY7_taxID_1150837_model,A0A6A5RSY7,234,1,ok
A0A8H7MKD7_taxID_205686_model,A0A8H7MKD7,226,1,ok
A0ACB7P0J0_taxID_1854479_model,A0ACB7P0J0,401,1,ok
A0ACB7PCI4_taxID_1854479_model,A0ACB7PCI4,43,1,ok
A0ACB7PFM9_taxID_1854479_model_A,A0ACB7PFM9,160,1,ok
A0ACB7PQN8_taxID_1854479_model_A,A0ACB7PQN8,225,1,ok
A0ACB7PSA7_taxID_1854479_model_A,A0ACB7PSA7,223,1,ok
A0ACB8BYL3_taxID_85980_model,A0ACB8BYL3,417,1,ok
A0ACB8GMA1_taxID_181762_model_A,A0ACB8GMA1,144,1,ok
A0A8H8CFE2_taxID_181762_model_A,A0A8H8CFE2,144,1,ok
A0ACB8H9U9_taxID_181762_model,A0ACB8H9U9,151,1,ok
A0A8H7Y473_taxID_181762_model,A0A8H7Y473,151,1,ok
A0ACB8HA52_taxID_181762_model,A0ACB8HA52,151,1,ok
A0A8H7Y6P0_taxID_181762_model,A0A8H7Y6P0,151,1,ok
A0ACB8QLS4_taxID_1314806_model,A0ACB8QLS4,150,1,ok
A0ACB8TB58_taxID_48021_model,A0ACB8TB58,200,1,ok
A0ACB8TSI7_taxID_378272_model,A0ACB8TSI7,275,1,ok
A0ACC0D7T5_taxID_110542_model,A0ACC0D7T5,127,1,ok
A0ACC0UB63_taxID_71964_model,A0ACC0UB63,149,1,ok
A0ACC0UBD5_taxID_71964_model,A0ACC0UBD5,147,1,ok
A0ACC0UCN6_taxID_71964_model,A0ACC0UCN6,149,1,ok
A0ACC1MZH6_taxID_93591_model,A0ACC1MZH6,127,1,ok
A0ACC1P0Q8_taxID_42375_model,A0ACC1P0Q8,346,1,ok
A0ACC1P414_taxID_42375_model,A0ACC1P414,124,1,ok
A0ACC1Q503_taxID_158606_model,A0ACC1Q503,244,1,ok
A0ACC1R8A6_taxID_468837_model,A0ACC1R8A6,128,1,ok
A0ACC1S227_taxID_57161_model,A0ACC1S227,422,1,ok
A0ACC1SLU8_taxID_57161_model_A,A0ACC1SLU8,468,1,ok
A0A8H4KUG6_taxID_1237068_model_A,A0A8H4KUG6,462,1,ok
A0ACC1T874_taxID_194682_model_A,A0ACC1T874,196,1,ok
A0ACC1T8L1_taxID_194682_model,A0ACC1T8L1,214,1,ok
A0ACC1TW98_taxID_2804960_model_A,A0ACC1TW98,442,1,ok
A0ACC1UCT7_taxID_2804960_model,A0ACC1UCT7,170,1,ok
A0A4Y9Z7G4_taxID_205917_model_A,A0A4Y9Z7G4,169,1,ok
A0ACC2BF43_taxID_34168_model,A0ACC2BF43,182,1,ok
A0ACC2BF89_taxID_34168_model,A0ACC2BF89,182,1,ok
A0ACC2BG01_taxID_34168_model,A0ACC2BG01,357,1,ok
A0ACC2JLY7_taxID_1108764_model_A,A0ACC2JLY7,216,1,ok
A0ACC3A5L7_taxID_3383035_model,A0ACC3A5L7,191,1,ok
A0ACC3NCC8_taxID_1690605_model,A0ACC3NCC8,146,1,ok
A0ACC3NFM7_taxID_1690605_model,A0ACC3NFM7,171,1,ok
A0ACC3NIQ5_taxID_1690605_model,A0ACC3NIQ5,160,1,ok
A0ACC3SBR1_taxID_2024903_model,A0ACC3SBR1,206,1,ok
A0ACC3YYZ1_taxID_5467_model_A,A0ACC3YYZ1,325,1,ok
A0ACC4DAN0_taxID_33203_model,A0ACC4DAN0,42,1,ok
A0A0F8A4E9_taxID_1043627_model,A0A0F8A4E9,116,1,ok
A0ACC4DBR1_taxID_33203_model_A,A0ACC4DBR1,213,1,ok
A0ACD1GWX4_taxID_1448322_model,A0ACD1GWX4,369,1,ok
A0A1L9X8A5_taxID_690307_model,A0A1L9X8A5,369,1,ok
A0ACD1G6D5_taxID_1450534_model,A0ACD1G6D5,369,1,ok
A0ACD3AW72_taxID_181527_model_A,A0ACD3AW72,194,1,ok
A0ACD3AX98_taxID_181527_model_A,A0ACD3AX98,201,1,ok
A0ACD3B8Y7_taxID_181527_model,A0ACD3B8Y7,217,1,ok
A0ACD3ZI13_taxID_2747967_model_A,A0ACD3ZI13,166,1,ok
A0A9P9H480_taxID_169388_model,A0A9P9H480,102,1,ok
A0A9W8R9U3_taxID_195108_model_A,A0A9W8R9U3,166,1,ok
A0A9W8WAA0_taxID_1435070_model_A,A0A9W8WAA0,166,1,ok
A0ACC0QWU4_taxID_1328300_model_A,A0ACC0QWU4,166,1,ok
A7BHQ9_taxID_1538424_model,A7BHQ9,145,1,ok
A7F6Y4_taxID_665079_model,A7F6Y4,205,1,ok
A0A1D9Q0H7_taxID_665079_model,A0A1D9Q0H7,205,1,ok
B0DMA1_taxID_486041_model,B0DMA1,145,1,ok
B0DMX0_taxID_486041_model_A,B0DMX0,183,1,ok
B2AU58_taxID_515849_model,B2AU58,385,1,ok
A0ABR0G0T6_taxID_2093777_model,A0ABR0G0T6,409,1,ok
A0ABR0GX39_taxID_2093779_model,A0ABR0GX39,409,1,ok
A0ABY6RZE0_taxID_48703_model,A0ABY6RZE0,409,1,ok
B2VW57_taxID_426418_model,B2VW57,221,1,ok
C0NXG2_taxID_447093_model,C0NXG2,378,1,ok
C6H8D1_taxID_544712_model,C6H8D1,377,1,ok
C1GA49_taxID_502780_model,C1GA49,228,1,ok
A0A1D2J8Q5_taxID_121759_model,A0A1D2J8Q5,228,1,ok
C1GQA4_taxID_502779_model,C1GQA4,192,1,ok
C1GR79_taxID_502779_model,C1GR79,260,1,ok
C1G969_taxID_502780_model,C1G969,470,1,ok
C7YYG0_taxID_660122_model_A,C7YYG0,188,1,ok
C9SWR4_taxID_526221_model,C9SWR4,150,1,ok
D4CZZ8_taxID_663202_model_A,D4CZZ8,216,1,ok
E3QP00_taxID_645133_model_A,E3QP00,180,1,ok
A0A066X9U3_taxID_1173701_model_A,A0A066X9U3,180,1,ok
A0AAD9HT65_taxID_1216348_model_A,A0AAD9HT65,180,1,ok
E3RX72_taxID_861557_model,E3RX72,234,1,ok
E4ZW06_taxID_985895_model,E4ZW06,182,1,ok
E5A3G2_taxID_985895_model,E5A3G2,232,1,ok
E9F624_taxID_655844_model_A,E9F624,372,1,ok
F8MV64_taxID_510951_model,F8MV64,174,1,ok
F8MZA8_taxID_510951_model,F8MZA8,265,1,ok
A0AAE0JPQ1_taxID_94610_model_A,A0AAE0JPQ1,271,1,ok
A0AAJ0ICZ1_taxID_588809_model,A0AAJ0ICZ1,265,1,ok
P00440_taxID_367110_model,P00440,265,1,ok
F8PR61_taxID_936435_model,F8PR61,429,1,ok
F8NNY5_taxID_578457_model,F8NNY5,429,1,ok
F9XKI3_taxID_336722_model,F9XKI3,170,1,ok
G1XN75_taxID_756982_model,G1XN75,202,1,ok
A0A7C8V1V3_taxID_2813651_model,A0A7C8V1V3,202,1,ok
G2Q3M6_taxID_573729_model_A,G2Q3M6,234,1,ok
G2RCR3_taxID_578455_model_A,G2RCR3,217,1,ok
G2X011_taxID_498257_model_A,G2X011,222,1,ok
G2XXS1_taxID_999810_model,G2XXS1,227,1,ok
A0A384JDM9_taxID_332648_model,A0A384JDM9,227,1,ok
A0A4Y8D4M2_taxID_38488_model,A0A4Y8D4M2,217,1,ok
M7UD60_taxID_1290391_model,M7UD60,227,1,ok
G4TM93_taxID_1109443_model_A,G4TM93,156,1,ok
G4TM94_taxID_1109443_model_A,G4TM94,356,1,ok
G9N886_taxID_413071_model_A,G9N886,181,1,ok
J3NYP8_taxID_644352_model,J3NYP8,141,1,ok
J3P088_taxID_644352_model,J3P088,125,1,ok
J4H162_taxID_599839_model_A,J4H162,185,1,ok
A0A218ZEU2_taxID_2795749_model,A0A218ZEU2,147,1,ok
K1XNZ9_taxID_1072389_model,K1XNZ9,309,1,ok
K2RF87_taxID_1126212_model,K2RF87,217,1,ok
A0ABQ8GMY3_taxID_35725_model,A0ABQ8GMY3,216,1,ok
K5UXV0_taxID_650164_model,K5UXV0,152,1,ok
K5VYQ3_taxID_650164_model,K5VYQ3,214,1,ok
K5X0S3_taxID_597362_model,K5X0S3,230,1,ok
K5X6W9_taxID_597362_model,K5X6W9,199,1,ok
C7FF04_taxID_5341_model,C7FF04,199,1,ok
K5X7N2_taxID_597362_model_A,K5X7N2,199,1,ok
L2FUJ7_taxID_1213859_model_A,L2FUJ7,180,1,ok
A0A8H3ZU88_taxID_702518_model_A,A0A8H3ZU88,178,1,ok
A0A8H4CP16_taxID_474922_model_A,A0A8H4CP16,179,1,ok
A0A9P5K8K9_taxID_690259_model_A,A0A9P5K8K9,179,1,ok
A0A9W4W5A5_taxID_2664923_model_A,A0A9W4W5A5,179,1,ok
T0KKD1_taxID_1237896_model_A,T0KKD1,180,1,ok
L2G8K6_taxID_1213859_model,L2G8K6,215,1,ok
L7IUI4_taxID_1143193_model_A,L7IUI4,218,1,ok
A0AA97P016_taxID_1143189_model_A,A0AA97P016,218,1,ok
M2MGH4_taxID_717646_model,M2MGH4,202,1,ok
M2R9G9_taxID_914234_model_A,M2R9G9,151,1,ok
M2RC83_taxID_914234_model_A,M2RC83,186,1,ok
M2V0Q1_taxID_701091_model,M2V0Q1,225,1,ok
A0A6A6AEL2_taxID_1392245_model,A0A6A6AEL2,225,1,ok
A0A8H5ZQ82_taxID_45130_model,A0A8H5ZQ82,233,1,ok
M2T104_taxID_665912_model,M2T104,225,1,ok
N4X5S5_taxID_665024_model,N4X5S5,225,1,ok
W6Y702_taxID_930089_model,W6Y702,225,1,ok
W6ZAD4_taxID_930090_model,W6ZAD4,225,1,ok
W7E6C1_taxID_930091_model,W7E6C1,225,1,ok
M3A9A8_taxID_383855_model,M3A9A8,209,1,ok
M3AVT3_taxID_383855_model_A,M3AVT3,197,1,ok
M3D2B0_taxID_692275_model_A,M3D2B0,223,1,ok
M3D2V0_taxID_692275_model,M3D2V0,153,1,ok
M7SBG2_taxID_1287681_model_A,M7SBG2,438,1,ok
N1J7Q9_taxID_546991_model,N1J7Q9,187,1,ok
A0A061HSG6_taxID_1268274_model,A0A061HSG6,186,1,ok
A0A9W4D314_taxID_1689686_model,A0A9W4D314,187,1,ok
A0A9X9MJ74_taxID_62690_model,A0A9X9MJ74,186,1,ok
N1PJH7_taxID_675120_model,N1PJH7,161,1,ok
N1PUW0_taxID_675120_model,N1PUW0,144,1,ok
N1S3Z4_taxID_2502994_model,N1S3Z4,443,1,ok
N4WPH6_taxID_665024_model,N4WPH6,235,1,ok
M2VC29_taxID_701091_model,M2VC29,235,1,ok
O42713_taxID_5341_model,O42713,192,1,ok
A0A8H7F118_taxID_192524_model,A0A8H7F118,205,1,ok
A0A9P6C3F1_taxID_1400762_model,A0A9P6C3F1,193,1,ok
A0AAD5VHA7_taxID_56174_model,A0AAD5VHA7,192,1,ok
A0AAD5VP74_taxID_56174_model,A0AAD5VP74,192,1,ok
C7FF05_taxID_5341_model,C7FF05,200,1,ok
K5XUX5_taxID_597362_model,K5XUX5,211,1,ok
K5XV01_taxID_597362_model,K5XV01,192,1,ok
Q00024_taxID_5341_model_A,Q00024,192,1,ok
A0A8H7C551_taxID_192524_model_A,A0A8H7C551,159,1,ok
K5XJW5_taxID_597362_model_A,K5XJW5,169,1,ok
Q2H7D7_taxID_306901_model,Q2H7D7,402,1,ok
Q2HEC0_taxID_306901_model_A,Q2HEC0,228,1,ok
Q2TL94_taxID_158606_model_A,Q2TL94,238,1,ok
